[2026-06-02 06:53:48.963597] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:07.261960] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:07.315018] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:07.368388] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:07.421837] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:07.475635] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:07.529116] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:07.582709] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:07.636427] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:07.690089] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:07.740249] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:07.740466] ID                                                                                                                                 
[2026-06-02 06:54:07.743755] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:07.797245] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:07.850986] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:07.904669] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:07.958320] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:08.012186] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:08.065524] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:08.119021] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:08.172646] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:08.226540] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:08.280509] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:08.334417] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:08.388169] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:08.442052] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:08.492198] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:08.492366] ID                                                                                                                                 
[2026-06-02 06:54:08.495679] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:08.549502] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:08.603323] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:08.657070] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:08.710963] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:08.764955] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:08.818866] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:08.872849] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:08.926479] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:08.979859] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:09.033316] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:09.087023] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:09.140843] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:09.194348] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:09.244494] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:09.244664] ID                                                                                                                                 
[2026-06-02 06:54:09.247938] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:09.301848] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:09.355563] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:09.408977] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:09.462771] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:09.516688] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:09.570248] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:09.623901] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:09.677423] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:09.731247] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:09.785072] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:09.838832] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:09.892497] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:09.946125] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:09.996327] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:09.996499] ID                                                                                                                                 
[2026-06-02 06:54:09.999771] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:10.053479] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:10.107337] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:10.160928] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:10.214611] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:10.268401] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:10.321960] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:10.375946] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:10.435216] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:10.488932] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:10.542720] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:10.596132] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:10.649586] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:10.703107] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:10.753268] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:10.753436] ID                                                                                                                                 
[2026-06-02 06:54:10.756699] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:10.810446] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:10.864250] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:10.917817] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:10.971526] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:11.025250] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:11.078800] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:11.132762] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:11.186558] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:11.240332] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:11.293935] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:11.347903] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:11.401457] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:11.455318] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:11.505361] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:11.505528] ID                                                                                                                                 
[2026-06-02 06:54:11.508888] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:11.562716] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:11.616643] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:11.670311] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:11.723826] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:11.777133] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:11.830390] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:11.883777] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:11.936973] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:11.990269] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:12.043302] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:12.096621] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:12.149690] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:12.202954] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:12.253124] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:12.253294] ID                                                                                                                                 
[2026-06-02 06:54:12.256761] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:12.310695] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:12.364362] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:12.418612] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:12.472320] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:12.526087] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:12.579691] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:12.633553] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:12.687360] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:12.741212] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:12.795130] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:12.848805] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:12.902714] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:12.956183] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:13.006284] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:13.006453] ID                                                                                                                                 
[2026-06-02 06:54:13.009725] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:13.063604] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:13.117301] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:13.171137] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:13.224852] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:13.278719] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:13.332562] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:13.386413] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:13.440315] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:13.493970] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:13.547729] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:13.601272] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:13.655013] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:13.708860] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:13.759016] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:13.759143] ID                                                                                                                                 
[2026-06-02 06:54:13.762486] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:13.816391] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:13.870195] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:13.923862] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:13.977168] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:14.030595] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:14.084056] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:14.137453] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:14.191043] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:14.244993] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:14.298846] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:14.352648] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:14.406442] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:14.460300] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:14.510402] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:14.510498] ID                                                                                                                                 
[2026-06-02 06:54:14.513963] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:14.567751] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:14.621345] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:14.675217] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:14.728960] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:14.782753] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:14.836486] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:14.890227] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:14.943781] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:14.996959] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:15.050127] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:15.103991] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:15.157163] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:15.210828] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:15.260990] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:15.261162] ID                                                                                                                                 
[2026-06-02 06:54:15.264620] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:15.318416] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:15.371884] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:15.425297] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:15.478769] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:15.532784] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:15.586529] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:15.640406] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:15.693800] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:15.747550] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:15.801520] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:15.855380] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:15.909016] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:15.962429] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:16.012579] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:16.012670] ID                                                                                                                                 
[2026-06-02 06:54:16.015859] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:16.069520] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:16.123329] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:16.177234] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:16.231076] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:16.284819] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:16.338674] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:16.392408] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:16.445925] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:16.499682] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:16.553070] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:16.606643] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:16.660015] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:16.713522] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:16.763726] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:16.763825] ID                                                                                                                                 
[2026-06-02 06:54:16.766834] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:16.820655] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:16.874571] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:16.928038] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:16.981545] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:17.034877] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:17.088193] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:17.141418] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:17.194782] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:17.248181] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:17.301567] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:17.354892] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:17.408327] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:17.461758] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:17.511963] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:17.512060] ID                                                                                                                                 
[2026-06-02 06:54:17.515233] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:17.568834] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:17.622773] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:17.681775] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:17.735797] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:17.789866] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:17.843737] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:17.897671] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:17.951143] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:18.004968] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:18.058727] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:18.112797] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:18.166539] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:18.220305] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:18.270411] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:18.270601] ID                                                                                                                                 
[2026-06-02 06:54:18.273991] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:18.327711] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:18.381404] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:18.435223] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:18.489103] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:18.542876] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:18.596613] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:18.650438] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:18.704192] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:18.758329] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:18.812292] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:18.866321] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:18.920233] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:18.974281] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:19.024393] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:19.024558] ID                                                                                                                                 
[2026-06-02 06:54:19.028177] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:19.082027] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:19.135454] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:19.189256] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:19.243122] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:19.296821] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:19.350721] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:19.404663] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:19.458629] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:19.512361] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:19.566008] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:19.619939] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:19.673450] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:19.727203] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:19.777394] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:19.777548] ID                                                                                                                                 
[2026-06-02 06:54:19.780268] GPU 0     0.000        0.000        0.003        1440         2100         0                           608012099637376             
[2026-06-02 06:54:19.833133] GPU 0     0.000        0.000        0.006        1440         2100         0                           608012099637376             
[2026-06-02 06:54:19.886005] GPU 0     0.000        0.000        0.007        1440         2100         0                           608012099637376             
[2026-06-02 06:54:19.938907] GPU 0     0.000        0.000        0.007        1440         2100         0                           608012099637376             
[2026-06-02 06:54:19.991896] GPU 0     0.000        0.000        0.007        1440         2100         0                           608012099637376             
[2026-06-02 06:54:20.044783] GPU 0     0.000        0.000        0.007        1440         2100         0                           608012099637376             
[2026-06-02 06:54:20.097612] GPU 0     0.000        0.000        0.007        1440         2100         0                           608012099637376             
[2026-06-02 06:54:20.150541] GPU 0     0.000        0.000        0.007        1440         2100         0                           608012099637376             
