,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
2025-11-20,09:40:58.012, 1405.48,  183.32, 1399.24,  183.15, 1406.30,  191.91, 1386.00,  182.45, 1406.10,  181.88, 1395.89,  183.75, 8399.00, 1106.46,    478040, 9505.46,   16.30,   13.56,   14.60,   11.87,   14.54,   11.81,   14.46,   11.99,   14.25,   11.89,   14.20,   11.61,   88.35,   72.73,     19160,  161.08,   8487.35,   1179.19,   9666.54
2025-11-20,09:40:58.062, 1321.61,  110.38, 1311.81,  110.83, 1346.78,  118.78, 1324.50,  109.85, 1305.30,  109.63, 1314.47,  111.06, 7924.47,  670.52,    355600, 8594.99,   18.11,   14.52,   16.66,   13.15,   16.81,   13.24,   16.58,   13.38,   16.75,   13.53,   16.78,   13.56,  101.69,   81.38,     18720,  183.07,   8026.16,    751.90,   8778.06
2025-11-20,09:40:58.112, 1349.22,  196.34, 1385.47,  196.43, 1402.45,  204.41, 1382.65,  195.81, 1346.12,  195.32, 1362.94,  196.74, 8228.86, 1185.05,    435320, 9413.91,   17.88,   12.58,   16.39,   11.32,   16.00,   10.65,   16.25,   11.30,   16.14,   11.12,   16.57,   11.33,   99.24,   68.31,     19120,  167.55,   8328.10,   1253.36,   9581.46
2025-11-20,09:40:58.162, 1346.71,  119.90, 1326.82,  120.08, 1363.63,  128.88, 1348.62,  119.35, 1336.95,  118.33, 1323.24,  119.36, 8045.98,  725.90,    363840, 8771.89,   19.74,   16.01,   18.47,   14.66,   18.95,   15.15,   18.71,   15.24,   18.14,   14.75,   18.82,   15.39,  112.83,   91.20,     18720,  204.03,   8158.81,    817.10,   8975.92
2025-11-20,09:40:58.213, 1301.81,  169.25, 1317.60,  169.54, 1298.12,  172.15, 1288.49,  168.42, 1306.61,  167.13, 1312.26,  167.59, 7824.89, 1014.10,    375680, 8838.98,   45.90,   35.32,   44.52,   34.93,   45.06,   34.68,   42.95,   34.43,   42.88,   33.94,   43.16,   34.12,  264.47,  207.43,     49700,  471.89,   8089.35,   1221.52,   9310.88
2025-11-20,09:40:58.262, 1350.80,  136.09, 1326.35,  136.57, 1351.40,  142.15, 1344.26,  135.22, 1335.37,  134.59, 1332.30,  135.97, 8040.48,  820.59,    319540, 8861.07,   17.68,   14.18,   17.05,   13.51,   16.93,   13.35,   16.85,   13.67,   16.69,   13.45,   17.12,   13.76,  102.32,   81.92,     38320,  184.24,   8142.79,    902.52,   9045.31
2025-11-20,09:40:58.312, 1300.62,  187.38, 1314.39,  187.93, 1320.75,  196.26, 1302.26,  186.33, 1295.40,  185.58, 1306.00,  187.43, 7839.42, 1130.90,    437900, 8970.32,   20.95,   18.86,   19.59,   17.37,   19.61,   16.96,   18.92,   17.22,   18.73,   17.12,   18.64,   17.02,  116.43,  104.55,     18580,  220.98,   7955.85,   1235.45,   9191.30
2025-11-20,09:40:58.362, 1353.77,  111.21, 1338.16,  111.47, 1368.19,  119.58, 1343.66,  109.78, 1355.13,  109.09, 1347.24,  110.35, 8106.14,  671.48,    380540, 8777.62,   19.73,   16.50,   18.16,   14.90,   17.97,   14.42,   17.68,   15.34,   17.19,   14.65,   17.36,   14.63,  108.09,   90.43,     18640,  198.52,   8214.23,    761.91,   8976.13
2025-11-20,09:40:58.416, 1259.85,  170.51, 1262.55,  169.82, 1277.89,  177.51, 1246.74,  168.00, 1262.35,  167.60, 1254.39,  169.17, 7563.77, 1022.60,    420560, 8586.37,   24.79,   18.59,   23.05,   17.19,   22.82,   17.14,   22.42,   17.57,   22.58,   17.45,   22.56,   17.11,  138.23,  105.04,     19020,  243.27,   7702.00,   1127.64,   8829.64
2025-11-20,09:40:58.462, 1139.50,  259.89, 1133.74,  259.82, 1170.48,  268.35, 1137.87,  258.57, 1121.61,  257.85, 1124.40,  258.94, 6827.60, 1563.43,    344760, 8391.03,   17.95,   17.71,   17.33,   17.16,   17.31,   17.04,   16.80,   17.21,   16.70,   17.21,   16.59,   16.91,  102.68,  103.23,     18440,  205.91,   6930.28,   1666.66,   8596.94
2025-11-20,09:40:58.513, 1099.06,  273.12, 1107.31,  272.96, 1127.09,  282.80, 1099.75,  272.67, 1087.36,  272.25, 1097.53,  273.46, 6618.10, 1647.25,    427680, 8265.35,   19.75,   16.75,   18.09,   15.18,   18.00,   15.14,   17.56,   15.61,   17.55,   15.44,   17.47,   15.29,  108.41,   93.40,     18960,  201.82,   6726.51,   1740.65,   8467.16
2025-11-20,09:40:58.563, 1048.13,  279.63, 1048.94,  279.83, 1093.77,  288.71, 1056.70,  278.77, 1041.11,  278.51, 1035.41,  279.13, 6324.06, 1684.57,    426960, 8008.63,   15.42,   14.82,   13.73,   13.23,   13.82,   13.00,   13.57,   13.86,   13.30,   13.33,   13.27,   13.60,   83.10,   81.83,     18640,  164.93,   6407.16,   1766.40,   8173.56
2025-11-20,09:40:58.614, 1111.80,  211.02, 1100.16,  211.53, 1123.48,  220.52, 1094.86,  210.58, 1105.16,  209.84, 1091.28,  211.50, 6626.73, 1275.00,    421340, 7901.73,   14.01,   11.08,   12.81,    9.84,   12.87,    9.90,   13.22,   10.54,   12.83,   10.10,   12.98,    9.99,   78.72,   61.46,     18720,  140.18,   6705.45,   1336.46,   8041.91
2025-11-20,09:40:58.664, 1176.60,  264.33, 1173.81,  265.37, 1213.02,  273.93, 1172.88,  263.55, 1169.29,  262.74, 1162.13,  264.70, 7067.72, 1594.63,    422880, 8662.35,   29.87,   19.30,   28.51,   18.22,   28.49,   18.32,   28.22,   18.82,   28.33,   18.68,   28.28,   18.73,  171.70,  112.06,     18720,  283.76,   7239.42,   1706.69,   8946.11
2025-11-20,09:40:58.714, 1331.03,  247.28, 1338.38,  247.22, 1316.80,  256.42, 1287.65,  245.86, 1326.88,  245.63, 1329.60,  246.45, 7930.35, 1488.86,    550720, 9419.21,   28.42,   23.84,   25.30,   20.93,   25.35,   20.56,   24.31,   20.96,   24.13,   20.73,   24.74,   21.19,  152.25,  128.23,     18660,  280.47,   8082.60,   1617.09,   9699.68
2025-11-20,09:40:58.764, 1400.80,  156.28, 1391.18,  156.91, 1420.82,  164.30, 1403.35,  155.35, 1403.99,  155.17, 1378.15,  156.61, 8398.29,  944.63,    310240, 9342.92,   13.72,   13.22,   13.17,   12.71,   13.23,   12.73,   12.97,   13.06,   13.04,   12.88,   13.11,   12.98,   79.24,   77.58,     18720,  156.82,   8477.54,   1022.21,   9499.74
2025-11-20,09:40:58.814, 1354.46,  378.43, 1360.82,  379.10, 1386.91,  388.03, 1358.49,  378.96, 1346.66,  377.46, 1350.97,  379.65, 8158.33, 2281.63,    950080,10439.96,   15.71,   12.20,   14.64,   11.46,   14.84,   11.51,   14.51,   11.89,   14.60,   11.58,   14.48,   11.30,   88.79,   69.94,     18680,  158.73,   8247.12,   2351.57,  10598.69
2025-11-20,09:40:58.864, 1232.11,  377.13, 1235.85,  377.04, 1256.83,  385.98, 1225.84,  376.92, 1214.25,  376.78, 1221.33,  377.89, 7386.22, 2271.74,    885060, 9657.96,   39.24,   26.00,   37.84,   23.96,   37.64,   24.27,   36.08,   23.99,   36.44,   24.10,   37.06,   24.18,  224.31,  146.50,     18680,  370.81,   7610.52,   2418.24,  10028.77
2025-11-20,09:40:58.914, 1304.88,  193.83, 1322.67,  194.20, 1351.66,  202.62, 1324.55,  192.38, 1304.17,  190.97, 1322.70,  192.62, 7930.64, 1166.62,    431060, 9097.26,   19.82,   16.76,   18.41,   15.25,   18.28,   15.26,   17.27,   15.12,   17.56,   15.41,   17.37,   14.86,  108.72,   92.66,     18680,  201.38,   8039.35,   1259.29,   9298.64
2025-11-20,09:40:58.964, 1354.73,  234.30, 1353.39,  235.12, 1347.16,  243.32, 1315.71,  233.00, 1351.15,  233.26, 1348.94,  234.87, 8071.08, 1413.87,    473400, 9484.96,   24.92,   20.21,   22.85,   18.73,   23.07,   18.52,   22.12,   18.33,   22.29,   18.48,   22.22,   18.12,  137.49,  112.39,     18700,  249.87,   8208.57,   1526.26,   9734.83
2025-11-20,09:40:59.014, 1384.74,  135.02, 1386.74,  135.35, 1404.99,  139.94, 1400.40,  133.52, 1374.71,  132.66, 1380.03,  133.63, 8331.63,  810.12,    281680, 9141.74,   28.46,   30.05,   28.07,   30.02,   28.01,   29.92,   26.57,   29.92,   26.84,   29.86,   26.71,   29.71,  164.65,  179.49,     43400,  344.15,   8496.28,    989.61,   9485.89
2025-11-20,09:40:59.064, 1287.66,  202.94, 1285.86,  203.69, 1312.31,  211.79, 1287.92,  203.28, 1286.03,  202.49, 1285.22,  204.15, 7744.99, 1228.34,    457520, 8973.33,   26.24,   22.41,   25.32,   21.37,   25.23,   21.05,   24.09,   21.05,   24.37,   21.26,   24.91,   21.21,  150.17,  128.35,     29140,  278.52,   7895.16,   1356.69,   9251.85
2025-11-20,09:40:59.114, 1419.44,  131.06, 1429.95,  131.63, 1442.72,  139.30, 1418.25,  130.13, 1417.13,  129.75, 1420.70,  131.27, 8548.20,  793.13,    465680, 9341.33,   18.11,   15.16,   16.03,   13.25,   15.69,   13.18,   15.42,   13.48,   15.67,   13.47,   15.59,   13.12,   96.51,   81.67,     19020,  178.17,   8644.71,    874.79,   9519.50
2025-11-20,09:40:59.165, 1410.56,  167.42, 1405.48,  167.70, 1414.04,  176.34, 1396.45,  167.10, 1412.25,  166.91, 1408.42,  168.30, 8447.20, 1013.78,    387140, 9460.98,   16.67,   15.86,   15.26,   14.55,   15.00,   14.27,   14.49,   14.76,   14.36,   14.60,   14.82,   14.87,   90.60,   88.92,     18980,  179.52,   8537.80,   1102.69,   9640.50
2025-11-20,09:40:59.214, 1414.20,  160.12, 1406.00,  160.13, 1424.19,  168.35, 1407.21,  158.55, 1378.44,  158.09, 1405.21,  159.35, 8435.25,  964.59,    305060, 9399.85,   18.90,   15.50,   18.92,   15.23,   18.54,   15.20,   18.25,   15.32,   18.17,   15.77,   18.18,   15.46,  110.95,   92.49,     18900,  203.44,   8546.21,   1057.08,   9603.29
2025-11-20,09:40:59.265, 1389.30,  143.30, 1391.83,  144.12, 1393.69,  152.01, 1359.33,  142.61, 1396.58,  142.19, 1387.67,  143.78, 8318.39,  868.02,    550100, 9186.41,   19.03,   17.39,   15.92,   14.55,   15.72,   14.30,   14.65,   14.22,   14.86,   14.47,   15.13,   14.68,   95.31,   89.61,     18960,  184.92,   8413.70,    957.63,   9371.33
2025-11-20,09:40:59.316, 1448.73,  168.94, 1459.37,  169.36, 1454.46,  178.71, 1424.59,  168.42, 1444.14,  168.64, 1446.03,  169.85, 8677.30, 1023.91,    326420, 9701.21,   13.54,   10.36,   12.32,    9.16,   12.34,    9.18,   12.27,    9.54,   12.54,    9.53,   12.52,    9.44,   75.53,   57.22,     19380,  132.74,   8752.83,   1081.13,   9833.96
2025-11-20,09:40:59.365, 1339.91,  133.58, 1363.92,  133.80, 1373.96,  141.30, 1342.03,  132.24, 1355.33,  131.67, 1337.75,  133.32, 8112.91,  805.92,    373080, 8918.83,   11.98,   11.51,   10.60,   10.06,   10.35,    9.99,    9.64,   10.01,   10.00,    9.85,   10.05,    9.91,   62.62,   61.32,     18560,  123.94,   8175.53,    867.24,   9042.77
2025-11-20,09:40:59.416, 1408.41,  162.21, 1405.56,  162.27, 1424.64,  171.10, 1395.49,  160.71, 1400.92,  160.81, 1395.54,  161.43, 8430.56,  978.52,    370763, 9409.08,   20.49,   17.73,   18.98,   16.42,   18.74,   16.01,   17.58,   16.24,   18.03,   16.20,   17.95,   15.80,  111.76,   98.42,     18939,  210.18,   8542.33,   1076.94,   9619.26
2025-11-20,09:40:59.466, 1429.63,  191.62, 1456.50,  192.18, 1450.61,  199.79, 1421.26,  190.11, 1420.77,  190.35, 1462.65,  191.54, 8641.42, 1155.58,    503998, 9797.00,   14.72,   12.84,   11.98,   10.22,   11.90,   10.05,   11.96,   10.72,   11.96,   10.51,   11.82,   10.29,   74.33,   64.63,     19283,  138.96,   8715.75,   1220.21,   9935.96
2025-11-20,09:40:59.516, 1398.49,  107.66, 1382.85,  108.30, 1417.89,  116.73, 1392.32,  106.76, 1403.45,  106.42, 1401.11,  107.78, 8396.12,  653.65,    307500, 9049.76,   11.91,   11.91,   11.56,   11.68,   11.68,   11.55,   11.27,   11.88,   11.05,   11.69,   11.32,   11.89,   68.79,   70.59,     18940,  139.38,   8464.90,    724.24,   9189.14
2025-11-20,09:40:59.566, 1361.41,  192.90, 1358.93,  193.52, 1398.97,  202.04, 1379.14,  192.51, 1368.59,  192.17, 1361.45,  194.02, 8228.50, 1167.17,    373520, 9395.67,   18.44,   16.04,   16.75,   14.68,   16.80,   14.67,   15.94,   14.43,   16.20,   14.79,   16.15,   14.43,  100.28,   89.04,     18940,  189.32,   8328.78,   1256.20,   9584.99
2025-11-20,09:40:59.616, 1414.44,  141.24, 1413.23,  140.70, 1444.62,  148.80, 1416.67,  139.40, 1409.67,  139.55, 1409.11,  139.99, 8507.74,  849.67,    482380, 9357.41,   18.06,   14.35,   15.58,   12.05,   15.69,   12.20,   15.54,   12.65,   15.41,   12.32,   15.41,   12.34,   95.69,   75.90,     18940,  171.59,   8603.42,    925.58,   9529.00
2025-11-20,09:40:59.666, 1385.87,  158.05, 1422.68,  158.41, 1400.52,  166.62, 1381.20,  156.93, 1372.52,  157.09, 1414.68,  158.33, 8377.45,  955.42,    375080, 9332.87,   12.74,    9.77,   11.60,    8.79,   11.56,    8.58,   11.62,    9.00,   11.41,    8.72,   11.49,    8.76,   70.42,   53.62,     18940,  124.04,   8447.88,   1009.04,   9456.92
2025-11-20,09:40:59.716, 1400.00,  167.33, 1413.25,  166.94, 1411.42,  175.09, 1397.94,  166.21, 1383.93,  166.74, 1408.89,  167.23, 8415.43, 1009.54,    302220, 9424.97,   14.12,   12.15,   13.77,   12.20,   13.76,   12.09,   13.63,   12.77,   13.51,   12.52,   13.37,   12.22,   82.15,   73.96,     18940,  156.11,   8497.58,   1083.50,   9581.08
2025-11-20,09:40:59.766, 1386.69,  231.86, 1386.42,  232.20, 1405.62,  240.37, 1385.93,  231.08, 1376.71,  231.08, 1380.56,  232.42, 8321.92, 1399.01,    489680, 9720.94,   21.83,   19.15,   18.73,   16.04,   18.59,   16.23,   18.17,   16.60,   18.20,   16.41,   18.31,   16.51,  113.82,  100.95,     18900,  214.78,   8435.75,   1499.97,   9935.71
2025-11-20,09:40:59.816, 1437.42,  156.16, 1414.31,  156.57, 1436.04,  164.51, 1404.45,  155.99, 1421.95,  155.38, 1419.73,  156.64, 8533.89,  945.24,    367000, 9479.14,   11.49,    9.27,   10.15,    7.77,   10.05,    7.65,   10.14,    8.26,   10.08,    8.13,   10.40,    8.12,   62.31,   49.20,     18940,  111.51,   8596.20,    994.44,   9590.64
2025-11-20,09:40:59.866, 1391.83,  158.47, 1385.64,  159.22, 1400.73,  167.37, 1377.31,  157.75, 1376.58,  157.86, 1368.33,  159.12, 8300.42,  959.80,    373280, 9260.21,   19.01,   14.33,   17.79,   13.46,   18.15,   13.82,   17.50,   13.82,   17.73,   13.95,   17.33,   13.56,  107.51,   82.94,     18920,  190.46,   8407.93,   1042.74,   9450.67
2025-11-20,09:40:59.916, 1376.22,  154.39, 1378.26,  154.65, 1385.27,  156.91, 1369.60,  153.85, 1380.97,  153.04, 1370.71,  154.30, 8261.03,  927.15,    267740, 9188.18,   38.34,   36.39,   37.09,   34.97,   37.12,   35.02,   35.70,   35.00,   35.74,   35.25,   35.57,   34.58,  219.57,  211.21,     53580,  430.78,   8480.59,   1138.36,   9618.95
2025-11-20,09:40:59.966, 1290.38,  201.69, 1304.57,  201.76, 1315.80,  209.06, 1298.30,  199.58, 1275.47,  199.70, 1299.58,  200.05, 7784.10, 1211.83,    520340, 8995.93,   24.91,   23.60,   22.10,   21.00,   22.00,   20.81,   21.72,   21.51,   21.90,   21.13,   21.47,   20.87,  134.10,  128.92,     47520,  263.01,   7918.20,   1340.75,   9258.94
2025-11-20,09:41:00.017, 1329.18,  120.45, 1340.67,  121.35, 1360.88,  130.18, 1311.45,  120.42, 1330.12,  120.05, 1347.91,  120.77, 8020.21,  733.22,    343500, 8753.43,   12.26,   11.34,   11.09,   10.36,   11.37,   10.62,   10.82,   10.63,   10.88,   10.62,   10.45,   10.00,   66.86,   63.57,     18680,  130.43,   8087.07,    796.79,   8883.86
2025-11-20,09:41:00.066, 1336.97,  175.96, 1326.20,  176.33, 1368.09,  185.55, 1345.10,  175.03, 1339.62,  174.91, 1329.84,  176.08, 8045.82, 1063.86,    429340, 9109.68,   22.47,   22.81,   20.60,   21.19,   20.61,   21.27,   19.37,   21.14,   19.56,   20.86,   19.43,   20.91,  122.04,  128.18,     18660,  250.22,   8167.86,   1192.05,   9359.90
2025-11-20,09:41:00.117, 1343.10,  143.75, 1354.34,  144.13, 1359.88,  153.34, 1337.19,  142.13, 1336.12,  142.51, 1348.87,  143.49, 8079.49,  869.35,    504017, 8948.84,   19.27,   17.94,   16.37,   14.99,   16.60,   15.04,   15.37,   15.14,   15.38,   15.15,   15.67,   14.83,   98.66,   93.09,     18586,  191.75,   8178.15,    962.44,   9140.59
2025-11-20,09:41:00.168, 1371.21,  149.40, 1393.85,  150.27, 1386.94,  159.44, 1368.68,  149.28, 1379.35,  148.76, 1381.48,  149.75, 8281.51,  906.89,    443180, 9188.41,   15.03,   11.67,   13.47,   10.25,   13.57,   10.10,   13.28,   10.39,   13.01,   10.02,   13.35,   10.06,   81.70,   62.49,     19040,  144.20,   8363.21,    969.39,   9332.60
2025-11-20,09:41:00.218, 1324.00,  148.79, 1343.43,  149.41, 1361.25,  159.00, 1342.12,  149.14, 1327.83,  149.24, 1325.81,  150.90, 8024.44,  906.48,    345120, 8930.92,   14.01,   13.27,   13.10,   12.67,   12.91,   12.52,   12.10,   12.77,   12.10,   12.36,   11.86,   12.07,   76.07,   75.66,     18660,  151.73,   8100.51,    982.14,   9082.65
2025-11-20,09:41:00.268, 1355.85,  146.66, 1352.23,  146.60, 1364.04,  155.90, 1347.06,  144.20, 1344.71,  144.26, 1336.63,  144.44, 8100.52,  882.06,    529100, 8982.58,   20.90,   19.10,   18.26,   16.33,   18.14,   16.14,   17.12,   16.33,   17.21,   16.07,   17.57,   15.98,  109.20,   99.96,     18700,  209.16,   8209.72,    982.01,   9191.73
2025-11-20,09:41:00.318, 1352.56,  156.37, 1392.22,  156.32, 1394.23,  166.00, 1365.13,  155.15, 1353.90,  155.55, 1389.33,  156.26, 8247.37,  945.65,    425880, 9193.01,   12.28,   11.13,   10.29,    9.47,   10.51,    9.50,    9.94,    9.40,   10.19,    9.47,    9.80,    9.14,   63.01,   58.10,     18600,  121.11,   8310.38,   1003.75,   9314.13
2025-11-20,09:41:00.369, 1373.32,  172.65, 1370.26,  172.79, 1380.01,  182.04, 1351.26,  171.20, 1341.84,  171.23, 1366.15,  172.44, 8182.84, 1042.36,    421900, 9225.20,   17.29,   16.18,   15.66,   14.69,   15.76,   14.94,   15.22,   14.91,   14.91,   14.48,   14.91,   14.53,   93.74,   89.73,     18900,  183.48,   8276.58,   1132.09,   9408.68
2025-11-20,09:41:00.419, 1339.78,  185.09, 1331.22,  185.49, 1377.00,  194.50, 1355.90,  182.93, 1313.53,  183.35, 1328.09,  184.19, 8045.52, 1115.55,    350700, 9161.06,   18.05,   15.90,   17.25,   14.95,   17.11,   15.09,   16.55,   15.60,   16.52,   15.16,   16.47,   15.08,  101.94,   91.78,     18660,  193.72,   8147.46,   1207.32,   9354.78
2025-11-20,09:41:00.469, 1373.91,  200.59, 1386.14,  200.98, 1384.38,  209.80, 1361.08,  199.36, 1369.13,  199.82, 1384.02,  200.75, 8258.66, 1211.30,    593180, 9469.96,   22.40,   19.64,   19.03,   16.20,   18.71,   16.36,   18.17,   16.19,   18.36,   16.53,   18.54,   16.33,  115.20,  101.25,     18680,  216.45,   8373.86,   1312.55,   9686.41
2025-11-20,09:41:00.519, 1354.46,  163.91, 1358.81,  164.29, 1360.58,  173.48, 1330.21,  162.52, 1354.87,  162.59, 1371.42,  163.47, 8130.36,  990.25,    342440, 9120.62,   13.64,   10.74,   12.59,    9.86,   12.69,   10.18,   12.47,   10.32,   12.35,    9.99,   12.27,    9.96,   76.00,   61.05,     18680,  137.05,   8206.36,   1051.30,   9257.67
2025-11-20,09:41:00.569, 1381.63,  151.26, 1361.12,  151.10, 1390.72,  155.41, 1382.39,  150.49, 1397.53,  150.53, 1365.19,  150.94, 8278.59,  909.73,    325800, 9188.32,   32.29,   34.44,   31.62,   33.83,   31.24,   33.79,   29.87,   34.00,   29.97,   33.80,   29.57,   33.17,  184.56,  203.04,     58940,  387.60,   8463.15,   1112.77,   9575.92
2025-11-20,09:41:00.619, 1385.53,  188.45, 1358.92,  188.83, 1408.48,  196.50, 1391.42,  187.50, 1373.87,  186.87, 1365.25,  188.75, 8283.47, 1136.90,    460460, 9420.38,   28.16,   24.37,   26.04,   22.07,   25.86,   22.13,   24.36,   21.85,   24.34,   21.76,   24.56,   21.48,  153.33,  133.67,     38460,  287.00,   8436.80,   1270.57,   9707.38
2025-11-20,09:41:00.669, 1334.10,  174.26, 1349.68,  174.30, 1338.34,  178.56, 1312.26,  173.93, 1326.14,  173.74, 1350.19,  173.54, 8010.71, 1048.34,    367220, 9059.05,   23.28,   22.04,   21.63,   20.37,   21.41,   20.31,   21.06,   20.38,   20.87,   20.00,   20.86,   19.89,  129.11,  123.00,     43240,  252.11,   8139.82,   1171.33,   9311.15
2025-11-20,09:41:00.719, 1311.14,  148.96, 1290.43,  148.92, 1328.31,  152.09, 1319.72,  148.06, 1297.65,  147.95, 1291.93,  149.13, 7839.17,  895.10,    209560, 8734.27,   25.23,   22.67,   24.39,   21.85,   24.15,   21.83,   23.40,   21.72,   23.31,   21.63,   23.44,   21.49,  143.92,  131.19,     69480,  275.11,   7983.09,   1026.28,   9009.38
2025-11-20,09:41:00.769, 1358.09,  182.58, 1365.85,  182.49, 1381.59,  189.18, 1369.82,  180.85, 1359.88,  180.98, 1364.78,  181.72, 8200.02, 1097.79,    458080, 9297.81,   29.05,   28.55,   26.46,   26.13,   26.21,   25.79,   24.91,   25.74,   25.26,   26.12,   25.54,   25.67,  157.43,  158.00,     57900,  315.43,   8357.45,   1255.80,   9613.24
2025-11-20,09:41:00.819, 1352.09,  147.33, 1390.77,  147.38, 1390.93,  156.90, 1365.76,  146.67, 1347.42,  146.80, 1383.55,  147.57, 8230.52,  892.64,    443340, 9123.17,   22.31,   16.89,   20.61,   15.10,   20.43,   14.83,   19.73,   14.98,   19.61,   14.98,   19.44,   14.78,  122.12,   91.56,     18660,  213.68,   8352.64,    984.20,   9336.85
2025-11-20,09:41:00.870, 1361.11,  202.65, 1365.88,  203.00, 1368.43,  212.73, 1335.40,  201.29, 1360.52,  200.33, 1357.02,  201.85, 8148.36, 1221.86,    424340, 9370.22,   19.77,   14.87,   18.24,   13.45,   18.46,   13.23,   17.46,   13.53,   17.45,   13.51,   17.43,   13.51,  108.80,   82.10,     18740,  190.90,   8257.16,   1303.95,   9561.12
2025-11-20,09:41:00.920, 1256.89,  101.34, 1265.37,  102.02, 1285.82,  103.28, 1279.93,  100.98, 1259.67,  100.76, 1250.04,  101.43, 7597.72,  609.82,    157360, 8207.54,   17.22,   17.68,   17.10,   18.24,   17.09,   18.12,   16.51,   18.22,   16.19,   17.76,   15.94,   17.60,  100.05,  107.61,     28580,  207.66,   7697.77,    717.43,   8415.20
2025-11-20,09:41:00.970, 1290.65,  127.99, 1313.53,  128.16, 1277.81,  128.16, 1285.19,  127.44, 1287.39,  126.82, 1311.64,  127.06, 7766.21,  765.63,    379860, 8531.84,   19.45,   16.14,   19.63,   16.42,   19.31,   15.96,   18.64,   16.62,   18.47,   16.37,   18.38,   16.15,  113.88,   97.67,     18680,  211.54,   7880.09,    863.30,   8743.39
2025-11-20,09:41:01.020, 1459.81,  159.39, 1454.13,  159.65, 1468.01,  159.59, 1427.59,  158.27, 1457.68,  157.62, 1472.31,  158.15, 8739.54,  952.68,    248120, 9692.22,   49.15,   39.23,   49.77,   39.84,   49.55,   39.68,   49.64,   40.14,   49.24,   39.94,   49.11,   39.40,  296.46,  238.23,     54120,  534.69,   9036.01,   1190.91,  10226.91
2025-11-20,09:41:01.070, 1547.30,  153.94, 1524.64,  153.59, 1576.00,  155.59, 1556.02,  151.35, 1544.23,  150.86, 1518.26,  151.00, 9266.45,  916.33,    101700,10182.78,   29.82,   30.51,   30.14,   30.92,   30.25,   30.81,   28.63,   30.79,   28.57,   30.69,   27.98,   30.18,  175.39,  183.89,     18560,  359.28,   9441.84,   1100.22,  10542.06
2025-11-20,09:41:01.121, 1541.26,  137.57, 1539.27,  138.17, 1558.08,  138.02, 1529.08,  136.91, 1542.84,  136.00, 1543.14,  137.29, 9253.67,  823.96,    349320,10077.63,   21.00,   18.29,   21.30,   18.78,   20.87,   18.37,   19.54,   18.03,   19.20,   18.02,   19.30,   17.57,  121.21,  109.05,     18740,  230.26,   9374.88,    933.01,  10307.89
2025-11-20,09:41:01.171, 1557.33,  135.30, 1567.53,  135.51, 1566.49,  135.69, 1553.21,  133.60, 1545.27,  133.81, 1563.81,  133.84, 9353.64,  807.75,    115600,10161.40,   16.03,   13.51,   16.06,   13.45,   16.08,   13.33,   15.60,   13.59,   15.43,   13.38,   15.28,   13.27,   94.48,   80.53,     18680,  175.01,   9448.12,    888.29,  10336.41
2025-11-20,09:41:01.221, 1546.21,  184.90, 1537.87,  184.33, 1555.48,  185.12, 1545.48,  183.19, 1510.38,  182.73, 1538.20,  183.01, 9233.61, 1103.28,    183520,10336.90,   15.95,   11.54,   16.10,   11.55,   15.63,   11.20,   15.77,   11.75,   15.52,   11.64,   15.34,   11.11,   94.32,   68.79,     18680,  163.11,   9327.93,   1172.08,  10500.01
2025-11-20,09:41:01.271, 1533.37,  139.65, 1547.33,  139.48, 1575.15,  139.85, 1533.79,  139.41, 1525.04,  139.32, 1551.45,  139.28, 9266.12,  836.98,    178180,10103.11,   18.93,   15.65,   18.78,   15.59,   18.97,   15.88,   18.14,   15.68,   18.45,   15.69,   18.14,   15.24,  111.41,   93.73,     18680,  205.14,   9377.53,    930.71,  10308.25
2025-11-20,09:41:01.321, 1622.57,  194.73, 1628.86,  195.22, 1670.55,  196.75, 1628.29,  193.94, 1623.54,  193.44, 1637.48,  193.16, 9811.29, 1167.23,    238680,10978.52,   58.00,   48.68,   57.74,   48.62,   57.83,   48.73,   55.18,   48.66,   54.96,   48.19,   55.14,   47.75,  338.85,  290.64,     18680,  629.49,  10150.14,   1457.88,  11608.01
2025-11-20,09:41:01.371, 1556.68,  114.20, 1571.03,  118.60, 1564.40,  115.47, 1551.02,  114.68, 1552.51,  114.89, 1567.26,  114.71, 9362.91,  692.54,    144820,10055.45,   21.19,   16.53,   20.51,   15.87,   25.26,   20.22,   21.98,   17.40,   20.41,   15.86,   19.19,   15.02,  128.54,  100.89,     18680,  229.44,   9491.45,    793.44,  10284.89
2025-11-20,09:41:01.420, 1390.07,  198.01, 1407.69,  199.21, 1424.84,  197.98, 1411.92,  195.83, 1370.39,  194.21, 1404.62,  194.67, 8409.53, 1179.91,    131000, 9589.44,   43.11,   37.28,   43.69,   37.66,   42.99,   37.24,   39.96,   36.02,   39.61,   35.47,   37.72,   33.11,  247.07,  216.78,     18580,  463.85,   8656.60,   1396.69,  10053.29
