,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
2025-11-20,09:21:18.925,   18.48,   22.62,   18.19,   23.01,   18.07,   23.18,   17.35,   22.61,   17.23,   22.00,   17.30,   22.37,  106.63,  135.80,     18660,  242.42,   85.22,   18.46,   85.35,   18.23,   84.84,   18.33,   82.69,   17.84,   82.33,   17.73,   81.34,   17.20,  501.77,  107.77,     18660,  609.55,    608.40,    243.57,    851.97
2025-11-20,09:21:18.975,   11.65,   15.94,   11.93,   16.46,   11.94,   16.51,   11.02,   15.79,   10.91,   15.56,   11.06,   15.62,   68.51,   95.89,     18700,  164.40,   30.21,   24.32,   30.57,   24.64,   30.45,   24.40,   26.74,   23.46,   26.66,   23.53,   26.34,   22.93,  170.97,  143.29,     18680,  314.25,    239.48,    239.17,    478.65
2025-11-20,09:21:19.026,   11.35,   13.00,   11.46,   13.48,   11.64,   13.42,   11.21,   13.03,   10.92,   12.47,   10.80,   12.75,   67.38,   78.15,     18800,  145.53,   29.96,   34.56,   30.30,   34.99,   29.43,   34.85,   26.91,   35.03,   26.01,   34.00,   26.64,   33.84,  169.25,  207.27,     18900,  376.52,    236.63,    285.42,    522.05
2025-11-20,09:21:19.076,   21.20,   19.09,   21.05,   19.27,   20.77,   19.41,   19.53,   18.11,   19.36,   17.92,   19.40,   18.22,  121.32,  112.02,     18820,  233.34,   33.03,   34.96,   34.04,   35.49,   33.40,   34.89,   31.40,   34.99,   30.34,   34.51,   30.77,   34.05,  192.98,  208.89,     18740,  401.88,    314.30,    320.91,    635.21
2025-11-20,09:21:19.129,   12.49,   14.54,   12.54,   14.59,   12.42,   14.58,   11.09,   13.52,   10.98,   13.27,   10.95,   13.27,   70.47,   83.77,     18740,  154.25,   28.89,   28.93,   30.01,   29.21,   29.34,   28.96,   26.33,   28.61,   25.72,   28.37,   25.88,   28.21,  166.17,  172.29,     18720,  338.46,    236.64,    256.06,    492.71
2025-11-20,09:21:19.176,   10.55,   10.59,   10.40,   10.81,   10.41,   10.72,    9.56,   10.12,    9.75,    9.92,    9.85,   10.09,   60.52,   62.24,     18500,  122.76,   17.09,   22.81,   17.36,   22.74,   16.97,   22.86,   15.13,   22.67,   14.77,   22.31,   14.59,   22.18,   95.91,  135.57,     18480,  231.48,    156.43,    197.81,    354.24
2025-11-20,09:21:19.226,   15.56,   20.63,   15.76,   20.75,   15.50,   20.98,   14.09,   19.45,   13.57,   19.20,   13.91,   19.54,   88.39,  120.54,     18700,  208.93,   31.39,   32.90,   31.48,   33.44,   30.98,   33.11,   28.71,   33.51,   28.71,   32.60,   28.22,   32.33,  179.49,  197.90,     18720,  377.38,    267.88,    318.44,    586.31
2025-11-20,09:21:19.276,   12.77,   13.09,   12.72,   13.22,   12.94,   13.32,   11.62,   12.25,   11.78,   12.14,   11.76,   12.07,   73.60,   76.09,     18720,  149.69,   23.49,   23.73,   24.86,   24.36,   24.16,   24.21,   22.23,   24.18,   21.34,   23.51,   21.49,   23.51,  137.57,  143.50,     18720,  281.07,    211.17,    219.59,    430.76
2025-11-20,09:21:19.326,   11.76,   11.86,   12.14,   12.22,   11.82,   11.96,   10.76,   11.15,   10.18,   10.79,   10.56,   10.93,   67.23,   68.92,     18700,  136.14,   28.47,   32.46,   28.82,   32.33,   28.37,   32.38,   24.95,   31.87,   24.85,   31.79,   24.43,   31.07,  159.90,  191.89,     18680,  351.79,    227.12,    260.81,    487.93
2025-11-20,09:21:19.376,   12.68,   16.79,   12.51,   16.92,   12.27,   16.76,   11.22,   15.95,   10.91,   15.52,   11.29,   16.00,   70.87,   97.94,     18700,  168.81,   25.92,   33.40,   26.43,   33.74,   26.09,   33.73,   23.10,   33.40,   22.43,   33.33,   22.43,   32.88,  146.40,  200.48,     18720,  346.87,    217.26,    298.42,    515.68
2025-11-20,09:21:19.426,    8.52,   12.19,    8.84,   12.48,    8.71,   12.50,    8.09,   11.82,    7.70,   11.45,    7.73,   11.36,   49.59,   71.80,     18700,  121.40,   12.18,   16.50,   12.51,   16.75,   12.36,   17.00,   11.00,   16.87,   11.19,   16.58,   10.59,   16.07,   69.83,   99.77,     18700,  169.60,    119.42,    171.58,    291.00
2025-11-20,09:21:19.476,   33.16,   26.69,   33.35,   26.67,   33.50,   27.34,   32.06,   26.48,   32.05,   25.96,   32.40,   26.29,  196.52,  159.43,     18700,  355.95,   39.03,   35.90,   39.29,   35.99,   39.23,   35.65,   37.10,   36.14,   37.33,   35.87,   36.66,   35.50,  228.65,  215.05,     18700,  443.70,    425.17,    374.48,    799.65
2025-11-20,09:21:19.527,   59.91,   65.90,   60.65,   66.77,   61.25,   67.44,   56.25,   64.65,   55.83,   63.99,   56.07,   64.41,  349.96,  393.16,     18800,  743.12,   52.46,   47.32,   53.06,   47.24,   52.90,   46.93,   48.78,   46.99,   48.61,   46.55,   47.80,   46.12,  303.61,  281.14,     18800,  584.76,    653.58,    674.30,   1327.88
2025-11-20,09:21:19.577,   29.17,   41.39,   32.45,   44.16,   30.60,   42.75,   29.17,   41.89,   26.85,   39.63,   28.83,   41.24,  177.07,  251.06,     18720,  428.14,   44.55,   46.78,   45.19,   47.71,   43.23,   46.16,   38.79,   44.69,   40.67,   45.62,   39.94,   45.25,  252.37,  276.22,     18720,  528.59,    429.45,    527.28,    956.73
2025-11-20,09:21:19.627,   50.32,   58.95,   51.73,   59.91,   50.89,   59.59,   47.86,   57.60,   46.80,   56.23,   47.13,   57.50,  294.74,  349.77,     18680,  644.50,   31.50,   27.80,   33.03,   28.60,   31.97,   27.89,   29.97,   27.50,   30.32,   27.45,   29.98,   27.35,  186.77,  166.59,     18700,  353.35,    481.50,    516.35,    997.85
2025-11-20,09:21:19.677,   39.99,   44.91,   40.01,   45.78,   41.76,   47.06,   37.07,   44.21,   37.63,   43.75,   37.76,   43.82,  234.22,  269.54,     18740,  503.76,   51.37,   46.24,   51.72,   46.17,   50.69,   45.48,   47.88,   45.61,   47.79,   45.49,   47.79,   45.11,  297.24,  274.10,     18740,  571.34,    531.46,    543.64,   1075.10
2025-11-20,09:21:19.727,   17.43,   26.20,   17.72,   26.86,   17.29,   26.52,   16.27,   25.77,   16.17,   25.25,   16.44,   25.70,  101.32,  156.31,     18720,  257.63,   24.07,   28.25,   23.62,   28.52,   23.92,   28.03,   21.31,   28.09,   21.23,   27.54,   21.03,   27.48,  135.17,  167.90,     18700,  303.08,    236.50,    324.22,    560.71
2025-11-20,09:21:19.777,    8.63,   10.20,    8.65,   10.38,    8.61,   10.48,    8.07,   10.06,    7.93,    9.69,    7.98,    9.78,   49.87,   60.58,     18720,  110.45,   57.66,   68.82,   58.00,   69.32,   58.19,   69.62,   51.41,   68.31,   50.85,   67.52,   50.52,   67.11,  326.63,  410.70,     18720,  737.33,    376.50,    471.28,    847.78
2025-11-20,09:21:19.827,   23.97,   15.40,   24.21,   15.84,   24.33,   16.12,   22.92,   15.08,   22.43,   14.63,   22.77,   14.90,  140.63,   91.96,     18700,  232.59,   39.02,   45.85,   39.75,   46.40,   39.24,   46.00,   34.30,   45.72,   34.07,   45.22,   33.67,   44.90,  220.04,  274.08,     18700,  494.12,    360.67,    366.04,    726.71
2025-11-20,09:21:19.877,   16.88,   14.48,   16.94,   14.87,   16.87,   14.98,   15.71,   14.18,   15.68,   14.20,   15.50,   14.17,   97.58,   86.88,     18700,  184.46,   28.47,   34.41,   29.04,   34.48,   29.13,   34.69,   25.15,   34.18,   24.69,   34.06,   24.55,   33.27,  161.03,  205.07,     18720,  366.10,    258.60,    291.96,    550.56
2025-11-20,09:21:19.927,    9.41,    9.39,    9.67,    9.67,    9.67,    9.36,    9.01,    8.67,    8.78,    8.58,    8.73,    8.44,   55.26,   54.12,     18680,  109.38,   31.18,   28.22,   31.76,   28.16,   31.46,   28.28,   29.13,   28.21,   30.20,   28.34,   29.39,   27.68,  183.13,  168.88,     18660,  352.01,    238.39,    223.00,    461.40
2025-11-20,09:21:19.978,    8.19,   11.81,    8.11,   12.01,    8.24,   12.07,    7.72,   12.08,    7.49,   11.40,    7.63,   11.70,   47.38,   71.07,     18700,  118.45,  561.23,  196.21,  562.27,  196.06,  560.20,  195.94,  557.75,  194.17,  559.87,  195.16,  561.37,  195.08, 3362.69, 1172.62,     18780, 4535.31,   3410.07,   1243.69,   4653.76
2025-11-20,09:21:20.028,   16.39,   20.68,   16.61,   20.91,   16.53,   21.19,   15.42,   20.25,   15.14,   19.83,   15.33,   20.25,   95.42,  123.12,     18820,  218.54,  646.86,  150.40,  647.63,  150.65,  646.60,  150.43,  641.26,  148.64,  644.76,  150.14,  642.54,  148.94, 3869.65,  899.21,     18820, 4768.86,   3965.07,   1022.33,   4987.39
2025-11-20,09:21:20.078,    8.12,   13.66,    8.19,   13.96,    8.07,   13.93,    7.46,   13.43,    7.61,   13.29,    7.47,   13.48,   46.93,   81.76,     18680,  128.68,  466.16,   32.57,  467.20,   32.24,  464.91,   32.21,  460.60,   31.95,  463.38,   31.88,  462.58,   31.09, 2784.82,  191.93,     18780, 2976.76,   2831.75,    273.69,   3105.44
2025-11-20,09:21:20.128,   12.09,   15.45,   11.56,   15.35,   11.84,   15.57,   10.92,   15.09,   10.82,   14.74,   10.85,   15.04,   68.07,   91.24,     18760,  159.31,  157.69,   13.17,  156.28,   13.19,  156.66,   13.23,  156.23,   13.27,  156.86,   13.30,  154.91,   12.55,  938.63,   78.72,     18720, 1017.35,   1006.70,    169.96,   1176.66
2025-11-20,09:21:20.178,   17.02,   16.46,   17.25,   16.62,   17.18,   16.86,   15.75,   15.65,   15.37,   15.41,   15.60,   15.78,   98.18,   96.79,     18700,  194.96,   29.13,   18.39,   29.22,   18.26,   29.40,   18.65,   26.16,   18.17,   26.18,   17.84,   25.87,   17.34,  165.95,  108.65,     18700,  274.60,    264.13,    205.44,    469.57
2025-11-20,09:21:20.228,    7.24,   11.04,    7.37,   11.27,    7.32,   11.40,    6.56,   10.67,    6.61,   10.48,    6.60,   10.51,   41.69,   65.37,     18720,  107.07,   16.28,   16.51,   15.96,   16.28,   16.33,   16.49,   13.86,   15.93,   14.58,   16.33,   13.78,   15.38,   90.79,   96.92,     18700,  187.70,    132.48,    162.29,    294.77
2025-11-20,09:21:20.278,    8.55,   10.38,    8.32,   10.79,    8.30,   10.53,    7.68,   10.25,    7.77,    9.92,    7.58,    9.87,   48.20,   61.73,     18680,  109.93,   22.37,   26.00,   23.35,   26.34,   22.95,   26.26,   19.87,   26.07,   19.72,   25.88,   19.48,   25.15,  127.75,  155.70,     18680,  283.45,    175.95,    217.43,    393.38
2025-11-20,09:21:20.328,   10.40,   14.46,   10.58,   14.51,   10.38,   14.70,    9.63,   13.85,    9.37,   13.70,    9.65,   13.75,   60.01,   84.97,     18720,  144.98,   19.93,   33.10,   20.67,   33.34,   20.85,   33.23,   16.51,   32.75,   16.61,   32.33,   16.08,   31.91,  110.64,  196.66,     18720,  307.30,    170.65,    281.63,    452.28
2025-11-20,09:21:20.379,   12.23,   12.97,   12.51,   13.35,   12.14,   13.28,   11.12,   12.27,   11.08,   12.27,   11.19,   12.05,   70.27,   76.18,     18720,  146.45,   33.50,   47.19,   34.08,   46.58,   34.07,   47.00,   29.74,   46.41,   29.64,   46.25,   29.55,   46.28,  190.59,  279.70,     18720,  470.28,    260.85,    355.88,    616.73
2025-11-20,09:21:20.429,   11.88,   11.83,   11.66,   12.03,   11.77,   12.19,   10.87,   11.71,   11.12,   11.55,   10.93,   11.45,   68.25,   70.78,     18720,  139.02,   10.80,   17.16,   11.10,   17.54,   10.96,   17.52,   10.00,   17.69,    9.66,   17.37,    9.46,   17.00,   61.98,  104.29,     18740,  166.27,    130.23,    175.06,    305.29
2025-11-20,09:21:20.479,    8.53,   13.36,    8.42,   13.30,    8.40,   13.38,    7.51,   12.46,    7.34,   12.40,    7.45,   12.40,   47.66,   77.29,     18740,  124.95,    6.76,    7.21,    6.95,    7.52,    6.93,    7.36,    6.78,    7.60,    6.63,    7.40,    6.58,    7.08,   40.63,   44.17,     18760,   84.80,     88.29,    121.47,    209.75
2025-11-20,09:21:20.530,   27.74,   24.18,   28.00,   24.40,   28.07,   24.74,   26.30,   23.52,   26.58,   23.35,   26.65,   23.50,  163.33,  143.69,     18720,  307.01,   28.90,   33.73,   28.96,   33.96,   29.02,   33.92,   27.24,   34.16,   27.35,   34.06,   26.46,   33.73,  167.92,  203.55,     18720,  371.48,    331.25,    347.24,    678.49
2025-11-20,09:21:20.580,   17.44,   19.30,   17.18,   19.60,   17.43,   19.83,   15.73,   18.59,   15.67,   18.60,   15.67,   18.48,   99.12,  114.40,     18840,  213.52,   19.20,   21.13,   20.01,   21.35,   19.54,   21.25,   18.20,   21.48,   17.61,   20.84,   17.60,   20.55,  112.15,  126.60,     18740,  238.74,    211.27,    240.99,    452.27
2025-11-20,09:21:20.630,   10.12,   13.95,   10.25,   14.17,   10.09,   14.18,    9.16,   13.41,    9.02,   13.25,    9.22,   13.48,   57.86,   82.44,     18800,  140.29,   10.74,    9.21,   10.93,    9.49,   10.96,    9.18,   10.22,    9.54,   10.29,    9.30,   10.20,    9.02,   63.34,   55.74,     18800,  119.08,    121.19,    138.18,    259.37
2025-11-20,09:21:20.680,    4.94,    9.03,    5.06,    9.34,    5.10,    9.39,    4.42,    8.90,    4.35,    8.70,    4.34,    8.63,   28.21,   53.99,     18800,   82.20,    5.40,    5.36,    5.36,    5.57,    5.37,    5.42,    5.05,    5.61,    4.89,    5.40,    4.73,    5.33,   30.80,   32.69,     18740,   63.49,     59.01,     86.68,    145.69
2025-11-20,09:21:20.730,    5.41,    8.44,    5.19,    8.62,    5.23,    8.92,    4.42,    8.34,    4.49,    8.00,    4.42,    8.04,   29.18,   50.36,     18700,   79.54,    6.86,    7.03,    7.18,    7.16,    7.05,    6.95,    6.46,    7.21,    6.40,    7.00,    5.89,    6.76,   39.85,   42.12,     18700,   81.96,     69.02,     92.48,    161.50
2025-11-20,09:21:20.780,   13.37,   16.57,   13.42,   16.90,   13.25,   16.92,   12.28,   16.31,   12.25,   15.98,   12.31,   15.90,   76.87,   98.58,     18740,  175.45,   10.11,    8.39,   10.62,    8.49,   10.14,    8.03,    9.73,    8.33,    9.42,    8.20,    9.02,    7.95,   59.04,   49.40,     18780,  108.44,    135.91,    147.98,    283.88
2025-11-20,09:21:20.830,    5.27,    8.26,    5.49,    8.63,    5.40,    8.63,    5.10,    8.31,    5.00,    8.17,    4.91,    8.19,   31.17,   50.20,     18368,   81.37,    4.10,    4.48,    4.28,    4.73,    4.17,    4.74,    4.18,    4.93,    3.94,    4.64,    3.93,    4.35,   24.61,   27.86,     18348,   52.47,     55.78,     78.06,    133.84
2025-11-20,09:21:20.881,    5.07,    7.90,    4.92,    8.19,    4.95,    8.36,    4.33,    8.02,    4.34,    7.72,    4.26,    7.85,   27.87,   48.04,     18720,   75.91,    8.21,    9.42,    8.46,    9.77,    8.36,    9.55,    7.79,    9.70,    7.32,    9.46,    7.11,    9.27,   47.25,   57.16,     18740,  104.41,     75.12,    105.21,    180.32
2025-11-20,09:21:20.935,    7.64,   13.03,    7.81,   13.38,    7.66,   13.25,    6.66,   12.60,    6.46,   12.24,    6.74,   12.32,   42.96,   76.82,     18720,  119.78,    6.65,    8.74,    7.00,    8.88,    6.85,    8.82,    6.16,    9.15,    5.99,    8.90,    5.48,    8.48,   38.13,   52.98,     18760,   91.11,     81.09,    129.80,    210.89
2025-11-20,09:21:20.981,    6.61,   10.84,    6.67,   11.05,    6.49,   11.16,    5.64,   10.38,    5.68,   10.14,    5.72,   10.13,   36.82,   63.70,     18800,  100.52,    5.65,    5.55,    5.91,    5.57,    5.49,    5.54,    5.36,    5.82,    5.15,    5.65,    4.87,    5.24,   32.42,   33.37,     18800,   65.79,     69.25,     97.07,    166.32
2025-11-20,09:21:21.031,    4.61,    7.48,    4.40,    7.68,    4.46,    7.80,    3.85,    7.48,    3.84,    7.23,    3.78,    7.23,   24.94,   44.90,     18760,   69.84,    3.64,    4.40,    3.86,    4.74,    3.69,    4.65,    3.48,    4.61,    3.39,    4.56,    3.14,    4.14,   21.19,   27.10,     18740,   48.29,     46.13,     72.00,    118.13
2025-11-20,09:21:21.082,    8.40,   12.67,    8.81,   12.86,    8.79,   13.00,    7.95,   12.32,    7.67,   12.09,    7.50,   12.03,   49.11,   74.98,     18720,  124.09,    9.68,   11.97,   10.01,   12.11,   10.22,   12.26,    9.26,   12.27,    9.35,   12.26,    8.44,   11.70,   56.96,   72.59,     18720,  129.55,    106.07,    147.57,    253.64
2025-11-20,09:21:21.132,   14.41,   12.24,   14.25,   13.02,   14.10,   12.61,   13.35,   12.10,   13.18,   12.03,   13.12,   11.86,   82.41,   73.86,     18720,  156.27,   20.83,   21.78,   21.35,   22.07,   21.26,   22.21,   19.42,   22.03,   19.32,   21.82,   19.16,   21.24,  121.33,  131.15,     18740,  252.48,    203.74,    205.01,    408.74
2025-11-20,09:21:21.182,    4.16,    7.19,    4.02,    7.44,    4.23,    7.63,    3.90,    7.26,    3.80,    7.13,    3.83,    7.28,   23.94,   43.94,     18720,   67.88,    9.15,    7.22,    8.98,    7.13,    9.49,    7.73,    9.08,    7.58,    9.04,    7.49,    8.60,    6.94,   54.34,   44.10,     18720,   98.43,     78.27,     88.04,    166.31
2025-11-20,09:21:21.232,    6.11,    9.44,    6.24,    9.71,    6.51,    9.79,    5.96,    9.42,    5.53,    9.00,    5.47,    9.25,   35.83,   56.61,     18720,   92.43,    9.59,   11.65,    9.33,   11.69,    9.45,   11.71,    8.07,   11.53,    8.52,   11.64,    7.74,   11.04,   52.70,   69.26,     18700,  121.96,     88.53,    125.86,    214.39
2025-11-20,09:21:21.282,    8.01,    9.02,    7.89,    9.23,    7.71,    9.30,    7.27,    8.92,    7.33,    8.67,    7.27,    8.85,   45.48,   54.00,     18640,   99.48,   17.85,   19.31,   17.77,   19.36,   17.91,   19.19,   16.50,   19.68,   16.08,   19.26,   15.46,   18.54,  101.58,  115.32,     18640,  216.91,    147.06,    169.32,    316.39
2025-11-20,09:21:21.332,   10.72,    8.79,   10.83,    9.23,   10.85,    8.98,    9.78,    8.30,    9.79,    8.22,    9.75,    8.25,   61.72,   51.77,     18720,  113.48,   21.26,   50.05,   21.41,   49.98,   21.33,   50.28,   16.13,   49.64,   15.93,   49.17,   15.57,   49.23,  111.63,  298.35,     18680,  409.99,    173.35,    350.12,    523.47
2025-11-20,09:21:21.382,   14.77,   12.06,   15.16,   12.41,   14.86,   12.55,   14.24,   11.99,   14.45,   11.83,   14.20,   11.85,   87.68,   72.71,     18720,  160.39,   23.00,   75.58,   23.47,   76.13,   23.51,   76.04,   16.82,   75.63,   16.68,   75.57,   16.34,   75.72,  119.83,  454.67,     18720,  574.50,    207.51,    527.37,    734.88
2025-11-20,09:21:21.432,   38.31,   30.16,   38.52,   30.34,   38.31,   30.45,   36.92,   29.51,   36.80,   29.06,   36.78,   29.24,  225.63,  178.76,     18700,  404.39,   54.63,  101.83,   54.70,  102.32,   55.03,  102.38,   47.26,  102.73,   47.90,  102.52,   46.80,  102.00,  306.32,  613.78,     18720,  920.10,    531.94,    792.54,   1324.49
2025-11-20,09:21:21.482,   22.12,   39.91,   21.73,   40.27,   21.84,   40.39,   18.57,   38.85,   18.43,   38.32,   18.66,   38.79,  121.34,  236.53,     18720,  357.86,   21.58,   24.70,   21.69,   24.65,   21.63,   25.05,   20.20,   25.23,   20.18,   24.72,   20.04,   24.42,  125.32,  148.76,     18700,  274.08,    246.65,    385.29,    631.94
2025-11-20,09:21:21.532,   11.49,   27.71,   11.54,   28.09,   11.61,   28.19,   10.28,   27.22,   10.51,   27.08,   10.43,   27.21,   65.87,  165.48,     18720,  231.35,    8.59,    7.86,    8.93,    8.13,    9.16,    8.04,    8.70,    8.01,    8.67,    7.84,    8.40,    7.69,   52.44,   47.57,     18740,  100.01,    118.31,    213.05,    331.36
2025-11-20,09:21:21.583,   23.55,   40.04,   23.36,   40.37,   23.19,   40.45,   20.21,   38.44,   20.30,   38.02,   20.18,   38.25,  130.79,  235.58,     18720,  366.36,   17.36,   16.70,   17.57,   16.59,   17.52,   16.72,   16.58,   16.39,   16.94,   16.80,   16.33,   16.05,  102.29,   99.24,     18720,  201.53,    233.08,    334.82,    567.90
2025-11-20,09:21:21.633,   18.49,   38.17,   18.79,   38.48,   18.56,   38.81,   17.05,   37.64,   16.39,   37.16,   16.70,   37.16,  105.98,  227.42,     18740,  333.40,   13.98,   14.84,   14.44,   15.12,   14.38,   15.14,   12.92,   15.16,   12.87,   15.19,   12.39,   14.40,   80.98,   89.86,     18780,  170.84,    186.96,    317.28,    504.24
2025-11-20,09:21:21.683,    7.91,   18.81,    8.05,   19.20,    7.89,   19.13,    6.99,   18.15,    7.03,   18.08,    7.16,   18.26,   45.03,  111.63,     18740,  156.67,    6.35,    7.55,    6.39,    7.75,    6.05,    7.60,    5.75,    7.79,    5.75,    7.77,    5.43,    7.48,   35.72,   45.94,     18760,   81.66,     80.75,    157.58,    238.33
2025-11-20,09:21:21.733,    7.56,   13.74,    7.40,   13.56,    7.60,   13.69,    6.70,   13.27,    6.62,   13.04,    6.57,   12.99,   42.45,   80.29,     18740,  122.74,    6.98,    7.97,    7.15,    8.49,    7.26,    8.43,    6.45,    8.27,    6.63,    8.28,    6.34,    7.92,   40.81,   49.36,     18720,   90.16,     83.26,    129.64,    212.90
2025-11-20,09:21:21.783,   14.87,   21.02,   14.54,   21.46,   14.51,   21.42,   12.89,   20.28,   12.70,   19.97,   12.89,   19.96,   82.39,  124.12,     18760,  206.51,   12.50,    9.89,   12.92,    9.83,   12.53,    9.88,   11.89,   10.04,   11.70,   10.07,   11.40,    9.64,   72.93,   59.34,     18720,  132.28,    155.32,    183.46,    338.78
2025-11-20,09:21:21.836,    8.68,   14.16,    8.88,   14.40,    8.89,   14.61,    7.68,   13.53,    7.45,   12.97,    7.56,   13.27,   49.14,   82.94,     18720,  132.08,    6.54,    8.75,    7.01,    9.10,    7.10,    8.97,    6.25,    9.19,    6.06,    8.95,    5.82,    8.65,   38.78,   53.61,     18740,   92.40,     87.92,    136.55,    224.48
2025-11-20,09:21:21.884,    4.87,    8.83,    4.82,    8.98,    4.74,    9.18,    3.93,    8.36,    3.75,    8.11,    4.02,    8.27,   26.13,   51.73,     18820,   77.86,    3.34,    3.68,    3.45,    3.72,    3.41,    3.75,    3.13,    3.87,    3.11,    3.68,    2.74,    3.41,   19.18,   22.12,     18840,   41.29,     45.31,     73.84,    119.15
2025-11-20,09:21:21.934,    8.53,   13.42,    8.71,   14.00,    8.67,   13.82,    7.46,   13.16,    7.31,   12.88,    7.57,   13.00,   48.25,   80.27,     18348,  128.52,    5.63,    5.97,    5.92,    6.21,    5.96,    6.09,    5.21,    6.01,    5.37,    6.03,    4.96,    5.61,   33.05,   35.92,     18348,   68.97,     81.30,    116.19,    197.49
2025-11-20,09:21:21.985,    4.59,    9.75,    4.99,   10.34,    4.91,   10.35,    4.30,    9.76,    4.22,    9.32,    4.11,    9.43,   27.12,   58.96,     18724,   86.07,    6.81,    8.66,    6.96,    8.87,    6.89,    8.67,    5.79,    8.57,    5.92,    8.85,    5.58,    8.49,   37.95,   52.11,     18704,   90.07,     65.07,    111.07,    176.14
2025-11-20,09:21:22.035,    9.47,    9.16,    9.77,    9.78,    9.70,    9.69,    8.86,    8.97,    8.97,    8.92,    8.59,    8.73,   55.35,   55.26,     18740,  110.61,   17.37,   20.75,   18.13,   21.11,   17.59,   20.67,   16.19,   20.66,   15.62,   20.27,   15.73,   20.13,  100.62,  123.60,     18760,  224.22,    155.97,    178.86,    334.82
2025-11-20,09:21:22.088,    9.75,   14.25,    9.81,   14.98,    9.65,   14.94,    8.26,   14.02,    8.23,   13.66,    8.07,   13.69,   53.77,   85.53,     18740,  139.30,    7.61,    9.70,    7.67,    9.82,    7.65,    9.76,    6.94,    9.64,    6.86,    9.49,    6.45,    9.04,   43.18,   57.46,     18740,  100.64,     96.96,    142.98,    239.94
2025-11-20,09:21:22.136,    6.57,   10.84,    6.90,   11.30,    6.73,   11.32,    5.94,   10.42,    5.82,   10.19,    5.88,   10.15,   37.83,   64.22,     19000,  102.05,   10.94,   13.17,   10.75,   13.15,   10.80,   13.03,    9.21,   13.16,    9.50,   13.04,    8.94,   12.76,   60.15,   78.31,     19020,  138.46,     97.98,    142.53,    240.51
2025-11-20,09:21:22.187,    3.40,    7.05,    3.48,    7.24,    3.51,    7.25,    3.00,    6.86,    2.96,    6.64,    2.90,    6.69,   19.25,   41.74,     18348,   60.99,    5.20,    7.19,    5.41,    7.41,    5.32,    7.39,    4.40,    7.25,    4.38,    7.24,    4.21,    6.89,   28.93,   43.37,     18369,   72.30,     48.19,     85.11,    133.30
2025-11-20,09:21:22.237,   12.15,   15.49,   12.08,   15.85,   12.10,   15.88,   10.71,   14.76,   10.61,   14.55,   10.50,   14.50,   68.14,   91.03,     18720,  159.17,   14.37,   14.69,   14.64,   15.05,   14.48,   15.11,   13.26,   15.37,   13.16,   14.91,   12.78,   14.52,   82.68,   89.64,     18760,  172.33,    150.82,    180.67,    331.50
2025-11-20,09:21:22.287,   10.69,   14.51,   11.05,   14.79,   10.92,   15.12,    9.02,   13.50,    9.10,   13.18,    8.94,   13.06,   59.72,   84.16,     18760,  143.88,   23.02,   91.59,   23.79,   92.10,   23.50,   92.04,   16.10,   90.74,   14.80,   90.06,   14.63,   90.00,  115.84,  546.54,     18720,  662.38,    175.56,    630.69,    806.26
2025-11-20,09:21:22.337,    6.90,   10.21,    7.07,   10.37,    6.78,   10.10,    6.07,    9.62,    6.07,    9.57,    5.97,    9.42,   38.85,   59.29,     18760,   98.15,   23.03,  102.53,   22.74,  102.98,   22.44,  101.96,   14.24,  100.57,   14.06,  100.37,   14.02,  100.15,  110.54,  608.56,     18760,  719.10,    149.39,    667.85,    817.24
2025-11-20,09:21:22.388,   11.32,   16.70,   11.81,   17.67,   11.58,   17.60,   10.35,   16.58,   10.24,   16.37,   10.38,   16.48,   65.68,  101.40,     18820,  167.08,   20.49,   97.00,   20.39,   97.33,   20.51,   97.31,   13.02,   96.03,   12.94,   95.44,   12.40,   95.16,   99.76,  578.27,     18840,  678.03,    165.44,    679.67,    845.11
2025-11-20,09:21:22.438,   13.00,   15.57,   13.32,   15.78,   13.15,   16.06,   11.96,   15.28,   11.79,   15.00,   11.84,   15.04,   75.06,   92.73,     18740,  167.78,   23.78,  103.22,   24.15,  103.37,   23.87,  103.24,   16.69,  101.91,   16.36,  101.44,   16.04,  100.46,  120.89,  613.66,     18740,  734.55,    195.94,    706.38,    902.33
2025-11-20,09:21:22.488,   10.22,   18.94,   10.49,   19.32,   10.57,   19.47,    9.33,   18.51,    9.58,   18.20,    9.35,   18.28,   59.53,  112.72,     18760,  172.26,   25.90,  103.26,   26.18,  103.24,   25.64,  103.22,   17.86,  101.90,   18.35,  101.88,   17.82,  101.62,  131.76,  615.12,     18780,  746.87,    191.29,    727.84,    919.13
2025-11-20,09:21:22.538,   14.00,   21.11,   14.35,   21.82,   14.07,   21.59,   12.78,   20.62,   12.66,   20.16,   12.86,   20.45,   80.71,  125.74,     18780,  206.46,   24.51,  107.98,   24.05,  107.82,   23.91,  107.01,   15.82,  105.39,   15.46,  105.42,   15.20,  105.00,  118.95,  638.62,     18780,  757.58,    199.66,    764.37,    964.03
