[2025-11-20 09:21:12.200384] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:21:48.846303] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:48.898486] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:48.950639] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.002773] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.052911] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:21:49.053015] ID                                               
[2025-11-20 09:21:49.054888] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.107100] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.159384] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.211640] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.263938] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.316068] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.368487] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.420672] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.473219] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.525439] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.577756] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.630005] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.682663] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.735044] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.785090] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:21:49.785172] ID                                               
[2025-11-20 09:21:49.786934] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.839091] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.891133] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.943514] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:49.995955] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:50.048383] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:50.100986] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:50.153751] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:50.206329] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:50.259215] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:50.312301] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:50.365225] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:50.418016] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:50.470244] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:50.520359] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:21:50.520457] ID                                               
[2025-11-20 09:21:50.522291] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:50.574532] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:50.627000] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:50.679848] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:50.732874] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:50.785697] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:50.838756] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:50.891711] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:50.944176] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:50.996802] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:51.049613] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:51.102038] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:51.154989] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:51.207944] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:51.258087] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:21:51.258234] ID                                               
[2025-11-20 09:21:51.261059] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:51.313359] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:51.366398] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:51.419514] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:51.471889] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:51.524316] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:51.576692] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:51.629574] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:51.682572] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:51.735594] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:51.788438] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:51.840881] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:51.893241] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:51.945697] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:51.995816] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:21:51.995894] ID                                               
[2025-11-20 09:21:51.997890] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:52.050436] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:52.103004] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:52.155831] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:52.208715] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:52.261971] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:52.314867] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:52.367601] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:52.420367] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:52.473452] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:52.526250] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:52.578861] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:52.631817] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:52.684652] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:52.734842] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:21:52.735008] ID                                               
[2025-11-20 09:21:52.737777] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:52.791115] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:52.844110] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:52.897284] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:52.950408] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:53.003385] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:53.055993] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:53.109152] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:53.162162] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:53.215081] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:53.268206] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:53.321349] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:53.374445] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:53.427187] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:53.477268] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:21:53.477401] ID                                               
[2025-11-20 09:21:53.480367] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:53.533528] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:53.586416] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:53.639023] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:53.691797] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:53.744546] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:53.797485] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:53.850619] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:53.903495] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:53.956514] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:54.009618] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:54.062687] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:54.115437] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:54.168571] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:54.218658] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:21:54.218770] ID                                               
[2025-11-20 09:21:54.221179] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:54.273746] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:54.326634] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:54.380048] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:54.432767] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:54.485928] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:54.539130] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:54.591807] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:54.644423] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:54.697346] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:54.749985] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:54.802571] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:54.855520] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:54.908572] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:54.958676] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:21:54.958808] ID                                               
[2025-11-20 09:21:54.961168] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:55.014220] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:55.067175] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:55.120500] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:55.173115] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:55.225931] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:55.278475] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:55.331379] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:55.384313] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:55.437495] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:55.490364] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:55.543381] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:55.596486] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:55.649489] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:55.699705] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:21:55.699856] ID                                               
[2025-11-20 09:21:55.702039] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:55.755052] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:55.807905] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:55.860858] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:55.913877] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:55.966820] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:56.019583] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:56.072492] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:56.125637] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:56.178497] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:56.231368] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:56.284304] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:56.336981] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:56.389677] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:56.439796] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:21:56.439902] ID                                               
[2025-11-20 09:21:56.442459] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:56.495139] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:56.548042] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:56.601113] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:56.654122] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:56.707170] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:56.759823] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:56.812583] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:56.865301] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:56.918377] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:56.971361] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:57.023490] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:57.075761] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:57.128036] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:57.178133] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:21:57.178302] ID                                               
[2025-11-20 09:21:57.180329] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:57.232737] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:57.285164] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:57.337837] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:57.390458] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:57.443490] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:57.496392] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:57.549433] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:57.602696] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:57.655705] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:57.712619] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:57.765577] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:57.818402] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:57.871174] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:57.921309] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:21:57.921456] ID                                               
[2025-11-20 09:21:57.924217] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:57.977401] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:58.030346] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:58.083440] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:58.136563] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:58.189432] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:58.242008] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:58.294548] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:58.347105] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:58.400498] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:58.453892] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:58.507011] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:58.559697] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:58.612818] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:58.662971] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:21:58.663118] ID                                               
[2025-11-20 09:21:58.665908] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:58.718604] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:58.771284] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:58.824106] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:58.877285] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:58.930200] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:58.983286] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:59.036482] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:59.089674] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:59.142793] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:59.196051] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:59.248747] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:59.301546] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:59.354560] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:59.404666] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:21:59.404807] ID                                               
[2025-11-20 09:21:59.407297] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:59.460243] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:59.513366] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:59.566308] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:59.619296] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:59.672094] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:59.725208] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:59.777697] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:59.830765] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:59.883670] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:59.936542] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:21:59.989483] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:00.042414] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:00.095197] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:00.145403] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:22:00.145561] ID                                               
[2025-11-20 09:22:00.148339] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:00.201522] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:00.254493] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:00.307326] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:00.360416] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:00.413716] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:00.466724] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:00.519297] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:00.571657] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:00.623890] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:00.676580] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:00.729653] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:00.782600] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:00.835615] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:00.885802] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:22:00.885951] ID                                               
[2025-11-20 09:22:00.888651] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:00.941643] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:00.994042] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:01.046230] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:01.098391] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:01.150465] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:01.202492] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:01.254607] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:01.306659] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:01.359207] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:01.411348] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:01.463489] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:01.515615] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:01.567749] GPU 0     0.000        0.000        0.001        
[2025-11-20 09:22:01.617847] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:22:01.618010] ID                                               
[2025-11-20 09:22:01.619856] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:01.672005] GPU 0     0.000        0.000        0.001        
[2025-11-20 09:22:01.724152] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:01.776076] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:01.828050] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:01.879979] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:01.932074] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:01.984200] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:02.036141] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:02.088195] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:02.140098] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:02.192024] GPU 0     0.000        0.000        0.001        
[2025-11-20 09:22:02.244089] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:02.296012] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:02.346164] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:22:02.346325] ID                                               
[2025-11-20 09:22:02.348006] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:02.400337] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:02.452628] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:02.504943] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:02.557161] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:02.609483] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:02.661756] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:02.714091] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:02.766205] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:02.818552] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:02.870758] GPU 0     0.000        0.000        0.001        
[2025-11-20 09:22:02.922988] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:02.975338] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:03.027488] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:03.077608] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:22:03.077724] ID                                               
[2025-11-20 09:22:03.079514] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:03.131589] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:03.183596] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:03.235518] GPU 0     0.000        0.000        0.003        
[2025-11-20 09:22:03.287569] GPU 0     0.000        0.000        0.003        
[2025-11-20 09:22:03.339428] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:03.391550] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:03.443582] GPU 0     0.000        0.000        0.002        
[2025-11-20 09:22:03.495702] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:03.547770] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:03.599897] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:03.652082] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:03.704017] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:03.755935] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:03.806068] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:22:03.806199] ID                                               
[2025-11-20 09:22:03.808229] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:03.860287] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:03.912302] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:03.964414] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:04.016503] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:04.068619] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:04.120763] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:04.172997] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:04.225114] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:04.277430] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:04.329587] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:04.381722] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:04.434098] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:04.486540] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:04.536586] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:22:04.536717] ID                                               
[2025-11-20 09:22:04.538830] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:04.591036] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:04.643166] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:04.695173] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:04.747250] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:04.799145] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:04.851037] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:04.903153] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:04.955052] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:05.007258] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:05.058966] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:05.111312] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:05.163588] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:05.216096] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:05.266217] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:22:05.266331] ID                                               
[2025-11-20 09:22:05.268148] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:05.321192] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:05.373269] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:05.425788] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:05.482909] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:05.535093] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:05.587435] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:05.639630] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:05.691750] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:05.743862] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:05.795744] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:05.848032] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:05.900245] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:05.952459] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:06.002638] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:22:06.002766] ID                                               
[2025-11-20 09:22:06.004627] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:06.057426] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:06.109718] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:06.161907] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:06.213791] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:06.265914] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:06.317938] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:06.370209] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:06.422077] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:06.474240] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:06.526331] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:06.578423] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:06.630258] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:06.682117] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:06.732274] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:22:06.732400] ID                                               
[2025-11-20 09:22:06.734080] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:06.786253] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:06.838356] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:22:06.890402] GPU 0     0.000        0.000        0.000        
