,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
2026-06-02,06:19:30.356,   35.82,   33.46,   36.16,   33.39,   35.68,   33.60,   34.80,   33.06,   35.29,   33.26,   35.12,   33.04,  212.86,  199.82,     38220,  412.68,   24.01,   71.19,   24.29,   71.04,   23.87,   71.01,   18.86,   70.03,   19.65,   70.93,   19.65,   70.42,  130.34,  424.61,     18720,  554.95,    343.20,    624.43,    967.63
2026-06-02,06:19:30.406,   70.05,   48.52,   71.13,   48.57,   71.10,   49.19,   66.62,   47.62,   66.39,   47.78,   66.71,   47.18,  412.02,  288.86,     39980,  700.88,   29.15,   63.23,   29.73,   63.21,   29.34,   62.84,   26.52,   62.60,   27.47,   63.56,   26.53,   62.46,  168.75,  377.89,     18820,  546.64,    580.77,    666.76,   1247.52
2026-06-02,06:19:30.456,   86.94,   47.00,   88.27,   47.42,   87.49,   47.81,   84.98,   47.42,   84.67,   47.55,   85.38,   48.00,  517.73,  285.20,     40480,  802.93,   22.31,   72.01,   21.82,   71.54,   22.39,   71.88,   16.58,   70.50,   17.72,   71.25,   16.91,   70.30,  117.74,  427.49,     18780,  545.23,    635.47,    712.69,   1348.16
2026-06-02,06:19:30.507,   38.17,   26.26,   38.58,   26.07,   38.39,   25.96,   37.02,   24.97,   37.49,   25.02,   37.45,   24.54,  227.10,  152.82,     38700,  379.91,   17.26,   50.34,   17.71,   50.10,   17.60,   50.37,   14.05,   49.29,   15.03,   50.52,   14.61,   49.83,   96.27,  300.46,     18720,  396.73,    323.36,    453.28,    776.64
2026-06-02,06:19:30.557,   30.77,   31.11,   31.75,   31.43,   31.28,   31.61,   30.49,   31.17,   30.65,   31.47,   30.44,   30.89,  185.38,  187.66,     45820,  373.05,   22.78,   53.67,   22.72,   53.46,   22.23,   53.48,   16.76,   51.55,   17.49,   51.82,   17.36,   51.44,  119.33,  315.42,     18720,  434.75,    304.71,    503.08,    807.80
2026-06-02,06:19:30.607,   80.91,   40.85,   82.21,   40.96,   81.23,   41.07,   77.45,   39.85,   77.48,   40.20,   77.94,   39.95,  477.23,  242.89,     44720,  720.12,   28.61,   91.04,   28.55,   91.08,   28.81,   91.15,   21.80,   89.52,   22.94,   90.65,   22.25,   89.76,  152.95,  543.21,     18700,  696.17,    630.18,    786.10,   1416.29
2026-06-02,06:19:30.657,   49.48,   42.57,   49.92,   42.83,   49.24,   42.81,   48.41,   42.61,   48.34,   42.80,   48.74,   42.41,  294.12,  256.03,     43940,  550.15,   21.82,   61.98,   21.67,   62.18,   21.50,   62.14,   18.57,   61.37,   19.56,   61.89,   19.21,   61.34,  122.33,  370.89,     18740,  493.22,    416.45,    626.93,   1043.38
2026-06-02,06:19:30.707,   28.81,   35.02,   28.82,   35.10,   29.06,   35.91,   27.25,   34.65,   27.89,   35.01,   27.13,   34.73,  168.96,  210.42,     45100,  379.38,   26.07,   60.03,   26.04,   59.86,   25.81,   59.82,   22.08,   58.34,   23.01,   59.03,   22.50,   58.42,  145.52,  355.50,     18760,  501.01,    314.47,    565.92,    880.39
2026-06-02,06:19:30.757,   66.57,   43.12,   67.27,   42.95,   66.70,   42.98,   63.25,   42.04,   63.06,   42.05,   63.62,   41.80,  390.47,  254.92,     44240,  645.39,   19.59,   42.46,   19.81,   42.35,   19.50,   42.46,   14.75,   40.74,   15.12,   41.22,   14.82,   40.73,  103.58,  249.95,     18680,  353.53,    494.04,    504.87,    998.92
2026-06-02,06:19:30.807,   90.52,   49.63,   90.00,   48.79,   90.41,   50.02,   87.18,   48.26,   87.53,   48.95,   86.55,   47.61,  532.19,  293.26,     41220,  825.46,   27.13,   82.64,   27.16,   83.20,   27.65,   82.42,   22.16,   79.94,   23.25,   81.73,   22.17,   80.64,  149.52,  490.56,     18760,  640.08,    681.71,    783.83,   1465.54
2026-06-02,06:19:30.858,   51.57,   38.89,   53.01,   39.36,   52.49,   39.90,   50.71,   38.46,   50.10,   38.17,   50.63,   38.35,  308.52,  233.13,     40580,  541.64,   21.46,   68.65,   22.16,   69.07,   21.85,   69.27,   17.79,   66.37,   18.77,   67.66,   17.91,   66.58,  119.93,  407.59,     18720,  527.52,    428.45,    640.72,   1069.16
2026-06-02,06:19:30.908,   35.80,   34.68,   36.07,   34.96,   35.60,   34.83,   35.00,   34.62,   35.05,   34.47,   34.97,   34.58,  212.50,  208.13,     40980,  420.63,   22.86,   74.22,   22.67,   73.63,   22.51,   73.98,   16.95,   72.71,   17.83,   73.45,   17.13,   72.34,  119.95,  440.34,     18700,  560.29,    332.46,    648.47,    980.93
2026-06-02,06:19:30.958,   30.76,   40.78,   31.39,   40.71,   31.13,   41.03,   29.30,   40.39,   29.14,   40.61,   29.05,   40.31,  180.76,  243.83,     40060,  424.59,   30.63,   37.31,   30.32,   37.39,   30.06,   36.88,   27.69,   35.52,   28.03,   36.31,   27.34,   35.62,  174.07,  219.04,     18720,  393.11,    354.83,    462.86,    817.70
2026-06-02,06:19:31.008,  157.94,  166.61,  158.48,  165.05,  159.53,  167.60,  148.97,  163.10,  149.22,  163.93,  149.42,  163.06,  923.54,  989.35,     41360, 1912.90,   22.29,   20.33,   22.63,   20.37,   23.06,   20.91,   20.92,   18.91,   22.32,   20.33,   21.41,   19.20,  132.63,  120.06,     18700,  252.68,   1056.17,   1109.41,   2165.58
2026-06-02,06:19:31.058,   84.68,   56.40,   85.62,   56.50,   86.65,   57.84,   80.86,   55.96,   80.82,   56.28,   81.08,   55.63,  499.71,  338.61,     39820,  838.32,   15.14,   14.01,   15.31,   13.98,   15.10,   14.17,   12.78,   12.85,   13.62,   13.55,   12.72,   12.29,   84.68,   80.83,     18660,  165.51,    584.39,    419.44,   1003.83
2026-06-02,06:19:31.108,   90.89,  128.51,   90.66,  128.27,   90.98,  129.19,   84.81,  127.84,   84.82,  128.24,   84.35,  127.82,  526.52,  769.87,     44400, 1296.39,   19.54,   17.57,   19.29,   17.48,   20.22,   18.27,   17.37,   16.79,   18.34,   17.64,   17.15,   16.30,  111.91,  104.04,     18700,  215.96,    638.43,    873.91,   1512.34
2026-06-02,06:19:31.158,   67.12,  124.61,   66.93,  124.34,   66.65,  124.43,   60.32,  123.95,   60.14,  123.84,   60.14,  123.45,  381.30,  744.62,     44580, 1125.93,   16.44,   13.02,   15.98,   12.46,   16.32,   12.84,   14.76,   12.15,   15.23,   12.44,   14.25,   11.30,   92.97,   74.21,     18700,  167.19,    474.28,    818.84,   1293.12
2026-06-02,06:19:31.209,  169.69,  132.22,  170.26,  130.46,  171.71,  134.11,  160.96,  128.49,  162.15,  130.20,  161.31,  128.13,  996.08,  783.62,     44940, 1779.70,   27.62,   16.34,   27.75,   16.16,   27.84,   16.60,   26.34,   15.05,   26.86,   16.15,   26.35,   15.03,  162.75,   95.34,     18680,  258.09,   1158.84,    878.96,   2037.79
2026-06-02,06:19:31.258,  176.83,  134.02,  178.31,  133.54,  178.85,  136.55,  169.38,  131.48,  169.84,  133.73,  168.94,  131.59, 1042.16,  800.92,     46560, 1843.08,   29.19,   20.35,   28.66,   20.18,   29.32,   20.57,   26.21,   18.90,   27.54,   20.39,   26.51,   18.57,  167.43,  118.95,     18760,  286.39,   1209.59,    919.87,   2129.46
2026-06-02,06:19:31.308,  104.57,  132.08,  105.59,  133.33,  105.89,  133.94,   98.23,  130.69,   97.69,  131.13,   97.75,  129.97,  609.71,  791.13,     39980, 1400.85,   21.14,   13.70,   20.80,   13.55,   21.38,   14.57,   19.10,   12.77,   20.29,   13.80,   19.12,   12.75,  121.83,   81.15,     18700,  202.98,    731.55,    872.28,   1603.83
2026-06-02,06:19:31.358,   52.94,   85.09,   53.36,   84.58,   52.63,   84.88,   47.82,   83.73,   47.13,   83.91,   47.34,   83.49,  301.21,  505.68,     40700,  806.89,   15.63,    9.90,   15.44,    9.81,   15.63,   10.02,   14.72,    9.49,   15.07,    9.93,   14.40,    9.37,   90.89,   58.52,     18700,  149.40,    392.09,    564.20,    956.29
2026-06-02,06:19:31.412,   58.68,   99.43,   58.72,   99.02,   58.80,   99.66,   57.15,   98.96,   56.93,   99.06,   57.07,   98.86,  347.35,  594.99,     37860,  942.34,   16.64,   13.48,   16.08,   13.13,   16.33,   13.37,   14.52,   12.54,   14.96,   12.95,   14.51,   12.47,   93.04,   77.94,     18680,  170.98,    440.39,    672.94,   1113.32
2026-06-02,06:19:31.459,  141.32,  157.25,  142.14,  155.96,  144.60,  160.04,  132.57,  154.95,  132.02,  154.74,  131.39,  152.75,  824.05,  935.70,     41320, 1759.74,   23.25,   18.16,   22.72,   17.66,   23.70,   18.60,   20.68,   16.71,   21.86,   18.04,   20.50,   16.23,  132.71,  105.40,     18820,  238.11,    956.76,   1041.09,   1997.85
2026-06-02,06:19:31.509,   97.36,   95.60,   97.56,   95.21,   97.58,   96.41,   91.41,   94.14,   90.81,   94.15,   91.00,   93.31,  565.72,  568.83,     41240, 1134.54,   23.98,   22.60,   24.80,   22.97,   25.21,   23.11,   22.44,   21.67,   23.22,   22.50,   22.50,   21.65,  142.15,  134.49,     18700,  276.64,    707.87,    703.31,   1411.18
2026-06-02,06:19:31.559,   66.37,   94.72,   65.83,   94.59,   67.12,   95.33,   63.77,   94.99,   63.64,   94.32,   63.13,   94.13,  389.86,  568.08,     40520,  957.94,   22.13,   19.29,   21.69,   19.27,   22.58,   20.19,   19.99,   18.94,   20.25,   18.89,   19.34,   18.16,  125.98,  114.75,     18700,  240.72,    515.83,    682.83,   1198.66
2026-06-02,06:19:31.609,   49.84,  119.19,   50.04,  118.31,   50.32,  119.72,   43.27,  116.91,   43.50,  117.05,   42.77,  115.94,  279.74,  707.11,     45180,  986.86,   20.13,   16.39,   19.21,   15.57,   20.16,   16.61,   17.54,   15.02,   18.02,   15.60,   17.13,   14.53,  112.18,   93.72,     18660,  205.90,    391.93,    800.83,   1192.76
2026-06-02,06:19:31.659,  117.41,   67.90,  119.37,   70.16,  120.16,   71.16,  114.55,   67.79,  115.64,   69.89,  114.30,   67.97,  701.43,  414.87,     44220, 1116.31,   14.85,   13.11,   15.26,   13.42,   15.76,   13.74,   13.02,   12.04,   14.52,   13.32,   13.56,   12.15,   86.96,   77.79,     18680,  164.75,    788.40,    492.66,   1281.06
2026-06-02,06:19:31.709,   70.93,  115.26,   70.84,  114.85,   70.51,  114.79,   63.98,  112.64,   63.68,  112.70,   64.17,  112.14,  404.12,  682.38,     44720, 1086.49,   14.47,    9.02,   14.02,    8.93,   14.17,    8.99,   13.13,    8.34,   13.35,    8.57,   12.98,    8.21,   82.12,   52.07,     18720,  134.18,    486.23,    734.44,   1220.68
2026-06-02,06:19:31.759,   45.10,  104.71,   44.75,  104.05,   45.54,  105.58,   39.76,  103.45,   39.56,  103.47,   39.94,  103.30,  254.64,  624.56,     48180,  879.20,   18.46,   14.21,   17.42,   13.16,   17.94,   13.92,   16.10,   12.59,   16.19,   13.22,   15.46,   11.92,  101.57,   79.03,     18680,  180.59,    356.21,    703.58,   1059.79
2026-06-02,06:19:31.809,  132.93,  105.98,  135.69,  106.49,  135.37,  107.75,  127.83,  103.79,  126.74,  103.93,  126.82,  102.87,  785.37,  630.81,     40440, 1416.18,   59.18,   46.85,   58.60,   46.62,   58.27,   47.03,   53.74,   44.86,   55.35,   46.09,   53.59,   44.91,  338.74,  276.36,     18720,  615.10,   1124.11,    907.17,   2031.28
2026-06-02,06:19:31.860,  139.96,  136.21,  141.66,  136.86,  141.89,  137.27,  131.70,  134.20,  132.79,  135.74,  132.57,  134.34,  820.57,  814.62,     40600, 1635.19,   53.47,   31.11,   54.33,   31.47,   54.03,   31.68,   50.47,   29.54,   51.34,   30.75,   50.40,   29.42,  314.04,  183.97,     18740,  498.01,   1134.61,    998.59,   2133.20
2026-06-02,06:19:31.910,   93.22,  134.99,   93.67,  134.47,   93.72,  135.92,   89.60,  136.25,   88.34,  134.68,   88.66,  134.26,  547.21,  810.57,     40780, 1357.78,   56.08,   38.93,   54.99,   38.25,   55.70,   39.21,   51.57,   37.05,   52.07,   37.30,   51.16,   36.54,  321.57,  227.28,     18720,  548.85,    868.78,   1037.85,   1906.63
2026-06-02,06:19:31.960,   65.51,   90.31,   65.26,   89.71,   65.45,   90.65,   60.54,   89.43,   60.22,   89.58,   60.13,   89.26,  377.11,  538.94,     40480,  916.06,   30.79,   26.62,   29.91,   25.95,   30.23,   26.14,   27.67,   24.71,   28.12,   24.80,   27.72,   24.52,  174.44,  152.74,     18680,  327.19,    551.56,    691.69,   1243.24
2026-06-02,06:19:32.011,   42.47,  115.12,   42.27,  114.67,   42.62,  115.62,   37.49,  113.89,   37.16,  113.61,   37.14,  113.27,  239.15,  686.19,     40683,  925.34,   19.44,   15.15,   19.15,   14.76,   19.36,   14.96,   17.74,   14.13,   17.86,   14.38,   17.45,   13.85,  111.00,   87.22,     18565,  198.22,    350.15,    773.41,   1123.56
2026-06-02,06:19:32.061,   54.64,  123.38,   54.39,  123.23,   54.11,  122.84,   49.41,  122.37,   48.99,  121.74,   49.09,  122.25,  310.63,  735.81,     41792, 1046.44,   12.75,    8.44,   12.30,    8.44,   12.39,    8.32,   11.53,    7.83,   11.81,    8.06,   11.68,    7.70,   72.45,   48.80,     19078,  121.24,    383.08,    784.60,   1167.68
2026-06-02,06:19:32.111,  113.56,  141.30,  115.67,  142.07,  116.74,  144.50,  109.48,  140.66,  109.74,  140.99,  109.43,  140.30,  674.61,  849.82,     39280, 1524.43,   19.89,   15.10,   19.59,   15.00,   20.44,   15.63,   17.50,   13.73,   18.59,   14.77,   17.30,   13.34,  113.32,   87.57,     18680,  200.88,    787.93,    937.38,   1725.31
2026-06-02,06:19:32.161,   69.49,  109.86,   69.77,  109.89,   70.17,  110.24,   63.42,  109.07,   63.72,  109.17,   63.62,  109.08,  400.20,  657.32,     44380, 1057.52,   15.93,   12.89,   15.29,   12.70,   15.75,   12.99,   13.68,   12.22,   14.50,   12.86,   13.43,   11.64,   88.58,   75.30,     18680,  163.89,    488.78,    732.62,   1221.41
2026-06-02,06:19:32.211,  102.69,  103.94,  102.58,  103.71,  102.67,  103.97,   98.88,  103.37,   99.73,  103.36,   98.98,  103.02,  605.52,  621.38,     46700, 1226.90,   19.19,   11.59,   19.43,   11.32,   19.00,   11.55,   18.00,   10.71,   18.38,   11.17,   18.01,   10.60,  112.01,   66.94,     18700,  178.95,    717.53,    688.31,   1405.85
2026-06-02,06:19:32.261,  172.09,  148.78,  172.42,  147.97,  174.35,  151.52,  163.51,  145.57,  164.04,  146.67,  163.52,  144.91, 1009.95,  885.41,     45920, 1895.36,   26.34,   21.62,   26.15,   21.54,   26.87,   22.51,   23.85,   19.84,   24.87,   21.19,   23.53,   19.42,  151.61,  126.11,     18700,  277.72,   1161.56,   1011.52,   2173.08
2026-06-02,06:19:32.311,  110.26,  117.80,  110.81,  118.04,  111.12,  118.95,  102.90,  116.16,  103.19,  116.93,  103.85,  117.09,  642.12,  704.96,     40980, 1347.08,   17.49,   14.59,   17.25,   14.17,   17.41,   14.22,   14.92,   12.70,   15.81,   13.78,   14.78,   12.52,   97.66,   81.98,     18680,  179.64,    739.78,    786.95,   1526.73
2026-06-02,06:19:32.361,   80.16,   79.89,   80.02,   79.41,   80.59,   80.99,   76.35,   79.54,   76.08,   79.80,   76.17,   79.24,  469.36,  478.87,     40420,  948.23,   15.42,   11.61,   15.06,   10.90,   15.03,   11.06,   13.30,   10.07,   13.97,   10.67,   13.51,   10.05,   86.28,   64.36,     18680,  150.65,    555.64,    543.23,   1098.87
2026-06-02,06:19:32.411,   63.11,  119.86,   62.48,  119.62,   62.63,  119.81,   58.42,  118.38,   58.72,  117.84,   58.50,  118.08,  363.87,  713.59,     41200, 1077.45,   17.67,   13.03,   17.04,   12.42,   17.72,   13.20,   15.87,   11.92,   16.40,   12.36,   15.61,   11.67,  100.31,   74.59,     18700,  174.90,    464.17,    788.18,   1252.35
2026-06-02,06:19:32.461,  147.37,  158.01,  148.22,  157.47,  149.63,  160.50,  137.95,  154.90,  137.69,  155.43,  138.47,  156.12,  859.33,  942.44,     40500, 1801.77,   25.22,   20.64,   25.29,   20.49,   25.74,   21.39,   22.44,   18.99,   23.44,   19.96,   22.35,   18.54,  144.49,  120.00,     18640,  264.49,   1003.82,   1062.44,   2066.26
2026-06-02,06:19:32.511,  123.91,  137.26,  124.25,  137.15,  125.65,  139.86,  115.33,  135.13,  115.91,  135.12,  115.20,  134.23,  720.26,  818.75,     41560, 1539.01,   22.96,   18.18,   22.37,   17.54,   23.04,   18.23,   20.53,   16.66,   21.05,   17.31,   20.41,   16.44,  130.36,  104.37,     18680,  234.73,    850.62,    923.12,   1773.74
2026-06-02,06:19:32.561,  110.71,  133.16,  112.04,  133.59,  112.77,  135.16,  104.73,  133.06,  105.11,  134.60,  103.63,  132.11,  648.99,  801.68,     40460, 1450.68,   17.54,   12.03,   17.60,   12.05,   18.16,   12.46,   16.19,   11.23,   17.11,   11.99,   16.29,   10.85,  102.89,   70.61,     18700,  173.51,    751.89,    872.30,   1624.18
2026-06-02,06:19:32.611,   88.01,   96.99,   88.27,   96.93,   88.62,   97.69,   82.13,   95.40,   81.51,   95.40,   81.69,   95.49,  510.23,  577.89,     40360, 1088.12,   21.16,   18.10,   20.44,   17.84,   21.00,   18.18,   18.04,   16.69,   18.63,   16.99,   17.65,   16.30,  116.91,  104.10,     18700,  221.01,    627.14,    681.99,   1309.13
2026-06-02,06:19:32.661,   44.86,   97.07,   43.94,   96.46,   44.38,   97.26,   42.18,   96.79,   42.32,   96.62,   41.90,   96.45,  259.58,  580.65,     46240,  840.22,   13.60,   12.67,   13.01,   12.22,   13.43,   12.57,   11.92,   11.89,   12.30,   12.37,   11.68,   11.46,   75.95,   73.18,     18660,  149.13,    335.53,    653.83,    989.36
2026-06-02,06:19:32.712,   68.99,   83.80,   69.25,   83.76,   69.41,   84.52,   63.24,   82.72,   63.07,   82.49,   63.42,   82.38,  397.38,  499.66,     45560,  897.04,   10.79,    7.73,   10.30,    7.68,   10.57,    7.83,    9.59,    7.19,   10.36,    7.87,    9.67,    7.17,   61.28,   45.47,     18780,  106.75,    458.66,    545.13,   1003.80
2026-06-02,06:19:32.762,  121.42,  107.99,  122.26,  107.26,  124.14,  110.27,  118.15,  106.76,  119.21,  107.78,  117.78,  105.49,  722.96,  645.56,     45400, 1368.52,   19.50,   15.49,   19.47,   15.30,   20.06,   16.01,   17.30,   14.13,   19.08,   16.00,   17.55,   14.10,  112.97,   91.04,     18720,  204.01,    835.93,    736.60,   1572.52
2026-06-02,06:19:32.812,   62.25,   65.32,   62.64,   65.21,   62.52,   65.48,   58.20,   64.46,   57.21,   64.56,   56.52,   63.62,  359.34,  388.66,     45080,  748.00,   13.38,   11.83,   13.23,   11.85,   13.19,   11.75,   11.07,   10.80,   11.70,   11.21,   11.05,   10.57,   73.63,   68.01,     18620,  141.64,    432.97,    456.67,    889.64
2026-06-02,06:19:32.862,   94.32,  117.36,   95.74,  117.95,   97.31,  120.79,   89.85,  116.20,   90.15,  116.38,   89.70,  115.67,  557.07,  704.36,     40660, 1261.43,   20.86,   16.38,   20.45,   16.31,   20.79,   16.61,   18.14,   15.05,   19.38,   16.26,   18.20,   15.03,  117.82,   95.64,     18820,  213.47,    674.89,    800.00,   1474.89
2026-06-02,06:19:32.912,  143.37,  139.83,  145.03,  140.56,  144.90,  141.43,  136.52,  138.07,  137.33,  139.99,  136.55,  137.45,  843.70,  837.33,     40800, 1681.03,   15.90,    9.98,   16.06,   10.02,   16.25,   10.38,   14.43,    8.96,   15.78,   10.09,   14.61,    8.73,   93.03,   58.17,     18720,  151.19,    936.73,    895.50,   1832.23
2026-06-02,06:19:32.962,   84.64,  124.74,   84.00,  123.46,   85.54,  125.20,   77.55,  122.02,   78.07,  122.51,   77.50,  122.30,  487.30,  740.24,     41880, 1227.53,   16.69,   14.55,   16.40,   14.24,   16.73,   14.78,   14.40,   13.15,   15.07,   14.08,   14.13,   12.87,   93.43,   83.67,     18660,  177.10,    580.73,    823.91,   1404.64
2026-06-02,06:19:33.012,   46.41,   53.47,   46.35,   52.92,   46.22,   53.39,   45.80,   54.14,   44.96,   53.54,   45.32,   53.37,  275.07,  320.83,     38420,  595.90,   13.52,   10.86,   12.95,   10.58,   13.02,   10.50,   11.18,    9.83,   11.60,   10.14,   11.32,    9.56,   73.59,   61.48,     18720,  135.06,    348.66,    382.30,    730.96
2026-06-02,06:19:33.063,   60.62,  121.37,   61.11,  121.33,   60.56,  122.09,   54.46,  119.28,   54.81,  119.58,   54.95,  119.43,  346.51,  723.07,     39500, 1069.58,   16.06,   12.18,   15.78,   12.10,   16.19,   12.53,   14.78,   11.32,   15.40,   11.93,   14.45,   11.06,   92.66,   71.13,     18780,  163.79,    439.17,    794.20,   1233.37
2026-06-02,06:19:33.113,  143.41,  119.29,  144.57,  119.78,  145.43,  121.29,  136.11,  117.26,  135.34,  116.65,  135.39,  116.43,  840.26,  710.69,     40040, 1550.95,   19.07,   16.33,   19.27,   16.54,   19.38,   16.81,   17.01,   15.34,   17.99,   16.05,   16.99,   14.79,  109.71,   95.85,     18680,  205.56,    949.97,    806.55,   1756.51
2026-06-02,06:19:33.163,   72.81,   95.75,   74.22,   96.81,   74.27,   96.93,   70.52,   95.25,   70.48,   95.53,   70.78,   94.87,  433.09,  575.13,     45440, 1008.22,   16.01,   15.21,   15.82,   15.24,   16.53,   15.62,   13.51,   14.15,   14.58,   15.30,   13.88,   14.05,   90.33,   89.57,     18700,  179.90,    523.42,    664.70,   1188.13
2026-06-02,06:19:33.213,  139.11,  163.45,  138.33,  162.86,  139.03,  164.54,  132.04,  163.04,  132.82,  162.76,  132.22,  162.25,  813.56,  978.89,     44480, 1792.45,   32.57,   18.13,   32.38,   17.72,   32.92,   18.20,   30.69,   16.95,   30.81,   17.20,   30.14,   16.60,  189.51,  104.81,     18700,  294.32,   1003.07,   1083.70,   2086.77
2026-06-02,06:19:33.263,  171.80,  106.16,  172.50,  105.27,  175.63,  110.33,  162.86,  102.44,  162.81,  103.13,  161.24,  100.29, 1006.84,  627.63,     46300, 1634.47,   18.06,   14.22,   18.72,   15.09,   19.05,   15.20,   16.36,   13.16,   17.61,   14.11,   16.53,   13.09,  106.33,   84.87,     18700,  191.21,   1113.17,    712.50,   1825.67
2026-06-02,06:19:33.313,   90.72,  125.33,   90.54,  125.06,   91.37,  126.40,   85.79,  125.49,   84.75,  124.90,   85.11,  124.58,  528.28,  751.77,     44640, 1280.05,   16.97,   12.77,   16.21,   12.31,   16.71,   12.56,   14.90,   11.47,   15.19,   11.98,   14.49,   11.11,   94.46,   72.20,     18700,  166.66,    622.74,    823.97,   1446.71
2026-06-02,06:19:33.364,   66.76,  122.03,   65.77,  121.24,   65.86,  122.43,   62.55,  121.81,   62.94,  121.08,   63.32,  121.16,  387.19,  729.75,     41120, 1116.94,   20.64,   16.53,   19.93,   15.70,   20.17,   16.06,   18.77,   15.37,   18.83,   15.56,   18.33,   15.02,  116.67,   94.24,     18980,  210.91,    503.87,    823.99,   1327.85
2026-06-02,06:19:33.414,   71.28,  116.37,   71.34,  115.92,   73.51,  119.43,   64.85,  115.54,   65.70,  115.62,   64.99,  114.57,  411.66,  697.45,     41380, 1109.11,   14.88,   12.32,   14.96,   12.24,   15.18,   12.74,   13.51,   11.22,   14.49,   12.20,   13.34,   10.89,   86.36,   71.61,     18700,  157.97,    498.02,    769.06,   1267.08
2026-06-02,06:19:33.464,  110.44,   86.31,  111.73,   87.79,  113.94,   90.39,  106.58,   86.41,  106.22,   86.56,  106.42,   85.83,  655.34,  523.30,     41200, 1178.64,   16.60,   14.72,   16.28,   14.92,   17.16,   15.42,   13.79,   13.41,   14.97,   14.47,   14.00,   13.26,   92.80,   86.19,     18680,  178.99,    748.14,    609.49,   1357.63
2026-06-02,06:19:33.514,   82.60,  126.92,   81.67,  126.22,   82.30,  128.16,   78.41,  127.77,   78.00,  127.07,   78.02,  126.61,  481.00,  762.75,     41260, 1243.75,   22.40,   16.83,   21.62,   16.21,   22.39,   17.24,   20.27,   15.99,   20.30,   16.28,   19.44,   15.52,  126.42,   98.07,     18720,  224.49,    607.43,    860.82,   1468.24
2026-06-02,06:19:33.564,   45.59,  119.58,   44.78,  119.26,   45.50,  120.75,   40.79,  120.29,   40.61,  119.17,   40.44,  118.96,  257.72,  718.01,     39780,  975.72,   13.76,   11.74,   12.96,   11.18,   13.56,   11.82,   11.93,   10.84,   12.35,   10.84,   11.64,   10.35,   76.19,   66.76,     18680,  142.95,    333.91,    784.77,   1118.68
2026-06-02,06:19:33.614,   95.88,   71.75,   96.88,   71.74,   98.00,   73.64,   92.43,   70.69,   92.19,   71.23,   92.03,   70.12,  567.41,  429.18,     39900,  996.59,   13.79,    9.63,   13.85,    9.73,   13.91,    9.76,   11.98,    8.42,   12.97,    9.18,   12.30,    8.43,   78.79,   55.16,     18720,  133.95,    646.21,    484.33,   1130.54
2026-06-02,06:19:33.665,  165.40,  149.70,  166.02,  149.10,  167.94,  153.05,  157.07,  147.64,  158.60,  149.04,  156.82,  146.74,  971.85,  895.27,     41580, 1867.12,   28.93,   21.46,   28.68,   21.22,   29.83,   22.32,   25.62,   19.73,   27.20,   21.34,   26.13,   20.04,  166.39,  126.10,     18660,  292.49,   1138.24,   1021.37,   2159.61
2026-06-02,06:19:33.714,   80.87,   82.56,   80.91,   82.31,   81.49,   83.57,   74.06,   79.53,   74.41,   80.01,   74.41,   79.80,  466.16,  487.77,     46440,  953.93,   15.89,   13.55,   15.27,   13.37,   15.65,   13.37,   13.06,   11.98,   14.27,   13.22,   13.22,   12.03,   87.36,   77.53,     18680,  164.89,    553.52,    565.30,   1118.82
2026-06-02,06:19:33.764,   93.23,  131.91,   92.44,  130.84,   93.38,  132.20,   86.49,  130.83,   85.92,  130.05,   86.05,  129.68,  537.50,  785.50,     46400, 1323.00,   18.22,   12.99,   18.07,   12.77,   18.18,   13.08,   17.02,   12.26,   17.61,   12.69,   17.10,   11.96,  106.19,   75.75,     18680,  181.94,    643.69,    861.25,   1504.94
2026-06-02,06:19:33.815,   91.83,  106.79,   92.54,  106.76,   93.15,  108.32,   89.21,  106.55,   88.24,  105.19,   88.21,  104.80,  543.18,  638.41,     47400, 1181.59,   23.83,   19.90,   23.35,   19.37,   23.87,   19.83,   21.34,   18.69,   22.28,   19.33,   21.40,   18.47,  136.07,  115.60,     18680,  251.66,    679.25,    754.00,   1433.25
2026-06-02,06:19:33.865,   76.91,  124.24,   77.08,  124.26,   77.63,  126.23,   71.36,  123.87,   71.54,  123.78,   71.84,  123.39,  446.36,  745.76,     39500, 1192.12,   15.63,   13.84,   15.50,   13.73,   15.81,   14.21,   13.46,   12.69,   14.29,   13.50,   13.43,   12.49,   88.11,   80.46,     18940,  168.57,    534.47,    826.22,   1360.69
2026-06-02,06:19:33.915,   62.28,  126.47,   61.50,  125.55,   61.74,  126.40,   56.29,  125.35,   56.36,  125.36,   56.53,  125.00,  354.69,  754.13,     38700, 1108.82,   15.57,    9.82,   15.08,    9.50,   15.44,    9.64,   13.98,    8.85,   14.20,    9.07,   13.82,    8.72,   88.08,   55.59,     18680,  143.68,    442.77,    809.73,   1252.50
