[2026-06-02 06:18:50.477524] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:19:16.992437] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:17.045603] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:17.098825] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:17.152118] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:17.204923] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:17.257985] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:17.311116] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:17.363859] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:17.414002] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:19:17.414144] ID                                                                                                                                 
[2026-06-02 06:19:17.416836] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:17.469873] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:17.523051] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:17.576265] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:17.629461] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:17.682483] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:17.735438] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:17.788494] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:17.841476] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:17.894504] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:17.947616] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:18.000513] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:18.053492] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:18.106592] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:18.156737] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:19:18.156897] ID                                                                                                                                 
[2026-06-02 06:19:18.159261] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:18.212092] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:18.265018] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:18.317872] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:18.370793] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:18.423750] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:18.476723] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:18.529667] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:18.582632] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:18.635835] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:18.688887] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:18.741929] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:18.794893] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:18.848087] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:18.898284] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:19:18.898430] ID                                                                                                                                 
[2026-06-02 06:19:18.901387] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:18.954780] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:19.008290] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:19.061201] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:19.114341] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:19.172486] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:19.225482] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:19.278310] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:19.331367] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:19.384282] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:19.437308] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:19.490095] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:19.543134] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:19.596094] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:19.646309] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:19:19.646462] ID                                                                                                                                 
[2026-06-02 06:19:19.649375] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:19.702713] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:19.755831] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:19.808965] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:19.862500] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:19.915937] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:19.969228] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:20.022598] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:20.075974] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:20.129297] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:20.182662] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:20.235671] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:20.288832] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:20.342082] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:20.392295] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:19:20.392450] ID                                                                                                                                 
[2026-06-02 06:19:20.395501] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:20.448477] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:20.501450] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:20.554564] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:20.607750] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:20.660819] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:20.714179] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:20.767588] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:20.820804] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:20.874043] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:20.927215] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:20.980359] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:21.033465] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:21.086339] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:21.136383] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:19:21.136526] ID                                                                                                                                 
[2026-06-02 06:19:21.139039] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:21.191852] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:21.244649] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:21.297429] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:21.350260] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:21.403191] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:21.455877] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:21.508664] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:21.561391] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:21.614296] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:21.667470] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:21.720537] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:21.773381] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:21.826162] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:21.876321] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:19:21.876481] ID                                                                                                                                 
[2026-06-02 06:19:21.878949] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:21.931924] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:21.984801] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:22.037778] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:22.090710] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:22.143758] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:22.197095] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:22.250315] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:22.303329] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:22.356471] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:22.410177] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:22.463612] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:22.517257] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:22.570778] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:22.620927] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:19:22.621108] ID                                                                                                                                 
[2026-06-02 06:19:22.624483] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:22.678099] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:22.731304] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:22.784739] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:22.838477] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:22.892339] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:22.945837] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:22.999357] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:23.053350] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:23.107150] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:23.160664] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:23.213830] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:23.267164] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:23.320409] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:23.370555] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:19:23.370700] ID                                                                                                                                 
[2026-06-02 06:19:23.373352] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:23.426421] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:23.479485] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:23.532529] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:23.585490] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:23.638546] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:23.691530] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:23.744520] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:23.797513] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:23.850610] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:23.903418] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:23.956622] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:24.009565] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:24.062762] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:24.112916] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:19:24.113070] ID                                                                                                                                 
[2026-06-02 06:19:24.116025] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:24.169170] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:24.222430] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:24.275304] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:24.328389] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:24.381333] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:24.434364] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:24.487382] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:24.540316] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:24.593289] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:24.646492] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:24.699845] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:24.753199] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:24.806507] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:24.856704] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:19:24.856876] ID                                                                                                                                 
[2026-06-02 06:19:24.859646] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:24.912807] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:24.966218] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:25.019560] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:25.077925] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:25.130991] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:25.184076] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:25.237124] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:25.290285] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:25.343422] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:25.396208] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:25.449213] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:25.502071] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:25.554870] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:25.605065] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:19:25.605257] ID                                                                                                                                 
[2026-06-02 06:19:25.607982] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:25.661160] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:25.714370] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:25.767502] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:25.820778] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:25.873996] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:25.927236] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:25.980426] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:26.033559] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:26.087131] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:26.140545] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:26.193839] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:26.247077] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:26.300496] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:26.350668] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:19:26.350825] ID                                                                                                                                 
[2026-06-02 06:19:26.353943] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:26.412323] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:26.473471] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:26.526233] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:26.578885] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:26.631440] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:26.684135] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:26.736683] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:26.789127] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:26.841564] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:26.893788] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:26.946079] GPU 0     0.000        0.000        0.001        1440         2100         0                           606547131708992             
[2026-06-02 06:19:26.998407] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:27.050953] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:27.101181] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:19:27.101342] ID                                                                                                                                 
[2026-06-02 06:19:27.103595] GPU 0     0.000        0.000        0.004        1440         2100         0                           606547131708992             
[2026-06-02 06:19:27.156444] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:27.209106] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:27.261560] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:27.314001] GPU 0     0.000        0.000        0.000        1440         2100         0                           606547131708992             
[2026-06-02 06:19:27.366532] GPU 0     0.022        0.003        0.004        1440         2100         0                           606547131708992             
[2026-06-02 06:19:27.418875] GPU 0     0.023        0.005        0.013        1440         2100         0                           606547131708992             
[2026-06-02 06:19:27.471147] GPU 0     0.162        0.035        0.079        1440         2100         0                           606547131708992             
[2026-06-02 06:19:27.523461] GPU 0     0.010        0.008        0.005        1440         2100         0                           606547131708992             
[2026-06-02 06:19:27.575824] GPU 0     0.050        0.025        0.021        1440         2100         0                           606547131708992             
[2026-06-02 06:19:27.628157] GPU 0     0.730        0.360        0.174        1440         2100         0                           606547131708992             
[2026-06-02 06:19:27.680532] GPU 0     0.959        0.470        0.267        1440         2100         0                           606547131708992             
[2026-06-02 06:19:27.732801] GPU 0     0.968        0.465        0.219        1440         2100         0                           606547131708992             
[2026-06-02 06:19:27.785110] GPU 0     0.959        0.476        0.263        1440         2100         0                           606547131708992             
[2026-06-02 06:19:27.835277] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:19:27.835404] ID                                                                                                                                 
[2026-06-02 06:19:27.837190] GPU 0     0.959        0.476        0.263        1440         2100         0                           606547131708992             
[2026-06-02 06:19:27.889512] GPU 0     0.963        0.466        0.246        1710         2100         4                           606547131708992             
[2026-06-02 06:19:27.941824] GPU 0     0.965        0.474        0.269        1740         2100         4                           606547131708992             
[2026-06-02 06:19:27.994042] GPU 0     0.965        0.474        0.269        1740         2100         4                           606547131708992             
[2026-06-02 06:19:28.046313] GPU 0     0.965        0.474        0.269        1740         2100         4                           606547131708992             
[2026-06-02 06:19:28.103882] GPU 0     0.959        0.475        0.308        1740         2100         4                           606547131708992             
[2026-06-02 06:19:28.156255] GPU 0     0.930        0.466        0.296        1725         2100         4                           606547131708992             
[2026-06-02 06:19:28.208495] GPU 0     0.841        0.422        0.241        1845         2100         4                           606547131708992             
[2026-06-02 06:19:28.260801] GPU 0     0.960        0.474        0.298        1710         2100         4                           606547131708992             
[2026-06-02 06:19:28.313197] GPU 0     0.963        0.479        0.286        1740         2100         4                           606547131708992             
[2026-06-02 06:19:28.365340] GPU 0     0.963        0.477        0.282        1740         2100         4                           606547131708992             
[2026-06-02 06:19:28.417528] GPU 0     0.963        0.487        0.293        1740         2100         4                           606547131708992             
[2026-06-02 06:19:28.469884] GPU 0     0.966        0.472        0.262        1740         2100         4                           606547131708992             
[2026-06-02 06:19:28.522129] GPU 0     0.957        0.471        0.308        1740         2100         4                           606547131708992             
[2026-06-02 06:19:28.572314] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:19:28.572435] ID                                                                                                                                 
[2026-06-02 06:19:28.574177] GPU 0     0.962        0.484        0.299        1725         2100         4                           606547131708992             
[2026-06-02 06:19:28.626446] GPU 0     0.959        0.479        0.300        1725         2100         4                           606547131708992             
[2026-06-02 06:19:28.678686] GPU 0     0.957        0.480        0.315        1740         2100         4                           606547131708992             
[2026-06-02 06:19:28.730866] GPU 0     0.963        0.480        0.285        1755         2100         4                           606547131708992             
[2026-06-02 06:19:28.783097] GPU 0     0.964        0.485        0.291        1740         2100         4                           606547131708992             
[2026-06-02 06:19:28.835401] GPU 0     0.963        0.474        0.279        1740         2100         4                           606547131708992             
[2026-06-02 06:19:28.887686] GPU 0     0.964        0.478        0.283        1725         2100         4                           606547131708992             
[2026-06-02 06:19:28.939845] GPU 0     0.966        0.465        0.260        1740         2100         4                           606547131708992             
[2026-06-02 06:19:28.992009] GPU 0     0.963        0.477        0.282        1725         2100         4                           606547131708992             
[2026-06-02 06:19:29.044376] GPU 0     0.960        0.480        0.320        1725         2100         4                           606547131708992             
[2026-06-02 06:19:29.096619] GPU 0     0.957        0.474        0.307        1740         2100         4                           606547131708992             
[2026-06-02 06:19:29.148791] GPU 0     0.957        0.481        0.316        1755         2100         4                           606547131708992             
[2026-06-02 06:19:29.200871] GPU 0     0.965        0.487        0.286        1725         2100         4                           606547131708992             
[2026-06-02 06:19:29.253179] GPU 0     0.963        0.478        0.282        1740         2100         4                           606547131708992             
[2026-06-02 06:19:29.303293] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:19:29.303401] ID                                                                                                                                 
[2026-06-02 06:19:29.305423] GPU 0     0.963        0.478        0.280        1740         2100         4                           606547131708992             
[2026-06-02 06:19:29.357590] GPU 0     0.964        0.473        0.285        1740         2100         4                           606547131708992             
[2026-06-02 06:19:29.409538] GPU 0     0.963        0.478        0.280        1740         2100         4                           606547131708992             
[2026-06-02 06:19:29.461942] GPU 0     0.963        0.479        0.279        1725         2100         4                           606547131708992             
[2026-06-02 06:19:29.514187] GPU 0     0.964        0.474        0.283        1740         2100         4                           606547131708992             
[2026-06-02 06:19:29.566248] GPU 0     0.960        0.471        0.313        1740         2100         4                           606547131708992             
[2026-06-02 06:19:29.618811] GPU 0     0.954        0.477        0.310        1725         2100         4                           606547131708992             
[2026-06-02 06:19:29.671109] GPU 0     0.962        0.484        0.296        1740         2100         4                           606547131708992             
[2026-06-02 06:19:29.723426] GPU 0     0.958        0.496        0.330        1740         2100         4                           606547131708992             
