,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
2026-06-02,06:34:38.419,   94.06,   35.54,   94.54,   35.12,   94.18,   35.40,   90.14,   34.51,   89.47,   34.33,   90.36,   34.13,  552.74,  209.03,     19099,  761.78,   87.41,   59.24,   86.93,   59.56,   86.83,   59.62,   81.42,   57.09,   82.27,   58.26,   80.95,   57.43,  505.81,  351.20,     19058,  857.01,   1058.55,    560.23,   1618.78
2026-06-02,06:34:38.469,   37.61,   24.07,   37.51,   23.92,   37.73,   23.82,   36.58,   23.55,   36.58,   23.65,   36.42,   23.57,  222.43,  142.57,     18740,  365.00,   54.08,   55.76,   54.63,   56.69,   54.65,   56.29,   51.68,   55.35,   51.94,   55.35,   52.09,   55.71,  319.06,  335.16,     18740,  654.22,    541.49,    477.73,   1019.23
2026-06-02,06:34:38.519,   19.49,   16.79,   19.34,   16.71,   19.43,   16.80,   18.11,   16.07,   18.46,   16.46,   18.27,   16.12,  113.11,   98.94,     18348,  212.05,   39.38,   42.83,   39.60,   42.90,   39.25,   42.61,   35.81,   41.11,   36.08,   41.55,   35.94,   41.77,  226.06,  252.76,     18388,  478.82,    339.16,    351.71,    690.87
2026-06-02,06:34:38.570,   19.38,   12.22,   19.45,   12.24,   19.43,   12.66,   18.17,   11.62,   18.32,   11.63,   18.49,   11.83,  113.25,   72.19,     18743,  185.44,   46.26,   48.47,   46.53,   49.40,   46.93,   49.13,   42.68,   47.60,   42.53,   48.14,   43.14,   48.12,  268.07,  290.86,     18684,  558.93,    381.32,    363.05,    744.37
2026-06-02,06:34:38.621,   78.04,   30.29,   78.04,   30.03,   77.28,   30.00,   74.19,   28.96,   74.47,   29.36,   74.73,   28.99,  456.74,  177.63,     18704,  634.38,   41.84,   54.51,   41.88,   55.10,   41.72,   54.92,   38.67,   53.21,   39.00,   53.46,   38.58,   53.40,  241.70,  324.59,     18723,  566.29,    698.44,    502.23,   1200.67
2026-06-02,06:34:38.672,   24.08,   21.98,   24.03,   21.96,   24.31,   22.05,   22.99,   21.73,   22.92,   21.74,   23.08,   21.80,  141.41,  131.28,     18684,  272.68,   44.26,   46.60,   44.47,   47.20,   44.18,   46.21,   40.70,   45.31,   41.10,   45.54,   40.91,   45.66,  255.59,  276.52,     18704,  532.11,    397.00,    407.79,    804.80
2026-06-02,06:34:38.724,   34.47,   23.67,   34.02,   23.23,   33.96,   23.45,   32.72,   22.76,   33.28,   22.90,   33.01,   22.62,  201.47,  138.64,     18762,  340.11,   50.43,   58.22,   50.90,   59.25,   50.90,   58.94,   46.27,   57.45,   47.22,   58.30,   46.45,   57.71,  292.18,  349.87,     18704,  642.04,    493.65,    488.51,    982.16
2026-06-02,06:34:38.777,   89.08,   33.31,   89.53,   33.11,   88.84,   33.06,   84.54,   32.22,   83.87,   32.10,   84.52,   32.09,  520.38,  195.88,     18700,  716.26,   44.58,   61.82,   44.57,   62.12,   44.71,   61.59,   40.03,   59.71,   41.24,   60.63,   40.76,   60.13,  255.90,  366.00,     18720,  621.90,    776.28,    561.88,   1338.16
2026-06-02,06:34:38.825,   49.61,   27.25,   49.31,   26.98,   49.66,   27.12,   47.54,   26.57,   47.30,   26.57,   47.86,   26.51,  291.27,  161.01,     19000,  452.28,   36.35,   46.22,   36.34,   46.70,   36.35,   46.46,   33.51,   44.97,   34.19,   45.66,   34.31,   45.29,  211.05,  275.30,     19000,  486.35,    502.32,    436.32,    938.64
2026-06-02,06:34:38.875,   26.84,   15.88,   26.94,   15.73,   26.92,   15.79,   25.60,   15.53,   25.90,   15.80,   26.09,   15.99,  158.30,   94.72,     18720,  253.02,   62.09,   62.75,   61.30,   63.08,   61.59,   62.48,   55.90,   61.50,   56.43,   61.84,   56.00,   61.69,  353.32,  373.34,     18720,  726.66,    511.61,    468.07,    979.68
2026-06-02,06:34:38.925,   42.67,   28.04,   42.92,   28.13,   42.88,   28.36,   40.11,   27.14,   40.26,   27.20,   40.02,   26.87,  248.86,  165.74,     18740,  414.60,   57.39,   60.35,   57.28,   59.63,   57.62,   59.76,   54.40,   57.55,   54.66,   58.37,   54.60,   58.38,  335.94,  354.05,     18720,  689.99,    584.80,    519.79,   1104.59
2026-06-02,06:34:38.975,   41.13,   37.50,   41.67,   37.35,   41.38,   37.72,   38.14,   36.24,   38.09,   35.98,   38.80,   35.73,  239.20,  220.52,     18720,  459.72,   31.00,   34.23,   31.02,   34.27,   31.67,   34.36,   28.78,   33.05,   29.24,   33.69,   28.70,   33.37,  180.41,  202.97,     18780,  383.37,    419.61,    423.48,    843.09
2026-06-02,06:34:39.025,  111.28,   48.70,  111.30,   48.28,  110.88,   48.56,  105.01,   47.01,  104.79,   47.13,  104.82,   46.57,  648.08,  286.25,     18520,  934.33,   50.01,   55.83,   50.30,   56.12,   50.15,   55.79,   46.94,   54.34,   47.35,   54.95,   47.05,   54.89,  291.80,  331.93,     18460,  623.72,    939.88,    618.17,   1558.05
2026-06-02,06:34:39.075,   59.50,   40.88,   60.02,   41.01,   59.00,   40.88,   55.28,   39.73,   54.92,   39.75,   55.09,   39.45,  343.81,  241.70,     18800,  585.51,   52.08,   62.95,   51.90,   63.34,   51.97,   62.68,   47.63,   61.56,   47.89,   61.89,   47.93,   62.11,  299.40,  374.53,     18720,  673.93,    643.21,    616.22,   1259.44
2026-06-02,06:34:39.125,   25.58,   23.71,   26.02,   24.07,   25.70,   23.67,   24.46,   23.27,   24.44,   23.21,   24.30,   23.35,  150.50,  141.28,     18740,  291.78,   50.86,   57.41,   50.65,   57.74,   50.78,   57.20,   47.06,   56.22,   46.88,   56.66,   46.84,   56.65,  293.08,  341.88,     18720,  634.96,    443.57,    483.16,    926.74
2026-06-02,06:34:39.175,   35.23,   22.47,   35.29,   22.86,   35.23,   22.83,   34.54,   22.38,   33.93,   21.76,   34.25,   22.02,  208.47,  134.32,     18700,  342.79,   73.11,   86.89,   73.25,   87.47,   73.50,   87.11,   65.96,   84.18,   66.41,   84.93,   66.31,   85.06,  418.55,  515.63,     18720,  934.18,    627.02,    649.95,   1276.97
2026-06-02,06:34:39.225,   98.45,   39.11,   98.78,   38.96,   98.06,   39.04,   93.59,   38.00,   93.18,   37.70,   94.11,   37.72,  576.18,  230.53,     18740,  806.71,   78.77,   93.82,   78.83,   94.30,   78.43,   93.72,   71.66,   91.92,   72.36,   92.24,   72.29,   92.45,  452.33,  558.46,     18740, 1010.79,   1028.50,    788.99,   1817.50
2026-06-02,06:34:39.275,  156.79,   55.37,  157.39,   55.14,  156.72,   54.94,  151.81,   54.05,  151.90,   54.44,  151.88,   53.84,  926.49,  327.79,     18800, 1254.28,  374.84,  199.10,  377.22,  200.38,  375.76,  198.59,  372.56,  197.20,  373.27,  198.51,  374.23,  198.51, 2247.87, 1192.30,     18780, 3440.17,   3174.36,   1520.09,   4694.45
2026-06-02,06:34:39.326,   73.67,   23.92,   74.43,   24.07,   73.08,   24.07,   70.17,   23.52,   70.01,   22.85,   71.01,   23.12,  432.36,  141.56,     18720,  573.92,  713.82,  181.37,  715.76,  182.39,  715.01,  180.63,  711.55,  179.09,  710.26,  179.38,  710.85,  179.51, 4277.24, 1082.35,     18840, 5359.60,   4709.61,   1223.91,   5933.52
2026-06-02,06:34:39.376,   38.71,   24.50,   38.91,   24.60,   38.82,   24.63,   37.47,   24.53,   37.35,   24.50,   37.70,   24.27,  228.95,  147.03,     18740,  375.99,  537.41,   84.64,  538.01,   84.22,  537.30,   83.78,  535.05,   82.56,  534.02,   83.56,  533.53,   82.95, 3215.34,  501.71,     18720, 3717.04,   3444.29,    648.74,   4093.03
2026-06-02,06:34:39.426,   46.75,   23.59,   47.27,   23.53,   47.08,   23.69,   44.51,   22.64,   44.74,   22.80,   44.77,   22.59,  275.12,  138.83,     18780,  413.95,  296.83,   42.23,  297.62,   42.93,  296.58,   42.21,  293.75,   40.12,  293.61,   40.98,  293.05,   40.64, 1771.45,  249.10,     18900, 2020.55,   2046.57,    387.94,   2434.50
2026-06-02,06:34:39.476,   83.30,   35.62,   83.62,   35.59,   83.47,   35.75,   79.09,   34.94,   78.02,   34.62,   78.74,   34.81,  486.25,  211.33,     18760,  697.58,   50.91,   53.77,   52.19,   54.38,   51.41,   53.64,   47.30,   51.96,   47.94,   53.02,   47.88,   52.78,  297.62,  319.55,     18720,  617.18,    783.88,    530.88,   1314.76
2026-06-02,06:34:39.526,   27.74,   14.77,   27.61,   14.90,   27.36,   14.86,   26.08,   14.80,   25.68,   14.55,   26.22,   14.86,  160.70,   88.73,     18440,  249.43,   37.10,   40.08,   37.63,   40.70,   36.95,   40.04,   34.35,   38.82,   35.11,   39.13,   34.84,   39.34,  215.99,  238.11,     18520,  454.10,    376.69,    326.84,    703.53
2026-06-02,06:34:39.576,   40.57,   25.49,   40.34,   25.61,   40.63,   25.55,   39.23,   25.57,   39.07,   25.42,   39.38,   25.67,  239.22,  153.31,     18700,  392.53,   41.40,   46.19,   42.11,   46.61,   41.04,   46.11,   37.68,   44.66,   38.13,   45.28,   37.95,   44.94,  238.31,  273.78,     18680,  512.09,    477.53,    427.09,    904.62
2026-06-02,06:34:39.626,   45.70,   22.33,   46.29,   22.06,   46.01,   21.96,   42.82,   20.92,   43.11,   20.93,   43.43,   21.11,  267.36,  129.30,     18740,  396.67,   35.60,   47.24,   35.85,   48.61,   35.49,   47.66,   32.05,   45.82,   33.04,   47.07,   32.55,   46.83,  204.57,  283.23,     18740,  487.81,    471.94,    412.54,    884.47
2026-06-02,06:34:39.676,   44.58,   24.49,   44.98,   24.42,   44.51,   24.61,   42.98,   24.62,   42.81,   24.33,   43.33,   24.47,  263.19,  146.93,     18700,  410.12,   42.38,   51.51,   42.42,   51.56,   42.22,   50.85,   38.62,   49.85,   39.46,   50.74,   39.21,   50.45,  244.31,  304.97,     18700,  549.28,    507.51,    451.90,    959.40
2026-06-02,06:34:39.726,   19.65,   16.72,   19.58,   16.69,   19.58,   16.72,   18.54,   16.76,   18.99,   16.65,   19.07,   16.59,  115.41,  100.12,     18740,  215.53,   37.12,   49.38,   37.52,   49.96,   37.25,   49.77,   32.46,   47.83,   33.13,   48.71,   32.97,   48.52,  210.46,  294.18,     18720,  504.64,    325.87,    394.30,    720.17
2026-06-02,06:34:39.776,   33.26,   22.58,   33.85,   22.32,   33.85,   22.72,   31.23,   21.68,   31.40,   21.99,   31.53,   22.24,  195.12,  133.53,     18700,  328.65,   45.87,   67.08,   46.28,   67.72,   46.21,   67.15,   41.43,   65.18,   41.63,   65.82,   41.21,   65.43,  262.63,  398.37,     18720,  661.00,    457.75,    531.91,    989.66
2026-06-02,06:34:39.826,   74.84,   24.13,   74.65,   23.52,   73.79,   23.42,   71.58,   22.38,   71.15,   22.07,   71.86,   21.89,  437.86,  137.40,     18740,  575.27,   29.74,   39.95,   29.81,   40.01,   29.70,   39.76,   26.86,   39.28,   28.22,   40.10,   27.68,   39.87,  172.03,  238.96,     18720,  410.99,    609.89,    376.36,    986.25
2026-06-02,06:34:39.877,   32.09,   22.76,   32.30,   23.03,   32.26,   22.83,   31.47,   22.84,   31.08,   22.50,   31.01,   22.78,  190.21,  136.74,     18720,  326.94,   32.57,   40.21,   32.82,   40.30,   32.31,   39.70,   30.95,   38.90,   31.45,   39.17,   30.98,   38.56,  191.07,  236.84,     18760,  427.91,    381.27,    373.58,    754.85
2026-06-02,06:34:39.927,   21.37,   17.93,   21.64,   17.61,   21.43,   17.96,   20.49,   17.51,   20.55,   17.65,   20.60,   17.63,  126.08,  106.29,     18720,  232.37,   30.11,   40.03,   30.61,   40.53,   29.92,   40.01,   28.03,   38.99,   28.40,   39.78,   27.61,   38.98,  174.68,  238.33,     18720,  413.02,    300.76,    344.62,    645.38
2026-06-02,06:34:39.977,   62.04,   24.79,   62.41,   24.75,   62.23,   24.85,   58.60,   23.98,   57.98,   23.67,   59.35,   24.01,  362.62,  146.06,     18760,  508.68,   29.10,   40.21,   29.45,   40.54,   28.99,   39.65,   27.09,   38.31,   27.67,   39.34,   27.26,   38.61,  169.57,  236.65,     18760,  406.22,    532.19,    382.71,    914.90
2026-06-02,06:34:40.027,   29.31,   22.06,   29.31,   21.94,   29.50,   22.15,   28.73,   21.91,   28.58,   21.83,   28.82,   21.97,  174.25,  131.86,     18760,  306.11,   22.19,   31.66,   22.37,   32.23,   22.29,   31.76,   20.68,   30.83,   21.25,   31.45,   20.73,   31.03,  129.51,  188.97,     18780,  318.48,    303.76,    320.83,    624.59
2026-06-02,06:34:40.077,   54.10,   25.85,   54.05,   25.73,   54.09,   25.55,   50.91,   24.91,   51.20,   24.88,   51.17,   25.12,  315.51,  152.05,     18760,  467.56,   25.89,   35.60,   26.27,   35.86,   25.95,   35.59,   24.35,   34.17,   24.94,   35.14,   24.58,   34.48,  151.98,  210.83,     18800,  362.81,    467.49,    362.89,    830.37
2026-06-02,06:34:40.128,   73.18,   45.75,   72.76,   45.62,   73.00,   45.90,   69.15,   44.93,   68.67,   44.57,   68.83,   44.13,  425.58,  270.89,     18900,  696.47,   67.44,   75.29,   67.26,   75.29,   66.56,   74.25,   62.78,   72.73,   63.94,   73.69,   63.28,   73.20,  391.27,  444.46,     18760,  835.72,    816.84,    715.35,   1532.20
2026-06-02,06:34:40.178,   50.02,   39.11,   50.27,   38.86,   51.16,   39.84,   47.47,   38.16,   49.05,   39.22,   47.49,   37.82,  295.46,  233.01,     18760,  528.47,   45.27,   46.31,   44.73,   45.81,   45.81,   46.72,   42.60,   44.19,   44.34,   45.88,   43.11,   44.62,  265.86,  273.53,     18840,  539.39,    561.32,    506.54,   1067.86
2026-06-02,06:34:40.227,   86.49,   39.69,   89.32,   41.48,   89.05,   42.24,   83.20,   38.82,   87.44,   43.25,   83.71,   38.63,  519.20,  244.11,     18420,  763.31,   62.36,   60.57,   53.47,   51.99,   57.66,   56.25,   53.15,   52.11,   54.66,   53.70,   52.75,   51.69,  334.05,  326.30,     18440,  660.35,    853.25,    570.41,   1423.66
2026-06-02,06:34:40.278,  124.61,   63.75,  126.15,   65.27,  125.09,   64.52,  121.14,   63.43,  123.99,   66.31,  121.17,   62.99,  742.16,  386.27,     18740, 1128.43,   96.22,   93.33,   91.36,   88.77,   93.03,   90.45,   86.92,   87.08,   87.90,   88.64,   86.85,   87.77,  542.29,  536.04,     18760, 1078.33,   1284.45,    922.31,   2206.75
2026-06-02,06:34:40.328,  139.40,   43.95,  140.48,   44.13,  139.69,   44.30,  133.85,   42.81,  133.18,   42.38,  134.56,   42.69,  821.17,  260.25,     18740, 1081.42,   45.75,   49.79,   45.57,   49.78,   45.34,   49.70,   42.15,   48.06,   43.17,   49.00,   43.05,   48.50,  265.03,  294.82,     18700,  559.86,   1086.20,    555.08,   1641.28
2026-06-02,06:34:40.378,   50.17,   30.98,   49.78,   31.10,   50.25,   30.82,   48.78,   30.60,   48.36,   30.55,   48.84,   30.60,  296.18,  184.66,     18800,  480.84,   40.78,   44.40,   40.92,   44.67,   40.33,   43.93,   38.39,   43.36,   39.30,   44.04,   39.36,   43.98,  239.09,  264.37,     18860,  503.45,    535.27,    449.03,    984.29
2026-06-02,06:34:40.428,   19.31,   16.35,   19.78,   16.42,   19.70,   16.49,   18.86,   16.11,   18.79,   16.38,   18.79,   16.25,  115.24,   98.00,     18780,  213.24,   22.94,   29.53,   23.46,   30.02,   22.95,   29.60,   21.66,   28.60,   21.79,   29.18,   21.53,   28.84,  134.32,  175.77,     18760,  310.09,    249.55,    273.77,    523.33
2026-06-02,06:34:40.478,   63.25,   29.48,   63.78,   29.34,   63.86,   29.69,   60.46,   28.28,   60.58,   28.30,   61.04,   28.25,  372.97,  173.35,     18840,  546.32,   44.15,   51.25,   44.26,   51.82,   44.41,   51.34,   41.55,   49.52,   41.84,   50.05,   41.69,   49.56,  257.90,  303.55,     18720,  561.45,    630.87,    476.90,   1107.77
2026-06-02,06:34:40.529,   35.97,   20.39,   35.94,   20.20,   35.88,   20.14,   34.59,   19.76,   34.63,   19.75,   35.45,   20.17,  212.46,  120.41,     18840,  332.87,   22.06,   31.76,   22.27,   31.72,   21.98,   31.62,   19.89,   30.57,   20.57,   31.30,   20.35,   30.90,  127.12,  187.87,     18820,  314.99,    339.58,    308.29,    647.86
2026-06-02,06:34:40.579,   48.15,   25.75,   48.23,   25.59,   48.17,   25.61,   46.04,   25.28,   45.27,   25.15,   44.97,   24.87,  280.83,  152.26,     18760,  433.09,   29.29,   35.75,   29.62,   36.15,   29.23,   35.75,   28.04,   35.13,   28.82,   35.65,   28.52,   35.73,  173.51,  214.16,     18760,  387.67,    454.34,    366.42,    820.76
2026-06-02,06:34:40.630,   17.53,    8.74,   17.79,    8.70,   17.61,    8.64,   16.88,    8.41,   16.69,    8.48,   16.83,    8.48,  103.32,   51.45,     18348,  154.78,   14.22,   18.98,   14.90,   19.42,   15.16,   19.69,   13.69,   19.15,   14.08,   19.64,   14.11,   19.62,   86.15,  116.50,     18348,  202.65,    189.48,    167.95,    357.43
2026-06-02,06:34:40.680,   38.86,   31.47,   39.05,   31.06,   39.23,   31.38,   34.80,   29.96,   35.35,   29.92,   35.73,   30.16,  223.03,  183.95,     19040,  406.98,   23.88,   33.58,   24.34,   33.84,   23.46,   33.02,   22.28,   32.15,   22.58,   32.41,   22.22,   31.93,  138.78,  196.93,     19020,  335.71,    361.80,    380.88,    742.69
2026-06-02,06:34:40.730,   92.33,   43.83,   92.79,   44.08,   92.21,   44.24,   89.78,   43.63,   89.05,   43.76,   89.51,   43.66,  545.67,  263.19,     18720,  808.86,   35.44,   43.55,   36.08,   44.17,   35.97,   43.72,   33.72,   42.74,   34.05,   43.30,   33.86,   43.04,  209.13,  260.51,     18720,  469.64,    754.80,    523.70,   1278.50
2026-06-02,06:34:40.781,   48.03,   26.56,   48.16,   26.43,   48.52,   26.89,   47.17,   26.53,   46.13,   26.16,   46.50,   26.09,  284.51,  158.67,     18388,  443.17,   28.24,   37.02,   28.42,   37.44,   28.13,   37.20,   26.43,   36.25,   27.40,   37.15,   26.79,   36.84,  165.40,  221.91,     18388,  387.32,    449.91,    380.58,    830.49
2026-06-02,06:34:40.831,   81.11,   33.90,   81.46,   34.08,   81.68,   34.54,   76.27,   33.21,   76.13,   33.02,   76.98,   32.79,  473.62,  201.55,     18760,  675.18,   38.76,   46.22,   39.40,   46.85,   39.39,   46.53,   36.19,   45.04,   37.07,   45.84,   36.55,   45.30,  227.37,  275.77,     18740,  503.13,    700.99,    477.32,   1178.31
2026-06-02,06:34:40.881,   36.60,   21.82,   36.84,   21.35,   37.26,   21.99,   35.03,   21.09,   34.76,   21.12,   35.09,   21.36,  215.59,  128.73,     18760,  344.31,   34.36,   42.15,   34.65,   43.05,   34.36,   42.23,   31.59,   41.18,   32.67,   41.96,   32.38,   41.79,  200.01,  252.36,     18780,  452.36,    415.59,    381.08,    796.68
2026-06-02,06:34:40.931,   50.88,   26.55,   50.60,   26.56,   51.00,   26.48,   47.63,   25.86,   47.06,   25.70,   47.37,   25.61,  294.54,  156.75,     18780,  451.29,   33.73,   39.55,   33.72,   39.78,   33.81,   39.67,   32.63,   38.80,   32.92,   39.39,   32.72,   39.28,  199.53,  236.46,     18740,  435.99,    494.07,    393.21,    887.28
2026-06-02,06:34:40.981,   54.47,   29.90,   53.82,   29.24,   54.17,   30.06,   50.47,   28.66,   50.23,   29.20,   50.22,   28.83,  313.38,  175.90,     18720,  489.28,   40.19,   78.02,   40.56,   77.86,   40.25,   77.27,   33.71,   76.52,   34.24,   77.27,   33.73,   76.51,  222.67,  463.45,     18740,  686.12,    536.06,    639.34,   1175.40
2026-06-02,06:34:41.032,   26.81,   24.01,   26.69,   24.07,   26.91,   24.04,   25.16,   23.25,   25.28,   23.83,   25.51,   23.41,  156.35,  142.61,     18780,  298.96,   38.02,   96.63,   37.80,   96.97,   37.54,   96.46,   30.57,   95.50,   31.25,   96.08,   31.04,   96.10,  206.23,  577.73,     18740,  783.96,    362.58,    720.34,   1082.92
2026-06-02,06:34:41.082,   28.95,   18.81,   28.65,   18.75,   29.05,   18.99,   28.37,   18.54,   28.40,   18.56,   28.32,   18.70,  171.74,  112.35,     18740,  284.09,   32.30,   87.35,   33.20,   88.24,   32.66,   88.03,   25.89,   86.90,   26.74,   87.40,   26.47,   87.32,  177.27,  525.24,     18720,  702.51,    349.01,    637.59,    986.60
2026-06-02,06:34:41.132,   75.93,   29.83,   76.42,   30.23,   76.36,   30.34,   72.20,   29.10,   72.45,   29.17,   72.96,   29.34,  446.32,  178.00,     18740,  624.31,   45.40,   69.21,   45.84,   69.52,   45.84,   69.26,   42.42,   67.34,   42.55,   68.56,   42.23,   68.06,  264.28,  411.96,     18740,  676.24,    710.60,    589.95,   1300.56
2026-06-02,06:34:41.182,   41.00,   19.98,   41.24,   20.07,   40.76,   20.08,   37.84,   19.18,   37.99,   19.37,   38.47,   19.28,  237.30,  117.96,     18720,  355.27,   31.52,   43.37,   31.75,   44.42,   31.24,   43.62,   29.06,   42.62,   29.67,   43.56,   29.59,   43.25,  182.84,  260.84,     18740,  443.68,    420.14,    378.81,    798.95
2026-06-02,06:34:41.232,   36.82,   23.83,   36.66,   23.88,   37.19,   24.31,   35.45,   23.73,   35.63,   23.86,   35.33,   23.68,  217.07,  143.29,     18720,  360.37,   24.98,   36.08,   25.22,   36.19,   24.90,   35.83,   23.05,   35.13,   23.38,   35.46,   23.08,   35.41,  144.61,  214.11,     18720,  358.72,    361.69,    357.40,    719.09
2026-06-02,06:34:41.283,   97.03,   41.81,   97.72,   42.19,   97.47,   42.32,   93.80,   40.85,   93.77,   40.92,   93.00,   40.47,  572.81,  248.56,     18780,  821.37,   35.17,   45.53,   35.88,   46.04,   35.41,   45.59,   34.29,   44.51,   34.34,   44.84,   34.14,   44.71,  209.23,  271.22,     18760,  480.45,    782.04,    519.79,   1301.83
2026-06-02,06:34:41.333,  100.65,   38.18,  100.76,   38.52,  100.35,   38.59,   98.04,   37.79,   98.05,   37.97,   98.54,   37.84,  596.40,  228.89,     18760,  825.29,   31.94,   42.10,   32.33,   42.34,   32.01,   41.96,   29.41,   41.01,   30.01,   41.84,   29.73,   41.49,  185.42,  250.73,     18720,  436.15,    781.82,    479.62,   1261.43
2026-06-02,06:34:41.383,   49.58,   28.50,   49.96,   28.40,   49.78,   28.61,   46.36,   28.02,   46.72,   27.70,   47.34,   27.77,  289.75,  168.99,     18720,  458.73,   33.90,   41.55,   33.81,   41.79,   33.89,   41.59,   32.12,   40.75,   32.51,   40.99,   32.01,   40.70,  198.24,  247.37,     18740,  445.61,    487.98,    416.36,    904.34
2026-06-02,06:34:41.433,   57.20,   32.03,   57.01,   32.09,   57.03,   32.60,   54.70,   31.94,   53.60,   31.57,   54.19,   31.88,  333.73,  192.11,     18720,  525.84,   28.29,   32.76,   28.24,   33.22,   27.92,   32.65,   26.95,   32.17,   27.44,   32.65,   27.29,   32.66,  166.13,  196.11,     18800,  362.24,    499.86,    388.22,    888.08
2026-06-02,06:34:41.483,   30.55,   22.58,   30.37,   22.47,   30.66,   22.78,   29.02,   21.95,   28.90,   22.07,   28.99,   21.62,  178.49,  133.46,     18720,  311.96,   12.78,   19.84,   13.26,   20.06,   12.77,   19.82,   12.08,   19.23,   12.29,   19.49,   12.18,   19.04,   75.35,  117.48,     18740,  192.83,    253.85,    250.94,    504.79
2026-06-02,06:34:41.533,   98.85,   50.97,   98.61,   50.17,   99.62,   51.47,   92.98,   49.49,   93.06,   49.48,   93.71,   49.46,  576.83,  301.03,     18565,  877.86,   53.23,   59.39,   53.81,   59.95,   54.69,   60.06,   51.44,   58.24,   51.32,   58.57,   51.48,   58.51,  315.97,  354.71,     18447,  670.68,    892.80,    655.74,   1548.54
2026-06-02,06:34:41.584,   80.61,   45.61,   80.86,   45.11,   81.65,   46.83,   75.39,   44.62,   75.22,   44.71,   75.50,   43.72,  469.22,  270.59,     19020,  739.81,   50.35,   51.78,   50.41,   52.17,   50.36,   51.56,   47.29,   49.87,   48.06,   50.51,   47.49,   50.23,  293.94,  306.12,     19000,  600.06,    763.16,    576.72,   1339.88
2026-06-02,06:34:41.635,   66.12,   32.13,   66.56,   32.29,   65.50,   31.74,   62.47,   30.83,   62.67,   31.46,   62.49,   31.10,  385.80,  189.55,     18860,  575.35,   25.12,   33.01,   25.73,   33.79,   25.16,   33.16,   24.41,   32.72,   24.86,   33.44,   24.57,   33.01,  149.85,  199.14,     18720,  349.00,    535.65,    388.70,    924.35
2026-06-02,06:34:41.685,   30.39,   20.96,   30.55,   21.11,   30.58,   21.02,   28.75,   20.48,   28.52,   20.51,   28.58,   20.47,  177.37,  124.56,     18388,  301.93,   28.87,   34.69,   29.39,   35.33,   28.58,   34.84,   26.96,   33.67,   27.34,   34.29,   26.99,   34.06,  168.13,  206.87,     18388,  375.00,    345.49,    331.43,    676.92
2026-06-02,06:34:41.735,   33.57,   23.40,   33.87,   23.45,   33.67,   23.26,   32.68,   22.85,   32.92,   23.23,   32.65,   22.85,  199.34,  139.04,     18760,  338.38,   32.23,   36.78,   33.00,   37.32,   32.68,   37.07,   30.19,   35.94,   30.54,   36.21,   30.63,   36.06,  189.27,  219.38,     18760,  408.66,    388.62,    358.42,    747.04
2026-06-02,06:34:41.785,   72.11,   28.94,   72.77,   29.27,   72.47,   29.28,   68.62,   28.02,   68.90,   28.01,   68.96,   27.95,  423.84,  171.48,     18760,  595.31,   25.05,   35.56,   25.68,   36.26,   25.21,   35.73,   23.62,   34.42,   23.80,   35.03,   23.47,   34.41,  146.82,  211.39,     18720,  358.22,    570.66,    382.87,    953.53
2026-06-02,06:34:41.835,   42.56,   21.38,   42.71,   21.32,   42.81,   21.61,   40.63,   20.94,   40.54,   20.76,   40.52,   21.01,  249.77,  127.02,     18720,  376.79,   23.50,   32.53,   24.10,   33.31,   23.63,   32.88,   22.44,   31.94,   22.73,   32.22,   22.46,   32.03,  138.86,  194.91,     18720,  333.77,    388.63,    321.93,    710.56
2026-06-02,06:34:41.886,   12.84,   17.37,   13.37,   17.57,   13.39,   17.82,   12.27,   17.24,   12.08,   17.39,   12.33,   17.38,   76.28,  104.78,     18720,  181.06,   27.69,   34.15,   28.11,   35.09,   27.56,   34.56,   25.73,   33.46,   25.84,   33.69,   25.71,   33.45,  160.65,  204.40,     18760,  365.04,    236.92,    309.18,    546.11
2026-06-02,06:34:41.936,   27.50,   21.84,   27.63,   21.98,   27.78,   21.91,   27.32,   21.71,   27.03,   21.57,   26.95,   21.54,  164.21,  130.56,     18780,  294.77,   22.85,   30.05,   23.18,   30.44,   22.61,   29.82,   21.33,   29.60,   21.61,   29.65,   21.36,   29.61,  132.95,  179.17,     18780,  312.12,    297.16,    309.73,    606.90
2026-06-02,06:34:41.986,   21.11,   14.01,   21.27,   14.11,   21.31,   14.01,   20.91,   13.95,   20.65,   13.77,   20.50,   13.94,  125.75,   83.78,     18740,  209.53,   15.16,   20.80,   15.42,   21.20,   15.11,   20.94,   14.49,   20.21,   14.76,   20.56,   14.32,   20.21,   89.26,  123.92,     18720,  213.18,    215.01,    207.70,    422.71
2026-06-02,06:34:42.036,   97.54,   35.64,   98.69,   35.70,   97.84,   36.12,   92.42,   34.64,   92.02,   34.57,   92.63,   34.42,  571.13,  211.09,     18740,  782.22,   26.31,   41.86,   26.81,   42.29,   26.55,   41.98,   24.48,   40.24,   24.79,   41.08,   24.81,   40.79,  153.75,  248.25,     18720,  402.00,    724.89,    459.34,   1184.22
