time,uptime,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,RAM,SWAP,EMC,GPU,APE,NVDEC,NVJPG,NVJPG1,OFA,SE,VIC,Fan pwmfan0,Temp cpu,Temp cv0,Temp cv1,Temp cv2,Temp gpu,Temp soc0,Temp soc1,Temp soc2,Temp tj,Power VDD_CPU_GPU_CV,Power VDD_SOC,Power TOT,jetson_clocks,nvp model
2025-11-18 15:12:17.612868,1:50:18.180000,6,7,4,6,2,4,0.4884062852282986,0.341677175930198,0,93.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,30.19607843137255,49.687,-256,-256,-256,52.468,49.031,47.437,48.687,52.218,6999,5287,17575,OFF,25W
2025-11-18 15:12:18.614275,1:50:19.180000,6,4,3,7,0,0,0.48838116564112105,0.341677175930198,0,92.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,30.19607843137255,49.937,-256,-256,-256,52.687,49.281,47.656,48.968,52.687,6960,5257,17526,OFF,25W
2025-11-18 15:12:19.613822,1:50:20.180000,4,7,4,4,1,0,0.4883396414255827,0.341677175930198,0,93.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,30.19607843137255,50.125,-256,-256,-256,53.0,49.468,48.031,49.187,53.0,6921,5296,17526,OFF,25W
2025-11-18 15:12:20.615804,1:50:21.180000,10,4,3,5,2,1,0.4886790121747975,0.341677175930198,0,93.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,30.19607843137255,50.25,-256,-256,-256,52.937,49.562,48.218,49.375,52.937,6725,5217,17172,OFF,25W
2025-11-18 15:12:21.616540,1:50:22.180000,9,4,12,8,2,3,0.48857648324754227,0.341677175930198,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,30.19607843137255,50.468,-256,-256,-256,53.031,49.812,48.406,49.531,53.031,6882,5248,17526,OFF,25W
2025-11-18 15:12:22.617792,1:50:23.180000,10,6,3,3,0,1,0.48873540308478786,0.341677175930198,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,30.19607843137255,50.906,-256,-256,-256,53.437,50.031,48.593,49.781,53.312,6843,5296,17447,OFF,25W
2025-11-18 15:12:23.619453,1:50:24.180000,7,2,5,5,0,1,0.4887676996968732,0.341677175930198,0,94.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,30.19607843137255,51.062,-256,-256,-256,53.625,50.312,48.781,50.062,53.625,6843,5287,17447,OFF,25W
2025-11-18 15:12:24.621353,1:50:25.190000,9,2,5,4,1,0,0.4888645895331294,0.341677175930198,0,94.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,30.19607843137255,51.312,-256,-256,-256,53.906,50.437,48.968,50.312,53.687,6882,5287,17447,OFF,25W
2025-11-18 15:12:25.622147,1:50:26.190000,8,6,3,4,0,1,0.4886380006038954,0.341677175930198,0,93.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,30.19607843137255,51.656,-256,-256,-256,53.843,50.781,49.156,50.468,54.125,6764,5178,17172,OFF,25W
2025-11-18 15:12:26.621306,1:50:27.190000,9,3,6,8,2,0,0.4887748767217811,0.341677175930198,0,94.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,33.72549019607843,51.593,-256,-256,-256,54.437,50.968,49.5,50.75,54.437,6843,5287,17458,OFF,25W
2025-11-18 15:12:27.622723,1:50:28.190000,9,3,3,5,1,0,0.48895327705520514,0.341677175930198,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,33.72549019607843,51.875,-256,-256,-256,54.5,51.187,49.75,50.968,54.5,6882,5287,17419,OFF,25W
2025-11-18 15:12:28.622524,1:50:29.190000,8,4,2,4,0,1,0.4890127438330132,0.341677175930198,0,93.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,33.72549019607843,52.0,-256,-256,-256,55.0,51.437,49.812,51.125,55.0,6882,5287,17458,OFF,25W
2025-11-18 15:12:29.626319,1:50:30.190000,9,5,3,5,0,1,0.48904196457728094,0.341677175930198,0,94.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,33.72549019607843,52.093,-256,-256,-256,54.906,51.406,50.0,51.406,54.906,6843,5287,17497,OFF,25W
2025-11-18 15:12:30.622831,1:50:31.190000,3,7,0,8,0,0,0.4891988338359814,0.341677175930198,0,93.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,33.72549019607843,52.625,-256,-256,-256,55.406,51.75,50.281,51.468,55.406,6764,5217,17250,OFF,25W
2025-11-18 15:12:31.626865,1:50:32.190000,11,8,5,4,5,2,0.48906862209836727,0.341677175930198,0,94.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,33.72549019607843,52.906,-256,-256,-256,55.375,51.843,50.375,51.687,55.375,6843,5287,17458,OFF,25W
2025-11-18 15:12:32.627525,1:50:33.190000,5,3,3,8,1,0,0.4892941857383287,0.341677175930198,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,33.72549019607843,52.875,-256,-256,-256,55.437,51.968,50.656,51.937,55.437,6871,5287,17497,OFF,25W
2025-11-18 15:12:33.627799,1:50:34.190000,3,6,4,2,1,0,0.4893587789624995,0.341677175930198,0,94.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,33.72549019607843,53.125,-256,-256,-256,55.75,52.406,50.875,52.062,55.75,6843,5287,17419,OFF,25W
2025-11-18 15:12:34.628540,1:50:35.190000,5,7,4,4,1,0,0.4893587789624995,0.341677175930198,0,94.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,33.72549019607843,53.437,-256,-256,-256,55.718,52.468,51.0,52.281,55.718,6882,5287,17458,OFF,25W
2025-11-18 15:12:35.628900,1:50:36.200000,7,9,4,2,0,2,0.48938646177285844,0.341677175930198,0,94.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,33.72549019607843,53.406,-256,-256,-256,56.093,52.687,51.281,52.468,56.093,6804,5217,17290,OFF,25W
2025-11-18 15:12:36.630390,1:50:37.200000,6,4,8,4,2,3,0.4894648964022087,0.341677175930198,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,37.254901960784316,53.531,-256,-256,-256,56.343,52.875,51.5,52.593,56.156,6871,5287,17497,OFF,25W
2025-11-18 15:12:37.632921,1:50:38.200000,7,6,3,8,1,1,0.48948232631984206,0.341677175930198,0,93.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,37.254901960784316,53.656,-256,-256,-256,56.343,52.937,51.531,52.843,56.343,6871,5287,17497,OFF,25W
2025-11-18 15:12:38.635451,1:50:39.200000,9,2,4,4,1,0,0.48956383681700993,0.341677175930198,0,93.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,37.254901960784316,53.843,-256,-256,-256,56.531,53.125,51.718,52.937,56.531,6843,5248,17419,OFF,25W
2025-11-18 15:12:39.634239,1:50:40.200000,5,6,3,4,0,1,0.4895264137585618,0.341677175930198,0,94.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,37.254901960784316,54.125,-256,-256,-256,56.906,53.218,51.968,53.156,56.906,6882,5170,17379,OFF,25W
2025-11-18 15:12:40.633601,1:50:41.200000,5,7,2,6,0,0,0.4905347857581168,0.341677175930198,0,94.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,37.254901960784316,54.375,-256,-256,-256,56.687,53.562,52.0,53.218,56.812,6804,5139,17290,OFF,25W
2025-11-18 15:12:41.634302,1:50:42.200000,6,6,6,5,2,3,0.49083263229179325,0.341677175930198,0,94.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,37.254901960784316,54.343,-256,-256,-256,57.062,53.656,52.218,53.437,57.062,6882,5170,17419,OFF,25W
2025-11-18 15:12:42.636662,1:50:43.200000,9,3,4,5,0,0,0.4908162276634324,0.341677175930198,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,37.254901960784316,54.406,-256,-256,-256,57.031,53.75,52.593,53.656,57.031,6882,5170,17379,OFF,25W
2025-11-18 15:12:43.636834,1:50:44.200000,7,3,3,4,1,1,0.4909859130380398,0.341677175930198,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,37.254901960784316,54.593,-256,-256,-256,57.406,53.968,52.718,53.812,57.187,6882,5209,17379,OFF,25W
2025-11-18 15:12:44.638861,1:50:45.200000,7,4,4,4,0,0,0.4909100416318709,0.341677175930198,0,93.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,37.254901960784316,54.812,-256,-256,-256,57.375,54.093,52.75,53.906,57.531,6882,5170,17379,OFF,25W
2025-11-18 15:12:45.638777,1:50:46.210000,7,6,2,4,2,1,0.49096028080622595,0.341677175930198,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,37.254901960784316,55.031,-256,-256,-256,57.687,54.187,52.968,53.968,57.687,6843,5139,17211,OFF,25W
2025-11-18 15:12:46.641241,1:50:47.210000,6,6,8,4,1,3,0.4910238487411242,0.341677175930198,0,94.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,37.254901960784316,55.062,-256,-256,-256,57.687,54.343,53.125,54.218,57.687,6882,5170,17419,OFF,25W
2025-11-18 15:12:47.643364,1:50:48.210000,6,4,7,2,0,0,0.49112073857738037,0.341677175930198,0,93.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,37.254901960784316,55.531,-256,-256,-256,58.093,54.437,53.25,54.312,57.875,6910,5209,17419,OFF,25W
2025-11-18 15:12:48.644090,1:50:49.210000,4,3,8,4,1,0,0.49099155212903883,0.341677175930198,0,94.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,40.3921568627451,55.468,-256,-256,-256,58.0,54.656,53.375,54.562,58.218,6871,5209,17458,OFF,25W
2025-11-18 15:12:49.641991,1:50:50.210000,5,3,8,3,0,2,0.49092695890486804,0.341677175930198,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,40.3921568627451,55.562,-256,-256,-256,58.468,54.843,53.468,54.656,58.468,6882,5209,17379,OFF,25W
2025-11-18 15:12:50.643100,1:50:51.210000,3,4,8,8,1,0,0.4918425422252571,0.341677175930198,0,94.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,40.3921568627451,55.781,-256,-256,-256,58.281,55.031,53.781,54.843,58.281,6843,5178,17329,OFF,25W
2025-11-18 15:12:51.645117,1:50:52.210000,9,4,8,5,4,0,0.49198146892168787,0.34161155711400243,0,94.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,40.3921568627451,55.843,-256,-256,-256,58.281,55.031,53.937,54.968,58.281,6910,5209,17458,OFF,25W
2025-11-18 15:12:52.647440,1:50:53.210000,4,4,2,5,5,0,0.4921649957014747,0.34161155711400243,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,40.3921568627451,55.968,-256,-256,-256,58.562,55.156,54.0,55.062,58.562,6871,5209,17419,OFF,25W
2025-11-18 15:12:53.647807,1:50:54.210000,3,2,2,5,5,1,0.492180375040563,0.34161155711400243,0,93.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,40.3921568627451,56.093,-256,-256,-256,58.562,55.343,54.125,55.125,58.562,6910,5209,17419,OFF,25W
2025-11-18 15:12:54.647021,1:50:55.210000,3,3,1,5,6,1,0.49221215900801213,0.34161155711400243,0,94.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,40.3921568627451,56.187,-256,-256,-256,58.875,55.468,54.281,55.281,58.875,6910,5209,17419,OFF,25W
2025-11-18 15:12:55.648995,1:50:56.220000,3,6,2,2,7,1,0.49316055158512284,0.34161155711400243,0,94.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,40.3921568627451,56.562,-256,-256,-256,58.968,55.562,54.343,55.437,58.968,6804,5139,17250,OFF,25W
2025-11-18 15:12:56.651636,1:50:57.220000,3,5,3,4,8,3,0.4931938734864808,0.34161155711400243,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,40.3921568627451,56.625,-256,-256,-256,59.187,55.687,54.468,55.562,59.187,6910,5209,17458,OFF,25W
2025-11-18 15:12:57.649322,1:50:58.220000,5,5,5,2,6,1,0.4932215562968397,0.34161155711400243,0,93.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,40.3921568627451,56.718,-256,-256,-256,59.156,55.968,54.5,55.656,59.156,6910,5209,17419,OFF,25W
2025-11-18 15:12:58.652214,1:50:59.220000,4,3,5,1,1,3,0.49294216497006926,0.34161155711400243,0,94.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,40.3921568627451,56.75,-256,-256,-256,59.468,56.125,54.718,55.812,59.468,6910,5209,17458,OFF,25W
2025-11-18 15:12:59.653795,1:51:00.220000,4,3,6,4,0,0,0.49297446158215463,0.34161155711400243,0,94.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,40.3921568627451,56.937,-256,-256,-256,59.406,56.062,54.937,56.031,59.406,6910,5209,17458,OFF,25W
2025-11-18 15:13:00.652343,1:51:01.220000,10,5,14,0,2,2,0.4942048087092172,0.34161155711400243,0,94.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,40.3921568627451,56.812,-256,-256,-256,59.375,56.125,55.0,55.937,59.375,6345,4825,16189,OFF,25W
2025-11-18 15:13:01.655772,1:51:02.220000,5,7,6,6,2,0,0.49448214945744257,0.34148031948161134,0,94.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,40.3921568627451,57.062,-256,-256,-256,59.531,56.281,55.125,56.093,59.531,6832,5170,17379,OFF,25W
2025-11-18 15:13:02.657632,1:51:03.220000,6,3,6,2,1,0,0.49438628491045894,0.34148031948161134,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,40.3921568627451,57.125,-256,-256,-256,59.562,56.437,55.25,56.375,59.562,6910,5209,17458,OFF,25W
2025-11-18 15:13:03.656332,1:51:04.220000,3,4,8,5,1,2,0.49449291499480436,0.34148031948161134,0,94.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,40.3921568627451,57.625,-256,-256,-256,59.937,56.562,55.375,56.375,59.937,6910,5209,17458,OFF,25W
2025-11-18 15:13:04.658317,1:51:05.220000,11,3,6,4,0,3,0.49449291499480436,0.34148031948161134,0,94.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,57.593,-256,-256,-256,59.781,56.656,55.468,56.5,59.781,6910,5209,17458,OFF,25W
2025-11-18 15:13:05.654757,1:51:06.230000,4,8,3,5,1,0,0.49499274351517353,0.34148031948161134,0,93.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,57.75,-256,-256,-256,60.0,56.812,55.625,56.75,60.0,6871,5170,17340,OFF,25W
2025-11-18 15:13:06.660587,1:51:07.230000,10,3,4,6,3,1,0.4952490658333115,0.34148031948161134,0,94.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,57.656,-256,-256,-256,60.343,56.875,55.812,56.781,60.062,6910,5209,17497,OFF,25W
2025-11-18 15:13:07.661994,1:51:08.230000,8,2,5,4,1,2,0.49528136244539694,0.34148031948161134,0,93.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,57.875,-256,-256,-256,60.437,57.0,55.843,56.843,60.437,6910,5209,17458,OFF,25W
2025-11-18 15:13:08.662312,1:51:09.230000,3,2,5,3,5,1,0.4953136590574823,0.34148031948161134,0,93.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,57.812,-256,-256,-256,60.312,57.093,56.0,57.0,60.312,6871,5209,17419,OFF,25W
2025-11-18 15:13:09.662256,1:51:10.230000,2,2,2,4,7,3,0.4950506723590727,0.34148031948161134,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,57.812,-256,-256,-256,60.406,57.156,55.937,57.062,60.687,6910,5209,17497,OFF,25W
2025-11-18 15:13:10.659241,1:51:11.230000,3,3,2,4,15,7,0.4966485856903452,0.34148031948161134,0,93.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,58.031,-256,-256,-256,60.343,57.093,56.031,57.031,60.343,6373,4904,16386,OFF,25W
2025-11-18 15:13:11.665547,1:51:12.230000,4,5,3,4,3,7,0.496629617838803,0.34148031948161134,0,93.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,58.218,-256,-256,-256,60.437,57.281,56.093,57.25,60.437,6871,5170,17419,OFF,25W
2025-11-18 15:13:12.666537,1:51:13.230000,3,4,2,5,2,6,0.4970858715650887,0.34148031948161134,0,93.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,58.312,-256,-256,-256,60.531,57.312,56.187,57.375,60.781,6910,5209,17458,OFF,25W
2025-11-18 15:13:13.665551,1:51:14.230000,6,1,2,3,2,3,0.4971673820622566,0.34148031948161134,0,94.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,58.343,-256,-256,-256,60.875,57.593,56.281,57.312,60.875,6910,5209,17458,OFF,25W
2025-11-18 15:13:14.667510,1:51:15.230000,5,4,3,4,2,3,0.49726427189851274,0.3414147006654158,0,94.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,58.468,-256,-256,-256,60.875,57.656,56.5,57.5,60.875,6910,5209,17497,OFF,25W
2025-11-18 15:13:15.663783,1:51:16.240000,8,4,4,4,2,4,0.4976554197559914,0.3414147006654158,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,58.531,-256,-256,-256,60.937,57.687,56.531,57.562,61.093,6871,5131,17301,OFF,25W
2025-11-18 15:13:16.670775,1:51:17.240000,8,5,5,4,4,0,0.49778153033651534,0.3414147006654158,0,94.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,58.562,-256,-256,-256,60.968,57.75,56.656,57.75,60.968,6910,5209,17536,OFF,25W
2025-11-18 15:13:17.673031,1:51:18.240000,7,4,5,3,2,2,0.4977348796746142,0.3414147006654158,0,94.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,58.656,-256,-256,-256,61.312,57.906,56.781,57.75,61.093,6910,5209,17458,OFF,25W
2025-11-18 15:13:18.672541,1:51:19.240000,8,2,4,3,0,0,0.4978317695108704,0.3414147006654158,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,58.687,-256,-256,-256,61.156,58.0,56.843,57.906,61.156,6910,5209,17497,OFF,25W
2025-11-18 15:13:19.675039,1:51:20.240000,3,6,4,4,1,0,0.49786919256931855,0.3414147006654158,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,58.875,-256,-256,-256,61.312,58.093,56.843,58.062,61.312,6910,5209,17458,OFF,25W
2025-11-18 15:13:20.672023,1:51:21.240000,9,3,6,5,0,1,0.4983295474526944,0.3414147006654158,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,59.125,-256,-256,-256,61.343,58.125,56.875,58.125,61.343,6832,5170,17301,OFF,25W
2025-11-18 15:13:21.675727,1:51:22.240000,6,4,3,7,4,0,0.4986668676233641,0.3414147006654158,0,94.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,59.031,-256,-256,-256,61.312,58.218,57.0,58.125,61.312,6910,5209,17536,OFF,25W
2025-11-18 15:13:22.675687,1:51:23.240000,7,2,2,5,0,1,0.49879349084852426,0.3414147006654158,0,94.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,59.281,-256,-256,-256,61.562,58.343,57.156,58.187,61.562,6910,5248,17497,OFF,25W
2025-11-18 15:13:23.678035,1:51:24.240000,5,8,3,3,0,1,0.49882373688206455,0.3414147006654158,0,92.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,59.281,-256,-256,-256,61.5,58.5,57.343,58.281,61.5,6949,5209,17497,OFF,25W
2025-11-18 15:13:24.679022,1:51:25.240000,4,2,6,5,1,0,0.49885603349415,0.3414147006654158,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,59.218,-256,-256,-256,61.812,58.468,57.468,58.406,61.625,6910,5248,17497,OFF,25W
2025-11-18 15:13:25.669892,1:51:26.250000,4,10,3,4,0,1,0.4991415765565557,0.3414147006654158,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,43.529411764705884,59.625,-256,-256,-256,61.75,58.531,57.343,58.406,61.75,6832,5170,17340,OFF,25W
2025-11-18 15:13:26.680701,1:51:27.250000,7,10,3,8,3,1,0.49942814490823406,0.3414147006654158,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,59.375,-256,-256,-256,62.0,58.656,57.468,58.437,62.0,6999,5013,17105,OFF,25W
2025-11-18 15:13:27.682915,1:51:28.250000,5,9,3,6,1,1,0.5003016913684485,0.3414147006654158,0,93.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,59.593,-256,-256,-256,61.937,58.687,57.562,58.562,61.937,6910,5170,17340,OFF,25W
2025-11-18 15:13:28.682294,1:51:29.250000,4,3,7,4,1,1,0.5005826206291277,0.3414147006654158,0,93.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,59.75,-256,-256,-256,62.218,58.781,57.656,58.718,62.218,6949,5209,17497,OFF,25W
2025-11-18 15:13:29.682930,1:51:30.250000,8,4,3,4,2,0,0.5010347731983232,0.3414147006654158,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,59.656,-256,-256,-256,62.093,58.718,57.687,58.718,62.093,6949,5248,17497,OFF,25W
2025-11-18 15:13:30.673874,1:51:31.250000,4,10,3,5,2,2,0.5013838841956273,0.34134908184922025,0,94.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,59.843,-256,-256,-256,62.062,58.937,57.781,58.937,62.062,6988,5248,17615,OFF,25W
2025-11-18 15:13:31.687479,1:51:32.250000,6,6,5,5,4,0,0.501570999487868,0.34134908184922025,0,94.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,59.75,-256,-256,-256,62.25,59.093,57.75,58.937,62.125,6949,5248,17654,OFF,25W
2025-11-18 15:13:32.686741,1:51:33.250000,6,6,2,7,2,4,0.5026690842987713,0.34134908184922025,0,93.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,59.843,-256,-256,-256,62.25,59.187,57.968,59.031,62.25,6949,5091,17262,OFF,25W
2025-11-18 15:13:33.689377,1:51:34.250000,4,6,3,3,2,0,0.5027941695900227,0.34134908184922025,0,93.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,59.781,-256,-256,-256,62.375,59.062,58.0,59.0,62.375,6949,5209,17497,OFF,25W
2025-11-18 15:13:34.688253,1:51:35.250000,8,3,5,3,0,1,0.5028536363678308,0.34134908184922025,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,59.968,-256,-256,-256,62.375,59.187,58.031,59.093,62.375,6949,5248,17536,OFF,25W
2025-11-18 15:13:35.678813,1:51:36.260000,10,3,6,4,2,2,0.5026244842154153,0.34134908184922025,0,99.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,60.281,-256,-256,-256,62.656,59.281,58.281,59.156,62.656,6882,4982,16987,OFF,25W
2025-11-18 15:13:36.690446,1:51:37.260000,3,7,5,7,2,2,0.5032647773661242,0.34134908184922025,0,93.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,60.281,-256,-256,-256,62.468,59.343,58.093,59.187,62.468,6949,5209,17536,OFF,25W
2025-11-18 15:13:37.693068,1:51:38.260000,7,9,3,2,2,2,0.503832787623118,0.34134908184922025,0,94.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,60.156,-256,-256,-256,62.812,59.25,58.062,59.375,62.812,6910,5209,17458,OFF,25W
2025-11-18 15:13:38.693340,1:51:39.260000,4,6,5,4,1,2,0.5039296774593742,0.34134908184922025,0,94.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,60.156,-256,-256,-256,62.656,59.375,58.281,59.375,62.656,6949,5248,17536,OFF,25W
2025-11-18 15:13:39.694432,1:51:40.260000,3,8,3,3,3,0,0.5040552753952618,0.34134908184922025,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,60.375,-256,-256,-256,62.562,59.562,58.312,59.312,62.562,6949,5248,17497,OFF,25W
2025-11-18 15:13:40.683885,1:51:41.260000,6,7,4,3,1,2,0.5041198686194326,0.34134908184922025,0,94.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,60.437,-256,-256,-256,62.843,59.593,58.343,59.468,62.843,6988,5248,17615,OFF,25W
2025-11-18 15:13:41.697120,1:51:42.260000,10,2,4,4,3,0,0.5042751999442243,0.34134908184922025,0,94.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,60.312,-256,-256,-256,62.812,59.687,58.437,59.531,62.718,6910,5209,17536,OFF,25W
2025-11-18 15:13:42.695398,1:51:43.260000,3,9,3,5,2,1,0.5044997382949132,0.34134908184922025,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,60.343,-256,-256,-256,62.718,59.656,58.468,59.562,62.843,6910,5209,17497,OFF,25W
2025-11-18 15:13:43.697778,1:51:44.260000,4,8,2,5,1,2,0.504564331519084,0.34134908184922025,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,60.718,-256,-256,-256,62.812,59.781,58.5,59.625,62.812,6910,5248,17536,OFF,25W
2025-11-18 15:13:44.698224,1:51:45.260000,6,4,4,2,2,0,0.5047258145795109,0.34134908184922025,0,94.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,60.781,-256,-256,-256,62.968,59.718,58.593,59.593,62.968,6949,5248,17536,OFF,25W
2025-11-18 15:13:45.691955,1:51:46.270000,3,9,6,2,2,2,0.5048514125153986,0.34133575302718056,0,95.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,60.687,-256,-256,-256,63.0,59.937,58.687,59.812,63.0,6988,5248,17575,OFF,25W
2025-11-18 15:13:46.701722,1:51:47.270000,5,8,2,4,3,2,0.5048514125153986,0.3412834630330247,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,60.718,-256,-256,-256,63.25,59.875,58.718,59.812,63.25,6949,5248,17615,OFF,25W
2025-11-18 15:13:47.700974,1:51:48.270000,4,8,5,5,0,0,0.5056624163299873,0.3412834630330247,0,93.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,60.843,-256,-256,-256,63.125,60.062,58.781,59.812,63.125,6949,5209,17497,OFF,25W
2025-11-18 15:13:48.704814,1:51:49.270000,7,7,3,4,2,2,0.5066041445268264,0.3412834630330247,0,93.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,60.781,-256,-256,-256,63.375,60.031,58.843,59.968,63.375,6871,5170,17301,OFF,25W
2025-11-18 15:13:49.705902,1:51:50.270000,11,0,3,3,1,0,0.5059346306318498,0.3412834630330247,0,94.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,60.75,-256,-256,-256,63.25,60.062,58.937,59.968,63.25,6910,5248,17497,OFF,25W
2025-11-18 15:13:50.701278,1:51:51.270000,4,10,3,4,2,2,0.5064298453504926,0.3412834630330247,0,99.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,47.05882352941177,61.093,-256,-256,-256,63.156,60.093,58.906,60.093,63.343,6988,5248,17615,OFF,25W
