[2025-11-19 02:23:09.820338] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:16.092469] GPU 0     0.986        0.520        0.348        
[2025-11-19 02:24:16.144497] GPU 0     0.986        0.528        0.332        
[2025-11-19 02:24:16.196498] GPU 0     0.985        0.530        0.358        
[2025-11-19 02:24:16.248437] GPU 0     0.987        0.514        0.330        
[2025-11-19 02:24:16.300355] GPU 0     0.987        0.514        0.330        
[2025-11-19 02:24:16.350545] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:16.350670] ID                                               
[2025-11-19 02:24:16.352448] GPU 0     0.984        0.532        0.358        
[2025-11-19 02:24:16.404598] GPU 0     0.984        0.531        0.379        
[2025-11-19 02:24:16.456773] GPU 0     0.984        0.532        0.358        
[2025-11-19 02:24:16.508849] GPU 0     0.983        0.544        0.410        
[2025-11-19 02:24:16.560880] GPU 0     0.985        0.538        0.359        
[2025-11-19 02:24:16.612979] GPU 0     0.987        0.512        0.311        
[2025-11-19 02:24:16.664932] GPU 0     0.985        0.531        0.353        
[2025-11-19 02:24:16.717011] GPU 0     0.985        0.529        0.369        
[2025-11-19 02:24:16.769259] GPU 0     0.988        0.521        0.305        
[2025-11-19 02:24:16.821339] GPU 0     0.986        0.519        0.348        
[2025-11-19 02:24:16.873196] GPU 0     0.986        0.538        0.372        
[2025-11-19 02:24:16.925148] GPU 0     0.987        0.518        0.303        
[2025-11-19 02:24:16.977241] GPU 0     0.982        0.547        0.415        
[2025-11-19 02:24:17.029207] GPU 0     0.984        0.527        0.363        
[2025-11-19 02:24:17.079320] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:17.079437] ID                                               
[2025-11-19 02:24:17.081225] GPU 0     0.984        0.523        0.373        
[2025-11-19 02:24:17.133325] GPU 0     0.982        0.552        0.375        
[2025-11-19 02:24:17.185398] GPU 0     0.987        0.518        0.348        
[2025-11-19 02:24:17.237266] GPU 0     0.987        0.533        0.325        
[2025-11-19 02:24:17.289149] GPU 0     0.986        0.522        0.341        
[2025-11-19 02:24:17.341090] GPU 0     0.986        0.526        0.358        
[2025-11-19 02:24:17.393143] GPU 0     0.986        0.529        0.329        
[2025-11-19 02:24:17.445087] GPU 0     0.985        0.527        0.356        
[2025-11-19 02:24:17.497046] GPU 0     0.988        0.511        0.329        
[2025-11-19 02:24:17.549084] GPU 0     0.985        0.528        0.354        
[2025-11-19 02:24:17.601126] GPU 0     0.986        0.532        0.358        
[2025-11-19 02:24:17.653024] GPU 0     0.986        0.532        0.358        
[2025-11-19 02:24:17.705093] GPU 0     0.986        0.532        0.358        
[2025-11-19 02:24:17.757062] GPU 0     0.983        0.545        0.376        
[2025-11-19 02:24:17.807150] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:17.807288] ID                                               
[2025-11-19 02:24:17.808974] GPU 0     0.986        0.521        0.341        
[2025-11-19 02:24:17.860920] GPU 0     0.988        0.512        0.339        
[2025-11-19 02:24:17.916534] GPU 0     0.986        0.538        0.335        
[2025-11-19 02:24:17.970421] GPU 0     0.985        0.534        0.366        
[2025-11-19 02:24:18.022477] GPU 0     0.987        0.509        0.323        
[2025-11-19 02:24:18.074533] GPU 0     0.986        0.537        0.346        
[2025-11-19 02:24:18.126476] GPU 0     0.984        0.529        0.356        
[2025-11-19 02:24:18.178596] GPU 0     0.986        0.518        0.335        
[2025-11-19 02:24:18.230842] GPU 0     0.983        0.532        0.394        
[2025-11-19 02:24:18.282985] GPU 0     0.984        0.540        0.356        
[2025-11-19 02:24:18.335601] GPU 0     0.982        0.544        0.415        
[2025-11-19 02:24:18.387660] GPU 0     0.982        0.544        0.415        
[2025-11-19 02:24:18.440025] GPU 0     0.985        0.531        0.351        
[2025-11-19 02:24:18.492140] GPU 0     0.987        0.525        0.317        
[2025-11-19 02:24:18.542331] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:18.542459] ID                                               
[2025-11-19 02:24:18.544311] GPU 0     0.986        0.527        0.357        
[2025-11-19 02:24:18.596388] GPU 0     0.986        0.521        0.355        
[2025-11-19 02:24:18.648384] GPU 0     0.986        0.531        0.323        
[2025-11-19 02:24:18.700368] GPU 0     0.987        0.522        0.345        
[2025-11-19 02:24:18.752428] GPU 0     0.985        0.530        0.358        
[2025-11-19 02:24:18.804671] GPU 0     0.986        0.520        0.351        
[2025-11-19 02:24:18.856729] GPU 0     0.984        0.538        0.363        
[2025-11-19 02:24:18.909125] GPU 0     0.982        0.544        0.406        
[2025-11-19 02:24:18.961313] GPU 0     0.986        0.518        0.349        
[2025-11-19 02:24:19.013482] GPU 0     0.981        0.558        0.403        
[2025-11-19 02:24:19.065389] GPU 0     0.981        0.558        0.403        
[2025-11-19 02:24:19.117517] GPU 0     0.986        0.527        0.346        
[2025-11-19 02:24:19.169499] GPU 0     0.985        0.483        0.297        
[2025-11-19 02:24:19.221491] GPU 0     0.979        0.493        0.323        
[2025-11-19 02:24:19.271580] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:19.271704] ID                                               
[2025-11-19 02:24:19.273517] GPU 0     0.981        0.474        0.324        
[2025-11-19 02:24:19.325508] GPU 0     0.982        0.473        0.322        
[2025-11-19 02:24:19.377579] GPU 0     0.983        0.523        0.329        
[2025-11-19 02:24:19.429709] GPU 0     0.983        0.522        0.375        
[2025-11-19 02:24:19.481586] GPU 0     0.984        0.540        0.364        
[2025-11-19 02:24:19.533670] GPU 0     0.982        0.547        0.411        
[2025-11-19 02:24:19.585853] GPU 0     0.985        0.519        0.354        
[2025-11-19 02:24:19.638115] GPU 0     0.984        0.538        0.361        
[2025-11-19 02:24:19.690176] GPU 0     0.986        0.542        0.369        
[2025-11-19 02:24:19.742417] GPU 0     0.986        0.542        0.369        
[2025-11-19 02:24:19.794175] GPU 0     0.986        0.522        0.332        
[2025-11-19 02:24:19.846360] GPU 0     0.986        0.529        0.358        
[2025-11-19 02:24:19.898462] GPU 0     0.988        0.520        0.312        
[2025-11-19 02:24:19.950686] GPU 0     0.985        0.528        0.354        
[2025-11-19 02:24:20.000876] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:20.000995] ID                                               
[2025-11-19 02:24:20.002515] GPU 0     0.986        0.525        0.359        
[2025-11-19 02:24:20.054714] GPU 0     0.984        0.537        0.349        
[2025-11-19 02:24:20.106700] GPU 0     0.984        0.547        0.414        
[2025-11-19 02:24:20.158779] GPU 0     0.986        0.510        0.337        
[2025-11-19 02:24:20.210869] GPU 0     0.984        0.546        0.385        
[2025-11-19 02:24:20.263103] GPU 0     0.984        0.540        0.370        
[2025-11-19 02:24:20.315223] GPU 0     0.987        0.516        0.336        
[2025-11-19 02:24:20.367665] GPU 0     0.985        0.537        0.357        
[2025-11-19 02:24:20.419948] GPU 0     0.985        0.537        0.357        
[2025-11-19 02:24:20.471927] GPU 0     0.985        0.537        0.357        
[2025-11-19 02:24:20.524091] GPU 0     0.985        0.525        0.335        
[2025-11-19 02:24:20.576258] GPU 0     0.986        0.536        0.371        
[2025-11-19 02:24:20.628418] GPU 0     0.987        0.522        0.310        
[2025-11-19 02:24:20.680371] GPU 0     0.986        0.532        0.364        
[2025-11-19 02:24:20.730558] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:20.730679] ID                                               
[2025-11-19 02:24:20.732502] GPU 0     0.983        0.536        0.405        
[2025-11-19 02:24:20.784730] GPU 0     0.984        0.542        0.365        
[2025-11-19 02:24:20.836794] GPU 0     0.982        0.536        0.400        
[2025-11-19 02:24:20.888869] GPU 0     0.981        0.553        0.370        
[2025-11-19 02:24:20.940885] GPU 0     0.985        0.534        0.366        
[2025-11-19 02:24:20.992898] GPU 0     0.988        0.504        0.299        
[2025-11-19 02:24:21.045097] GPU 0     0.985        0.530        0.363        
[2025-11-19 02:24:21.097419] GPU 0     0.985        0.529        0.360        
[2025-11-19 02:24:21.149695] GPU 0     0.985        0.529        0.360        
[2025-11-19 02:24:21.202081] GPU 0     0.986        0.520        0.336        
[2025-11-19 02:24:21.254279] GPU 0     0.986        0.522        0.323        
[2025-11-19 02:24:21.306596] GPU 0     0.983        0.526        0.389        
[2025-11-19 02:24:21.358876] GPU 0     0.985        0.543        0.360        
[2025-11-19 02:24:21.411193] GPU 0     0.981        0.550        0.421        
[2025-11-19 02:24:21.461408] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:21.461556] ID                                               
[2025-11-19 02:24:21.463464] GPU 0     0.987        0.517        0.349        
[2025-11-19 02:24:21.515803] GPU 0     0.984        0.634        0.388        
[2025-11-19 02:24:21.568046] GPU 0     0.989        0.557        0.302        
[2025-11-19 02:24:21.620268] GPU 0     0.989        0.587        0.339        
[2025-11-19 02:24:21.672515] GPU 0     0.989        0.577        0.302        
[2025-11-19 02:24:21.724788] GPU 0     0.988        0.592        0.339        
[2025-11-19 02:24:21.777027] GPU 0     0.987        0.542        0.368        
[2025-11-19 02:24:21.829371] GPU 0     0.987        0.542        0.368        
[2025-11-19 02:24:21.880901] GPU 0     0.987        0.542        0.368        
[2025-11-19 02:24:21.933241] GPU 0     0.985        0.529        0.353        
[2025-11-19 02:24:21.985633] GPU 0     0.984        0.519        0.340        
[2025-11-19 02:24:22.038052] GPU 0     0.982        0.528        0.392        
[2025-11-19 02:24:22.090211] GPU 0     0.984        0.530        0.349        
[2025-11-19 02:24:22.142453] GPU 0     0.983        0.546        0.415        
[2025-11-19 02:24:22.192631] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:22.192745] ID                                               
[2025-11-19 02:24:22.194367] GPU 0     0.983        0.532        0.344        
[2025-11-19 02:24:22.246580] GPU 0     0.985        0.530        0.367        
[2025-11-19 02:24:22.298761] GPU 0     0.987        0.516        0.300        
[2025-11-19 02:24:22.350851] GPU 0     0.987        0.533        0.364        
[2025-11-19 02:24:22.402396] GPU 0     0.984        0.529        0.347        
[2025-11-19 02:24:22.453786] GPU 0     0.988        0.610        0.351        
[2025-11-19 02:24:22.505446] GPU 0     0.990        0.552        0.301        
[2025-11-19 02:24:22.557820] GPU 0     0.990        0.552        0.301        
[2025-11-19 02:24:22.609682] GPU 0     0.990        0.552        0.301        
[2025-11-19 02:24:22.662193] GPU 0     0.989        0.581        0.330        
[2025-11-19 02:24:22.714640] GPU 0     0.988        0.607        0.369        
[2025-11-19 02:24:22.767099] GPU 0     0.986        0.537        0.340        
[2025-11-19 02:24:22.819573] GPU 0     0.986        0.603        0.360        
[2025-11-19 02:24:22.871951] GPU 0     0.988        0.578        0.356        
[2025-11-19 02:24:22.922132] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:22.922271] ID                                               
[2025-11-19 02:24:22.924454] GPU 0     0.987        0.592        0.337        
[2025-11-19 02:24:22.976970] GPU 0     0.951        0.608        0.380        
[2025-11-19 02:24:23.029554] GPU 0     0.860        0.580        0.644        
[2025-11-19 02:24:23.082051] GPU 0     0.963        0.396        0.513        
[2025-11-19 02:24:23.134489] GPU 0     0.974        0.523        0.358        
[2025-11-19 02:24:23.186981] GPU 0     0.968        0.535        0.400        
[2025-11-19 02:24:23.239459] GPU 0     0.968        0.535        0.400        
[2025-11-19 02:24:23.291789] GPU 0     0.968        0.535        0.400        
[2025-11-19 02:24:23.344312] GPU 0     0.965        0.628        0.511        
[2025-11-19 02:24:23.396526] GPU 0     0.869        0.657        0.667        
[2025-11-19 02:24:23.448785] GPU 0     0.819        0.658        0.684        
[2025-11-19 02:24:23.501510] GPU 0     0.947        0.722        0.546        
[2025-11-19 02:24:23.554009] GPU 0     0.967        0.686        0.470        
[2025-11-19 02:24:23.606519] GPU 0     0.934        0.680        0.552        
[2025-11-19 02:24:23.656664] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:23.656797] ID                                               
[2025-11-19 02:24:23.659127] GPU 0     0.966        0.554        0.411        
[2025-11-19 02:24:23.711473] GPU 0     0.986        0.526        0.356        
[2025-11-19 02:24:23.763813] GPU 0     0.987        0.517        0.309        
[2025-11-19 02:24:23.816344] GPU 0     0.985        0.524        0.351        
[2025-11-19 02:24:23.868694] GPU 0     0.984        0.530        0.365        
[2025-11-19 02:24:23.921201] GPU 0     0.988        0.516        0.304        
[2025-11-19 02:24:23.973138] GPU 0     0.988        0.516        0.304        
[2025-11-19 02:24:24.025647] GPU 0     0.985        0.527        0.347        
[2025-11-19 02:24:24.078134] GPU 0     0.983        0.540        0.397        
[2025-11-19 02:24:24.130619] GPU 0     0.984        0.518        0.366        
[2025-11-19 02:24:24.183180] GPU 0     0.984        0.535        0.356        
[2025-11-19 02:24:24.235582] GPU 0     0.981        0.551        0.408        
[2025-11-19 02:24:24.287962] GPU 0     0.985        0.530        0.326        
[2025-11-19 02:24:24.340379] GPU 0     0.985        0.527        0.350        
[2025-11-19 02:24:24.390429] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:24.390510] ID                                               
[2025-11-19 02:24:24.391796] GPU 0     0.988        0.514        0.323        
[2025-11-19 02:24:24.442977] GPU 0     0.985        0.572        0.346        
[2025-11-19 02:24:24.495049] GPU 0     0.989        0.574        0.303        
[2025-11-19 02:24:24.547448] GPU 0     0.989        0.597        0.350        
[2025-11-19 02:24:24.599748] GPU 0     0.988        0.580        0.327        
[2025-11-19 02:24:24.652033] GPU 0     0.988        0.580        0.327        
[2025-11-19 02:24:24.704626] GPU 0     0.989        0.577        0.335        
[2025-11-19 02:24:24.757079] GPU 0     0.987        0.527        0.347        
[2025-11-19 02:24:24.809533] GPU 0     0.985        0.609        0.375        
[2025-11-19 02:24:24.862017] GPU 0     0.988        0.583        0.345        
[2025-11-19 02:24:24.914579] GPU 0     0.987        0.594        0.337        
[2025-11-19 02:24:24.967042] GPU 0     0.986        0.600        0.367        
[2025-11-19 02:24:25.019558] GPU 0     0.987        0.585        0.356        
[2025-11-19 02:24:25.072012] GPU 0     0.986        0.533        0.364        
[2025-11-19 02:24:25.122201] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:25.122349] ID                                               
[2025-11-19 02:24:25.124583] GPU 0     0.987        0.523        0.310        
[2025-11-19 02:24:25.177075] GPU 0     0.985        0.531        0.358        
[2025-11-19 02:24:25.229525] GPU 0     0.985        0.521        0.350        
[2025-11-19 02:24:25.281883] GPU 0     0.986        0.530        0.331        
[2025-11-19 02:24:25.334135] GPU 0     0.986        0.530        0.331        
[2025-11-19 02:24:25.385908] GPU 0     0.986        0.530        0.331        
[2025-11-19 02:24:25.438448] GPU 0     0.984        0.532        0.354        
[2025-11-19 02:24:25.490926] GPU 0     0.985        0.518        0.355        
[2025-11-19 02:24:25.543239] GPU 0     0.981        0.548        0.397        
[2025-11-19 02:24:25.595609] GPU 0     0.984        0.514        0.359        
[2025-11-19 02:24:25.648057] GPU 0     0.981        0.558        0.391        
[2025-11-19 02:24:25.700438] GPU 0     0.986        0.506        0.321        
[2025-11-19 02:24:25.752834] GPU 0     0.985        0.550        0.367        
[2025-11-19 02:24:25.805256] GPU 0     0.985        0.523        0.342        
[2025-11-19 02:24:25.855359] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:25.855483] ID                                               
[2025-11-19 02:24:25.857776] GPU 0     0.988        0.498        0.313        
[2025-11-19 02:24:25.910271] GPU 0     0.982        0.551        0.365        
[2025-11-19 02:24:25.962592] GPU 0     0.987        0.522        0.340        
[2025-11-19 02:24:26.014884] GPU 0     0.987        0.522        0.340        
[2025-11-19 02:24:26.066428] GPU 0     0.987        0.522        0.340        
[2025-11-19 02:24:26.118949] GPU 0     0.987        0.523        0.334        
[2025-11-19 02:24:26.171417] GPU 0     0.986        0.602        0.362        
[2025-11-19 02:24:26.223769] GPU 0     0.987        0.591        0.355        
[2025-11-19 02:24:26.276203] GPU 0     0.987        0.597        0.347        
[2025-11-19 02:24:26.328706] GPU 0     0.985        0.616        0.386        
[2025-11-19 02:24:26.381095] GPU 0     0.986        0.531        0.369        
[2025-11-19 02:24:26.433618] GPU 0     0.987        0.511        0.306        
[2025-11-19 02:24:26.486054] GPU 0     0.985        0.528        0.352        
[2025-11-19 02:24:26.538670] GPU 0     0.987        0.527        0.360        
[2025-11-19 02:24:26.588815] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:26.588956] ID                                               
[2025-11-19 02:24:26.591045] GPU 0     0.987        0.514        0.303        
[2025-11-19 02:24:26.643440] GPU 0     0.985        0.531        0.360        
[2025-11-19 02:24:26.695684] GPU 0     0.985        0.531        0.360        
[2025-11-19 02:24:26.747846] GPU 0     0.985        0.531        0.360        
[2025-11-19 02:24:26.800312] GPU 0     0.986        0.525        0.342        
[2025-11-19 02:24:26.852758] GPU 0     0.981        0.538        0.394        
[2025-11-19 02:24:26.905155] GPU 0     0.984        0.518        0.363        
[2025-11-19 02:24:26.957663] GPU 0     0.982        0.540        0.375        
[2025-11-19 02:24:27.010023] GPU 0     0.984        0.538        0.390        
[2025-11-19 02:24:27.062442] GPU 0     0.984        0.536        0.340        
[2025-11-19 02:24:27.114836] GPU 0     0.985        0.533        0.363        
[2025-11-19 02:24:27.166247] GPU 0     0.989        0.505        0.312        
[2025-11-19 02:24:27.217289] GPU 0     0.984        0.545        0.346        
[2025-11-19 02:24:27.269464] GPU 0     0.990        0.568        0.302        
[2025-11-19 02:24:27.319547] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:27.319697] ID                                               
[2025-11-19 02:24:27.321914] GPU 0     0.989        0.575        0.339        
[2025-11-19 02:24:27.374270] GPU 0     0.987        0.585        0.341        
[2025-11-19 02:24:27.426569] GPU 0     0.987        0.585        0.341        
[2025-11-19 02:24:27.479114] GPU 0     0.989        0.579        0.326        
[2025-11-19 02:24:27.531506] GPU 0     0.984        0.579        0.410        
[2025-11-19 02:24:27.583839] GPU 0     0.988        0.571        0.320        
[2025-11-19 02:24:27.636372] GPU 0     0.987        0.596        0.341        
[2025-11-19 02:24:27.688889] GPU 0     0.986        0.595        0.367        
[2025-11-19 02:24:27.741360] GPU 0     0.988        0.582        0.351        
[2025-11-19 02:24:27.793737] GPU 0     0.985        0.593        0.358        
[2025-11-19 02:24:27.846090] GPU 0     0.986        0.539        0.370        
[2025-11-19 02:24:27.898712] GPU 0     0.987        0.516        0.303        
[2025-11-19 02:24:27.951225] GPU 0     0.985        0.520        0.348        
[2025-11-19 02:24:28.003986] GPU 0     0.986        0.538        0.367        
[2025-11-19 02:24:28.054104] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:28.054280] ID                                               
[2025-11-19 02:24:28.056162] GPU 0     0.989        0.513        0.294        
[2025-11-19 02:24:28.107983] GPU 0     0.989        0.513        0.294        
[2025-11-19 02:24:28.160551] GPU 0     0.985        0.523        0.358        
[2025-11-19 02:24:28.212920] GPU 0     0.985        0.540        0.363        
[2025-11-19 02:24:28.265467] GPU 0     0.985        0.520        0.346        
[2025-11-19 02:24:28.317855] GPU 0     0.981        0.546        0.393        
[2025-11-19 02:24:28.370319] GPU 0     0.986        0.511        0.350        
[2025-11-19 02:24:28.422724] GPU 0     0.981        0.563        0.397        
[2025-11-19 02:24:28.475180] GPU 0     0.988        0.499        0.311        
[2025-11-19 02:24:28.527524] GPU 0     0.984        0.549        0.373        
[2025-11-19 02:24:28.579940] GPU 0     0.986        0.523        0.340        
[2025-11-19 02:24:28.632450] GPU 0     0.988        0.512        0.314        
[2025-11-19 02:24:28.684773] GPU 0     0.984        0.528        0.354        
[2025-11-19 02:24:28.737164] GPU 0     0.985        0.537        0.371        
[2025-11-19 02:24:28.787316] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:28.787453] ID                                               
[2025-11-19 02:24:28.789533] GPU 0     0.988        0.513        0.297        
[2025-11-19 02:24:28.841293] GPU 0     0.988        0.513        0.297        
[2025-11-19 02:24:28.893919] GPU 0     0.983        0.527        0.364        
[2025-11-19 02:24:28.946319] GPU 0     0.984        0.515        0.338        
[2025-11-19 02:24:28.998823] GPU 0     0.982        0.549        0.395        
[2025-11-19 02:24:29.051288] GPU 0     0.983        0.541        0.367        
[2025-11-19 02:24:29.103691] GPU 0     0.989        0.512        0.304        
[2025-11-19 02:24:29.156130] GPU 0     0.984        0.518        0.344        
[2025-11-19 02:24:29.208660] GPU 0     0.986        0.538        0.368        
[2025-11-19 02:24:29.261116] GPU 0     0.987        0.515        0.300        
[2025-11-19 02:24:29.313654] GPU 0     0.986        0.517        0.344        
[2025-11-19 02:24:29.366127] GPU 0     0.986        0.534        0.367        
[2025-11-19 02:24:29.418573] GPU 0     0.987        0.516        0.301        
[2025-11-19 02:24:29.471045] GPU 0     0.982        0.549        0.412        
[2025-11-19 02:24:29.521182] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:29.521323] ID                                               
[2025-11-19 02:24:29.523307] GPU 0     0.982        0.549        0.412        
[2025-11-19 02:24:29.575366] GPU 0     0.984        0.525        0.352        
[2025-11-19 02:24:29.627679] GPU 0     0.983        0.545        0.404        
[2025-11-19 02:24:29.679675] GPU 0     0.984        0.538        0.358        
[2025-11-19 02:24:29.732254] GPU 0     0.988        0.502        0.301        
[2025-11-19 02:24:29.784635] GPU 0     0.985        0.537        0.359        
[2025-11-19 02:24:29.837070] GPU 0     0.985        0.527        0.344        
[2025-11-19 02:24:29.889485] GPU 0     0.988        0.508        0.310        
[2025-11-19 02:24:29.942023] GPU 0     0.985        0.536        0.358        
[2025-11-19 02:24:29.994529] GPU 0     0.986        0.536        0.366        
[2025-11-19 02:24:30.047029] GPU 0     0.989        0.505        0.297        
[2025-11-19 02:24:30.099469] GPU 0     0.981        0.550        0.406        
[2025-11-19 02:24:30.151861] GPU 0     0.985        0.509        0.339        
[2025-11-19 02:24:30.204421] GPU 0     0.983        0.548        0.389        
[2025-11-19 02:24:30.254551] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:30.254695] ID                                               
[2025-11-19 02:24:30.256787] GPU 0     0.983        0.548        0.389        
[2025-11-19 02:24:30.309229] GPU 0     0.983        0.533        0.357        
[2025-11-19 02:24:30.361683] GPU 0     0.985        0.533        0.326        
[2025-11-19 02:24:30.414181] GPU 0     0.986        0.533        0.369        
[2025-11-19 02:24:30.466702] GPU 0     0.987        0.510        0.322        
[2025-11-19 02:24:30.519197] GPU 0     0.986        0.543        0.352        
[2025-11-19 02:24:30.571633] GPU 0     0.986        0.522        0.341        
[2025-11-19 02:24:30.624412] GPU 0     0.988        0.502        0.320        
[2025-11-19 02:24:30.676851] GPU 0     0.984        0.546        0.356        
[2025-11-19 02:24:30.729224] GPU 0     0.985        0.512        0.352        
[2025-11-19 02:24:30.781676] GPU 0     0.985        0.538        0.360        
[2025-11-19 02:24:30.834029] GPU 0     0.983        0.532        0.395        
[2025-11-19 02:24:30.891497] GPU 0     0.985        0.538        0.352        
[2025-11-19 02:24:30.944017] GPU 0     0.985        0.538        0.352        
[2025-11-19 02:24:30.994149] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:30.994271] ID                                               
[2025-11-19 02:24:30.996330] GPU 0     0.984        0.535        0.359        
[2025-11-19 02:24:31.048783] GPU 0     0.987        0.513        0.328        
[2025-11-19 02:24:31.101332] GPU 0     0.987        0.527        0.324        
[2025-11-19 02:24:31.153833] GPU 0     0.986        0.532        0.363        
[2025-11-19 02:24:31.206323] GPU 0     0.987        0.509        0.325        
[2025-11-19 02:24:31.259052] GPU 0     0.987        0.532        0.331        
[2025-11-19 02:24:31.311483] GPU 0     0.986        0.530        0.361        
[2025-11-19 02:24:31.363899] GPU 0     0.984        0.522        0.369        
[2025-11-19 02:24:31.416409] GPU 0     0.983        0.533        0.353        
[2025-11-19 02:24:31.468642] GPU 0     0.984        0.532        0.396        
[2025-11-19 02:24:31.521052] GPU 0     0.984        0.540        0.349        
[2025-11-19 02:24:31.573400] GPU 0     0.984        0.534        0.363        
[2025-11-19 02:24:31.625673] GPU 0     0.987        0.521        0.350        
[2025-11-19 02:24:31.677521] GPU 0     0.987        0.521        0.350        
[2025-11-19 02:24:31.727565] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:31.727709] ID                                               
[2025-11-19 02:24:31.729788] GPU 0     0.987        0.525        0.322        
[2025-11-19 02:24:31.782246] GPU 0     0.986        0.528        0.351        
[2025-11-19 02:24:31.834531] GPU 0     0.986        0.526        0.357        
[2025-11-19 02:24:31.887052] GPU 0     0.985        0.532        0.361        
[2025-11-19 02:24:31.939425] GPU 0     0.986        0.520        0.334        
[2025-11-19 02:24:31.991672] GPU 0     0.984        0.534        0.401        
[2025-11-19 02:24:32.044069] GPU 0     0.985        0.539        0.348        
[2025-11-19 02:24:32.096534] GPU 0     0.983        0.544        0.415        
[2025-11-19 02:24:32.148692] GPU 0     0.983        0.527        0.339        
[2025-11-19 02:24:32.200976] GPU 0     0.986        0.534        0.367        
[2025-11-19 02:24:32.253311] GPU 0     0.988        0.522        0.302        
[2025-11-19 02:24:32.305254] GPU 0     0.988        0.522        0.302        
[2025-11-19 02:24:32.357051] GPU 0     0.988        0.522        0.302        
[2025-11-19 02:24:32.409408] GPU 0     0.986        0.523        0.346        
[2025-11-19 02:24:32.459462] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:32.459608] ID                                               
[2025-11-19 02:24:32.461760] GPU 0     0.986        0.522        0.360        
[2025-11-19 02:24:32.514157] GPU 0     0.986        0.524        0.348        
[2025-11-19 02:24:32.566659] GPU 0     0.986        0.532        0.359        
[2025-11-19 02:24:32.619024] GPU 0     0.984        0.543        0.413        
[2025-11-19 02:24:32.671346] GPU 0     0.985        0.524        0.343        
[2025-11-19 02:24:32.723733] GPU 0     0.981        0.549        0.406        
[2025-11-19 02:24:32.776020] GPU 0     0.984        0.527        0.343        
[2025-11-19 02:24:32.828275] GPU 0     0.985        0.543        0.374        
[2025-11-19 02:24:32.880697] GPU 0     0.989        0.502        0.289        
[2025-11-19 02:24:32.932983] GPU 0     0.985        0.530        0.349        
[2025-11-19 02:24:32.985432] GPU 0     0.985        0.537        0.360        
[2025-11-19 02:24:33.037329] GPU 0     0.985        0.537        0.360        
[2025-11-19 02:24:33.089659] GPU 0     0.987        0.514        0.329        
[2025-11-19 02:24:33.142085] GPU 0     0.986        0.540        0.347        
[2025-11-19 02:24:33.192223] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:33.192362] ID                                               
[2025-11-19 02:24:33.194363] GPU 0     0.984        0.530        0.353        
[2025-11-19 02:24:33.246866] GPU 0     0.985        0.517        0.355        
[2025-11-19 02:24:33.299147] GPU 0     0.984        0.547        0.380        
[2025-11-19 02:24:33.351566] GPU 0     0.984        0.526        0.376        
[2025-11-19 02:24:33.403976] GPU 0     0.986        0.537        0.359        
[2025-11-19 02:24:33.456420] GPU 0     0.984        0.539        0.361        
[2025-11-19 02:24:33.508743] GPU 0     0.986        0.522        0.346        
[2025-11-19 02:24:33.561193] GPU 0     0.987        0.533        0.336        
[2025-11-19 02:24:33.613435] GPU 0     0.985        0.533        0.370        
[2025-11-19 02:24:33.665829] GPU 0     0.988        0.502        0.313        
[2025-11-19 02:24:33.718203] GPU 0     0.986        0.541        0.343        
[2025-11-19 02:24:33.770956] GPU 0     0.986        0.541        0.343        
[2025-11-19 02:24:33.823506] GPU 0     0.987        0.521        0.335        
[2025-11-19 02:24:33.875662] GPU 0     0.984        0.546        0.388        
[2025-11-19 02:24:33.925858] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:24:33.925996] ID                                               
[2025-11-19 02:24:33.928130] GPU 0     0.985        0.520        0.361        
[2025-11-19 02:24:33.980580] GPU 0     0.984        0.544        0.370        
[2025-11-19 02:24:34.032917] GPU 0     0.984        0.530        0.391        
