[2026-06-02 07:35:40.516906] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 07:39:51.883398] GPU 0     0.870        0.483        0.355        1695         2100         4                           609881377196992             
[2026-06-02 07:39:51.935513] GPU 0     0.869        0.479        0.338        1695         2100         4                           609881377196992             
[2026-06-02 07:39:51.987867] GPU 0     0.869        0.467        0.345        1695         2100         4                           609881377196992             
[2026-06-02 07:39:52.040078] GPU 0     0.872        0.487        0.344        1695         2100         4                           609881377196992             
[2026-06-02 07:39:52.092239] GPU 0     0.870        0.471        0.341        1680         2100         4                           609881377196992             
[2026-06-02 07:39:52.144401] GPU 0     0.869        0.480        0.339        1695         2100         4                           609881377196992             
[2026-06-02 07:39:52.196695] GPU 0     0.870        0.478        0.338        1695         2100         4                           609881377196992             
[2026-06-02 07:39:52.248812] GPU 0     0.867        0.480        0.362        1680         2100         4                           609881377196992             
[2026-06-02 07:39:52.298956] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 07:39:52.299105] ID                                                                                                                                 
[2026-06-02 07:39:52.301050] GPU 0     0.870        0.470        0.324        1695         2100         4                           609881377196992             
[2026-06-02 07:39:52.353300] GPU 0     0.869        0.465        0.364        1695         2100         4                           609881377196992             
[2026-06-02 07:39:52.405567] GPU 0     0.859        0.493        0.380        1680         2100         4                           609881377196992             
[2026-06-02 07:39:52.457792] GPU 0     0.869        0.467        0.336        1680         2100         4                           609881377196992             
[2026-06-02 07:39:52.509982] GPU 0     0.867        0.466        0.362        1695         2100         4                           609881377196992             
[2026-06-02 07:39:52.562092] GPU 0     0.861        0.496        0.381        1695         2100         4                           609881377196992             
[2026-06-02 07:39:52.614324] GPU 0     0.871        0.476        0.326        1695         2100         4                           609881377196992             
[2026-06-02 07:39:52.666529] GPU 0     0.867        0.465        0.352        1695         2100         4                           609881377196992             
[2026-06-02 07:39:52.718899] GPU 0     0.873        0.485        0.342        1710         2100         4                           609881377196992             
[2026-06-02 07:39:52.771103] GPU 0     0.870        0.463        0.335        1695         2100         4                           609881377196992             
[2026-06-02 07:39:52.823257] GPU 0     0.867        0.483        0.340        1695         2100         4                           609881377196992             
[2026-06-02 07:39:52.875544] GPU 0     0.873        0.469        0.339        1695         2100         4                           609881377196992             
[2026-06-02 07:39:52.927796] GPU 0     0.868        0.478        0.342        1695         2100         4                           609881377196992             
[2026-06-02 07:39:52.979849] GPU 0     0.873        0.470        0.342        1680         2100         4                           609881377196992             
[2026-06-02 07:39:53.029935] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 07:39:53.030066] ID                                                                                                                                 
[2026-06-02 07:39:53.032008] GPU 0     0.866        0.487        0.364        1695         2100         4                           609881377196992             
[2026-06-02 07:39:53.084387] GPU 0     0.863        0.463        0.348        1695         2100         4                           609881377196992             
[2026-06-02 07:39:53.136640] GPU 0     0.863        0.481        0.374        1695         2100         4                           609881377196992             
[2026-06-02 07:39:53.188847] GPU 0     0.869        0.477        0.348        1695         2100         4                           609881377196992             
[2026-06-02 07:39:53.241067] GPU 0     0.866        0.473        0.360        1695         2100         4                           609881377196992             
[2026-06-02 07:39:53.293198] GPU 0     0.865        0.489        0.351        1695         2100         4                           609881377196992             
[2026-06-02 07:39:53.345504] GPU 0     0.867        0.483        0.367        1695         2100         4                           609881377196992             
[2026-06-02 07:39:53.397737] GPU 0     0.875        0.475        0.326        1695         2100         4                           609881377196992             
[2026-06-02 07:39:53.449702] GPU 0     0.866        0.471        0.341        1680         2100         4                           609881377196992             
[2026-06-02 07:39:53.501870] GPU 0     0.870        0.469        0.322        1680         2100         4                           609881377196992             
[2026-06-02 07:39:53.554000] GPU 0     0.865        0.478        0.354        1695         2100         4                           609881377196992             
[2026-06-02 07:39:53.606151] GPU 0     0.873        0.472        0.332        1695         2100         4                           609881377196992             
[2026-06-02 07:39:53.658358] GPU 0     0.866        0.487        0.370        1680         2100         4                           609881377196992             
[2026-06-02 07:39:53.710486] GPU 0     0.868        0.455        0.320        1695         2100         4                           609881377196992             
[2026-06-02 07:39:53.760623] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 07:39:53.760702] ID                                                                                                                                 
[2026-06-02 07:39:53.762629] GPU 0     0.866        0.486        0.367        1695         2100         4                           609881377196992             
[2026-06-02 07:39:53.814783] GPU 0     0.868        0.477        0.348        1680         2100         4                           609881377196992             
[2026-06-02 07:39:53.866925] GPU 0     0.868        0.477        0.348        1680         2100         4                           609881377196992             
[2026-06-02 07:39:53.918979] GPU 0     0.862        0.478        0.381        1695         2100         4                           609881377196992             
[2026-06-02 07:39:53.971142] GPU 0     0.874        0.470        0.337        1680         2100         4                           609881377196992             
[2026-06-02 07:39:54.023159] GPU 0     0.862        0.488        0.374        1695         2100         4                           609881377196992             
[2026-06-02 07:39:54.075263] GPU 0     0.866        0.476        0.338        1695         2100         4                           609881377196992             
[2026-06-02 07:39:54.127314] GPU 0     0.871        0.471        0.339        1680         2100         4                           609881377196992             
[2026-06-02 07:39:54.179424] GPU 0     0.866        0.478        0.344        1695         2100         4                           609881377196992             
[2026-06-02 07:39:54.231516] GPU 0     0.872        0.478        0.328        1680         2100         4                           609881377196992             
[2026-06-02 07:39:54.283769] GPU 0     0.867        0.491        0.375        1680         2100         4                           609881377196992             
[2026-06-02 07:39:54.335937] GPU 0     0.870        0.471        0.320        1695         2100         4                           609881377196992             
[2026-06-02 07:39:54.388181] GPU 0     0.867        0.487        0.365        1680         2100         4                           609881377196992             
[2026-06-02 07:39:54.440226] GPU 0     0.869        0.460        0.328        1695         2100         4                           609881377196992             
[2026-06-02 07:39:54.490322] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 07:39:54.490399] ID                                                                                                                                 
[2026-06-02 07:39:54.492242] GPU 0     0.864        0.490        0.375        1695         2100         4                           609881377196992             
[2026-06-02 07:39:54.544362] GPU 0     0.867        0.464        0.333        1680         2100         4                           609881377196992             
[2026-06-02 07:39:54.596509] GPU 0     0.868        0.473        0.370        1695         2100         4                           609881377196992             
[2026-06-02 07:39:54.648553] GPU 0     0.864        0.492        0.382        1695         2100         4                           609881377196992             
[2026-06-02 07:39:54.700702] GPU 0     0.865        0.461        0.332        1695         2100         4                           609881377196992             
[2026-06-02 07:39:54.752851] GPU 0     0.869        0.484        0.338        1695         2100         4                           609881377196992             
[2026-06-02 07:39:54.805210] GPU 0     0.872        0.479        0.346        1695         2100         4                           609881377196992             
[2026-06-02 07:39:54.857291] GPU 0     0.869        0.480        0.338        1695         2100         4                           609881377196992             
[2026-06-02 07:39:54.909484] GPU 0     0.868        0.473        0.337        1695         2100         4                           609881377196992             
[2026-06-02 07:39:54.961658] GPU 0     0.868        0.473        0.337        1695         2100         4                           609881377196992             
[2026-06-02 07:39:55.014070] GPU 0     0.871        0.475        0.360        1680         2100         4                           609881377196992             
[2026-06-02 07:39:55.066285] GPU 0     0.867        0.461        0.342        1695         2100         4                           609881377196992             
[2026-06-02 07:39:55.118586] GPU 0     0.874        0.488        0.343        1695         2100         4                           609881377196992             
[2026-06-02 07:39:55.170765] GPU 0     0.870        0.467        0.339        1680         2100         4                           609881377196992             
[2026-06-02 07:39:55.220975] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 07:39:55.221154] ID                                                                                                                                 
[2026-06-02 07:39:55.223016] GPU 0     0.865        0.490        0.370        1680         2100         4                           609881377196992             
[2026-06-02 07:39:55.275147] GPU 0     0.868        0.466        0.336        1695         2100         4                           609881377196992             
[2026-06-02 07:39:55.327356] GPU 0     0.867        0.474        0.373        1695         2100         4                           609881377196992             
[2026-06-02 07:39:55.379548] GPU 0     0.860        0.487        0.376        1680         2100         4                           609881377196992             
[2026-06-02 07:39:55.431695] GPU 0     0.868        0.479        0.351        1695         2100         4                           609881377196992             
[2026-06-02 07:39:55.483804] GPU 0     0.871        0.472        0.322        1695         2100         4                           609881377196992             
[2026-06-02 07:39:55.535855] GPU 0     0.869        0.482        0.365        1680         2100         4                           609881377196992             
[2026-06-02 07:39:55.587984] GPU 0     0.869        0.468        0.326        1680         2100         4                           609881377196992             
[2026-06-02 07:39:55.640232] GPU 0     0.866        0.478        0.372        1695         2100         4                           609881377196992             
[2026-06-02 07:39:55.692321] GPU 0     0.874        0.472        0.324        1680         2100         4                           609881377196992             
[2026-06-02 07:39:55.744625] GPU 0     0.868        0.457        0.344        1695         2100         4                           609881377196992             
[2026-06-02 07:39:55.796819] GPU 0     0.867        0.480        0.343        1695         2100         4                           609881377196992             
[2026-06-02 07:39:55.849185] GPU 0     0.869        0.466        0.340        1695         2100         4                           609881377196992             
[2026-06-02 07:39:55.901272] GPU 0     0.872        0.483        0.337        1680         2100         4                           609881377196992             
[2026-06-02 07:39:55.951469] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 07:39:55.951621] ID                                                                                                                                 
[2026-06-02 07:39:55.953588] GPU 0     0.863        0.467        0.366        1695         2100         4                           609881377196992             
[2026-06-02 07:39:56.005843] GPU 0     0.869        0.479        0.351        1695         2100         4                           609881377196992             
[2026-06-02 07:39:56.057842] GPU 0     0.866        0.474        0.372        1695         2100         4                           609881377196992             
[2026-06-02 07:39:56.110011] GPU 0     0.862        0.491        0.375        1680         2100         4                           609881377196992             
[2026-06-02 07:39:56.162363] GPU 0     0.868        0.465        0.337        1695         2100         4                           609881377196992             
[2026-06-02 07:39:56.214516] GPU 0     0.872        0.480        0.341        1695         2100         4                           609881377196992             
[2026-06-02 07:39:56.266839] GPU 0     0.873        0.467        0.343        1680         2100         4                           609881377196992             
[2026-06-02 07:39:56.318933] GPU 0     0.870        0.485        0.345        1695         2100         4                           609881377196992             
[2026-06-02 07:39:56.371184] GPU 0     0.868        0.474        0.334        1695         2100         4                           609881377196992             
[2026-06-02 07:39:56.423296] GPU 0     0.869        0.478        0.353        1680         2100         4                           609881377196992             
[2026-06-02 07:39:56.475476] GPU 0     0.870        0.468        0.322        1695         2100         4                           609881377196992             
[2026-06-02 07:39:56.527735] GPU 0     0.864        0.486        0.370        1695         2100         4                           609881377196992             
[2026-06-02 07:39:56.579880] GPU 0     0.874        0.460        0.315        1695         2100         4                           609881377196992             
[2026-06-02 07:39:56.631940] GPU 0     0.865        0.472        0.373        1695         2100         4                           609881377196992             
[2026-06-02 07:39:56.682043] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 07:39:56.682197] ID                                                                                                                                 
[2026-06-02 07:39:56.684057] GPU 0     0.864        0.492        0.376        1680         2100         4                           609881377196992             
[2026-06-02 07:39:56.736305] GPU 0     0.868        0.465        0.336        1665         2100         4                           609881377196992             
[2026-06-02 07:39:56.788471] GPU 0     0.867        0.471        0.364        1680         2100         4                           609881377196992             
[2026-06-02 07:39:56.840591] GPU 0     0.856        0.483        0.372        1680         2100         4                           609881377196992             
[2026-06-02 07:39:56.892807] GPU 0     0.872        0.489        0.347        1680         2100         4                           609881377196992             
[2026-06-02 07:39:56.945011] GPU 0     0.870        0.463        0.345        1695         2100         4                           609881377196992             
[2026-06-02 07:39:56.997304] GPU 0     0.868        0.467        0.327        1680         2100         4                           609881377196992             
[2026-06-02 07:39:57.049528] GPU 0     0.871        0.470        0.341        1695         2100         4                           609881377196992             
[2026-06-02 07:39:57.101741] GPU 0     0.865        0.479        0.337        1695         2100         4                           609881377196992             
[2026-06-02 07:39:57.153816] GPU 0     0.871        0.478        0.340        1695         2100         4                           609881377196992             
[2026-06-02 07:39:57.205930] GPU 0     0.869        0.477        0.347        1695         2100         4                           609881377196992             
[2026-06-02 07:39:57.258092] GPU 0     0.869        0.473        0.333        1680         2100         4                           609881377196992             
[2026-06-02 07:39:57.310269] GPU 0     0.867        0.488        0.368        1680         2100         4                           609881377196992             
[2026-06-02 07:39:57.362441] GPU 0     0.868        0.464        0.340        1695         2100         4                           609881377196992             
[2026-06-02 07:39:57.412572] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 07:39:57.412707] ID                                                                                                                                 
[2026-06-02 07:39:57.414452] GPU 0     0.860        0.471        0.373        1695         2100         4                           609881377196992             
[2026-06-02 07:39:57.466658] GPU 0     0.870        0.485        0.353        1680         2100         4                           609881377196992             
[2026-06-02 07:39:57.518922] GPU 0     0.865        0.472        0.350        1680         2100         4                           609881377196992             
[2026-06-02 07:39:57.571119] GPU 0     0.866        0.483        0.360        1695         2100         4                           609881377196992             
[2026-06-02 07:39:57.623320] GPU 0     0.864        0.482        0.367        1680         2100         4                           609881377196992             
[2026-06-02 07:39:57.675521] GPU 0     0.873        0.483        0.331        1695         2100         4                           609881377196992             
[2026-06-02 07:39:57.728007] GPU 0     0.867        0.463        0.339        1695         2100         4                           609881377196992             
[2026-06-02 07:39:57.780074] GPU 0     0.871        0.490        0.343        1695         2100         4                           609881377196992             
[2026-06-02 07:39:57.832450] GPU 0     0.870        0.460        0.335        1695         2100         4                           609881377196992             
[2026-06-02 07:39:57.884510] GPU 0     0.869        0.476        0.340        1695         2100         4                           609881377196992             
[2026-06-02 07:39:57.936654] GPU 0     0.874        0.471        0.345        1695         2100         4                           609881377196992             
[2026-06-02 07:39:57.988792] GPU 0     0.869        0.475        0.341        1695         2100         4                           609881377196992             
[2026-06-02 07:39:58.040888] GPU 0     0.866        0.484        0.368        1695         2100         4                           609881377196992             
[2026-06-02 07:39:58.093115] GPU 0     0.865        0.466        0.337        1695         2100         4                           609881377196992             
[2026-06-02 07:39:58.143251] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 07:39:58.143426] ID                                                                                                                                 
[2026-06-02 07:39:58.145353] GPU 0     0.864        0.474        0.374        1680         2100         4                           609881377196992             
[2026-06-02 07:39:58.197555] GPU 0     0.866        0.483        0.359        1695         2100         4                           609881377196992             
[2026-06-02 07:39:58.249773] GPU 0     0.870        0.472        0.350        1695         2100         4                           609881377196992             
[2026-06-02 07:39:58.301936] GPU 0     0.866        0.500        0.386        1680         2100         4                           609881377196992             
[2026-06-02 07:39:58.354229] GPU 0     0.874        0.457        0.303        1710         2100         4                           609881377196992             
[2026-06-02 07:39:58.406548] GPU 0     0.865        0.481        0.372        1695         2100         4                           609881377196992             
[2026-06-02 07:39:58.458667] GPU 0     0.869        0.472        0.328        1695         2100         4                           609881377196992             
[2026-06-02 07:39:58.510835] GPU 0     0.868        0.470        0.354        1695         2100         4                           609881377196992             
[2026-06-02 07:39:58.563103] GPU 0     0.869        0.483        0.339        1695         2100         4                           609881377196992             
[2026-06-02 07:39:58.615214] GPU 0     0.870        0.466        0.337        1695         2100         4                           609881377196992             
[2026-06-02 07:39:58.667347] GPU 0     0.871        0.481        0.343        1695         2100         4                           609881377196992             
[2026-06-02 07:39:58.719715] GPU 0     0.872        0.464        0.337        1695         2100         4                           609881377196992             
[2026-06-02 07:39:58.772022] GPU 0     0.860        0.490        0.379        1695         2100         4                           609881377196992             
[2026-06-02 07:39:58.824403] GPU 0     0.871        0.465        0.335        1680         2100         4                           609881377196992             
[2026-06-02 07:39:58.874435] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 07:39:58.874594] ID                                                                                                                                 
[2026-06-02 07:39:58.876427] GPU 0     0.867        0.470        0.364        1695         2100         4                           609881377196992             
[2026-06-02 07:39:58.928525] GPU 0     0.861        0.490        0.379        1695         2100         4                           609881377196992             
[2026-06-02 07:39:58.980906] GPU 0     0.875        0.476        0.335        1695         2100         4                           609881377196992             
[2026-06-02 07:39:59.033113] GPU 0     0.875        0.476        0.335        1695         2100         4                           609881377196992             
[2026-06-02 07:39:59.085383] GPU 0     0.866        0.474        0.358        1710         2100         4                           609881377196992             
[2026-06-02 07:39:59.137379] GPU 0     0.866        0.490        0.372        1695         2100         4                           609881377196992             
[2026-06-02 07:39:59.189487] GPU 0     0.866        0.490        0.372        1695         2100         4                           609881377196992             
[2026-06-02 07:39:59.241716] GPU 0     0.874        0.470        0.315        1695         2100         4                           609881377196992             
[2026-06-02 07:39:59.294060] GPU 0     0.870        0.482        0.352        1695         2100         4                           609881377196992             
[2026-06-02 07:39:59.346155] GPU 0     0.869        0.473        0.333        1695         2100         4                           609881377196992             
[2026-06-02 07:39:59.398548] GPU 0     0.869        0.477        0.343        1680         2100         4                           609881377196992             
[2026-06-02 07:39:59.450715] GPU 0     0.865        0.475        0.352        1695         2100         4                           609881377196992             
[2026-06-02 07:39:59.502928] GPU 0     0.866        0.469        0.362        1680         2100         4                           609881377196992             
[2026-06-02 07:39:59.555118] GPU 0     0.860        0.474        0.366        1680         2100         4                           609881377196992             
[2026-06-02 07:39:59.605209] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 07:39:59.605357] ID                                                                                                                                 
[2026-06-02 07:39:59.607362] GPU 0     0.871        0.485        0.354        1695         2100         4                           609881377196992             
[2026-06-02 07:39:59.659519] GPU 0     0.868        0.470        0.358        1695         2100         4                           609881377196992             
[2026-06-02 07:39:59.711790] GPU 0     0.864        0.486        0.358        1695         2100         4                           609881377196992             
[2026-06-02 07:39:59.763910] GPU 0     0.873        0.475        0.323        1695         2100         4                           609881377196992             
[2026-06-02 07:39:59.816109] GPU 0     0.863        0.490        0.373        1695         2100         4                           609881377196992             
[2026-06-02 07:39:59.868483] GPU 0     0.872        0.473        0.321        1695         2100         4                           609881377196992             
[2026-06-02 07:39:59.920806] GPU 0     0.868        0.488        0.372        1695         2100         4                           609881377196992             
[2026-06-02 07:39:59.972943] GPU 0     0.870        0.469        0.323        1695         2100         4                           609881377196992             
[2026-06-02 07:40:00.025134] GPU 0     0.870        0.459        0.342        1695         2100         4                           609881377196992             
[2026-06-02 07:40:00.077410] GPU 0     0.866        0.487        0.344        1680         2100         4                           609881377196992             
[2026-06-02 07:40:00.129675] GPU 0     0.872        0.464        0.333        1695         2100         4                           609881377196992             
[2026-06-02 07:40:00.181794] GPU 0     0.866        0.491        0.370        1680         2100         4                           609881377196992             
[2026-06-02 07:40:00.234017] GPU 0     0.867        0.462        0.335        1695         2100         4                           609881377196992             
[2026-06-02 07:40:00.286131] GPU 0     0.868        0.485        0.385        1695         2100         4                           609881377196992             
[2026-06-02 07:40:00.336322] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 07:40:00.336459] ID                                                                                                                                 
[2026-06-02 07:40:00.338285] GPU 0     0.861        0.480        0.362        1695         2100         4                           609881377196992             
[2026-06-02 07:40:00.390417] GPU 0     0.870        0.473        0.342        1710         2100         4                           609881377196992             
[2026-06-02 07:40:00.442610] GPU 0     0.870        0.474        0.336        1695         2100         4                           609881377196992             
[2026-06-02 07:40:00.494850] GPU 0     0.868        0.480        0.361        1680         2100         4                           609881377196992             
[2026-06-02 07:40:00.547006] GPU 0     0.871        0.471        0.326        1695         2100         4                           609881377196992             
[2026-06-02 07:40:00.599291] GPU 0     0.863        0.486        0.372        1680         2100         4                           609881377196992             
[2026-06-02 07:40:00.651597] GPU 0     0.873        0.461        0.309        1695         2100         4                           609881377196992             
[2026-06-02 07:40:00.703942] GPU 0     0.865        0.485        0.365        1680         2100         4                           609881377196992             
[2026-06-02 07:40:00.756115] GPU 0     0.872        0.471        0.324        1695         2100         4                           609881377196992             
[2026-06-02 07:40:00.808162] GPU 0     0.868        0.484        0.365        1680         2100         4                           609881377196992             
[2026-06-02 07:40:00.860394] GPU 0     0.868        0.471        0.350        1680         2100         4                           609881377196992             
[2026-06-02 07:40:00.912648] GPU 0     0.866        0.485        0.360        1695         2100         4                           609881377196992             
[2026-06-02 07:40:00.964845] GPU 0     0.867        0.463        0.340        1695         2100         4                           609881377196992             
[2026-06-02 07:40:01.016952] GPU 0     0.862        0.482        0.380        1695         2100         4                           609881377196992             
[2026-06-02 07:40:01.067155] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 07:40:01.067304] ID                                                                                                                                 
[2026-06-02 07:40:01.069128] GPU 0     0.870        0.471        0.340        1680         2100         4                           609881377196992             
[2026-06-02 07:40:01.121433] GPU 0     0.862        0.488        0.372        1695         2100         4                           609881377196992             
[2026-06-02 07:40:01.173653] GPU 0     0.872        0.477        0.331        1695         2100         4                           609881377196992             
[2026-06-02 07:40:01.225915] GPU 0     0.868        0.457        0.342        1695         2100         4                           609881377196992             
[2026-06-02 07:40:01.278078] GPU 0     0.873        0.488        0.346        1695         2100         4                           609881377196992             
[2026-06-02 07:40:01.330135] GPU 0     0.868        0.465        0.336        1695         2100         4                           609881377196992             
[2026-06-02 07:40:01.382241] GPU 0     0.872        0.480        0.334        1680         2100         4                           609881377196992             
[2026-06-02 07:40:01.434544] GPU 0     0.870        0.475        0.346        1695         2100         4                           609881377196992             
[2026-06-02 07:40:01.486672] GPU 0     0.870        0.479        0.338        1695         2100         4                           609881377196992             
[2026-06-02 07:40:01.538816] GPU 0     0.869        0.479        0.339        1680         2100         4                           609881377196992             
[2026-06-02 07:40:01.591074] GPU 0     0.865        0.471        0.370        1680         2100         4                           609881377196992             
[2026-06-02 07:40:01.643403] GPU 0     0.867        0.488        0.369        1695         2100         4                           609881377196992             
[2026-06-02 07:40:01.695605] GPU 0     0.865        0.462        0.336        1680         2100         4                           609881377196992             
[2026-06-02 07:40:01.747919] GPU 0     0.865        0.475        0.370        1680         2100         4                           609881377196992             
[2026-06-02 07:40:01.798064] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 07:40:01.798218] ID                                                                                                                                 
[2026-06-02 07:40:01.800093] GPU 0     0.864        0.497        0.384        1710         2100         4                           609881377196992             
[2026-06-02 07:40:01.852248] GPU 0     0.872        0.475        0.325        1695         2100         4                           609881377196992             
[2026-06-02 07:40:01.904536] GPU 0     0.867        0.466        0.349        1695         2100         4                           609881377196992             
[2026-06-02 07:40:01.956858] GPU 0     0.873        0.486        0.340        1695         2100         4                           609881377196992             
[2026-06-02 07:40:02.009146] GPU 0     0.868        0.465        0.340        1680         2100         4                           609881377196992             
[2026-06-02 07:40:02.061395] GPU 0     0.867        0.472        0.332        1695         2100         4                           609881377196992             
[2026-06-02 07:40:02.113575] GPU 0     0.873        0.472        0.344        1680         2100         4                           609881377196992             
[2026-06-02 07:40:02.165865] GPU 0     0.867        0.483        0.339        1680         2100         4                           609881377196992             
[2026-06-02 07:40:02.218118] GPU 0     0.872        0.472        0.343        1695         2100         4                           609881377196992             
[2026-06-02 07:40:02.270411] GPU 0     0.867        0.477        0.337        1680         2100         4                           609881377196992             
[2026-06-02 07:40:02.322617] GPU 0     0.864        0.478        0.375        1695         2100         4                           609881377196992             
[2026-06-02 07:40:02.374842] GPU 0     0.867        0.483        0.363        1695         2100         4                           609881377196992             
[2026-06-02 07:40:02.427150] GPU 0     0.866        0.474        0.349        1665         2100         4                           609881377196992             
[2026-06-02 07:40:02.479401] GPU 0     0.862        0.467        0.366        1680         2100         4                           609881377196992             
[2026-06-02 07:40:02.529495] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 07:40:02.529636] ID                                                                                                                                 
[2026-06-02 07:40:02.531598] GPU 0     0.872        0.490        0.339        1695         2100         4                           609881377196992             
[2026-06-02 07:40:02.583714] GPU 0     0.867        0.482        0.360        1695         2100         4                           609881377196992             
[2026-06-02 07:40:02.635996] GPU 0     0.871        0.477        0.339        1695         2100         4                           609881377196992             
[2026-06-02 07:40:02.688092] GPU 0     0.863        0.473        0.360        1695         2100         4                           609881377196992             
[2026-06-02 07:40:02.740341] GPU 0     0.875        0.469        0.319        1695         2100         4                           609881377196992             
[2026-06-02 07:40:02.792671] GPU 0     0.864        0.465        0.356        1695         2100         4                           609881377196992             
[2026-06-02 07:40:02.844908] GPU 0     0.872        0.492        0.345        1680         2100         4                           609881377196992             
[2026-06-02 07:40:02.897307] GPU 0     0.868        0.465        0.337        1680         2100         4                           609881377196992             
[2026-06-02 07:40:02.949538] GPU 0     0.870        0.474        0.328        1680         2100         4                           609881377196992             
[2026-06-02 07:40:03.001761] GPU 0     0.870        0.491        0.368        1680         2100         4                           609881377196992             
[2026-06-02 07:40:03.053820] GPU 0     0.864        0.464        0.346        1680         2100         4                           609881377196992             
[2026-06-02 07:40:03.106107] GPU 0     0.861        0.467        0.365        1680         2100         4                           609881377196992             
[2026-06-02 07:40:03.158331] GPU 0     0.865        0.488        0.359        1695         2100         4                           609881377196992             
[2026-06-02 07:40:03.210649] GPU 0     0.869        0.467        0.351        1695         2100         4                           609881377196992             
[2026-06-02 07:40:03.260839] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 07:40:03.260989] ID                                                                                                                                 
[2026-06-02 07:40:03.262777] GPU 0     0.847        0.257        0.501        1815         2100         4                           609881377196992             
[2026-06-02 07:40:03.315042] GPU 0     0.807        0.468        0.685        1695         2100         4                           609881377196992             
[2026-06-02 07:40:03.367301] GPU 0     0.853        0.514        0.716        1680         2100         4                           609881377196992             
[2026-06-02 07:40:03.419441] GPU 0     0.834        0.475        0.645        1695         2100         4                           609881377196992             
[2026-06-02 07:40:03.471519] GPU 0     0.816        0.561        0.603        1710         2100         4                           609881377196992             
[2026-06-02 07:40:03.523671] GPU 0     0.821        0.586        0.585        1695         2100         4                           609881377196992             
[2026-06-02 07:40:03.575742] GPU 0     0.852        0.567        0.678        1725         2100         4                           609881377196992             
[2026-06-02 07:40:03.627857] GPU 0     0.799        0.579        0.622        1755         2100         4                           609881377196992             
[2026-06-02 07:40:03.679599] GPU 0     0.817        0.613        0.636        1785         2100         4                           609881377196992             
[2026-06-02 07:40:03.731611] GPU 0     0.520        0.417        0.480        1875         2100         4                           609881377196992             
[2026-06-02 07:40:03.783789] GPU 0     0.262        0.239        0.279        1905         2100         4                           609881377196992             
[2026-06-02 07:40:03.835982] GPU 0     0.199        0.183        0.230        1905         2100         4                           609881377196992             
[2026-06-02 07:40:03.888045] GPU 0     0.201        0.185        0.232        1920         2100         0                           609881377196992             
[2026-06-02 07:40:03.940209] GPU 0     0.321        0.294        0.326        1920         2100         0                           609881377196992             
[2026-06-02 07:40:03.990316] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 07:40:03.990467] ID                                                                                                                                 
[2026-06-02 07:40:03.992201] GPU 0     0.446        0.406        0.421        1920         2100         0                           609881377196992             
[2026-06-02 07:40:04.044275] GPU 0     0.462        0.420        0.435        1920         2100         0                           609881377196992             
[2026-06-02 07:40:04.096480] GPU 0     0.470        0.428        0.444        1920         2100         0                           609881377196992             
[2026-06-02 07:40:04.148660] GPU 0     0.167        0.152        0.158        1920         2100         0                           609881377196992             
[2026-06-02 07:40:04.200828] GPU 0     0.151        0.063        0.146        1920         2100         0                           609881377196992             
[2026-06-02 07:40:04.253121] GPU 0     0.446        0.397        0.423        1920         2100         0                           609881377196992             
[2026-06-02 07:40:04.305385] GPU 0     0.447        0.406        0.422        1920         2100         0                           609881377196992             
[2026-06-02 07:40:04.357581] GPU 0     0.472        0.431        0.447        1920         2100         0                           609881377196992             
[2026-06-02 07:40:04.409785] GPU 0     0.455        0.414        0.430        1920         2100         0                           609881377196992             
