timestamp,elapsed_time,cpu_power,gpu_power,total_power
2025-11-19 02:08:06.018342,145.916,63.88,256.05,319.93
2025-11-19 02:08:06.170657,146.069,64.09,254.62,318.71
2025-11-19 02:08:06.323069,146.221,60.04,256.86,316.90
2025-11-19 02:08:06.475555,146.373,64.31,256.11,320.42
2025-11-19 02:08:06.628134,146.526,63.93,255.43,319.35
2025-11-19 02:08:06.784146,146.678,64.70,256.81,321.50
2025-11-19 02:08:06.996985,146.834,64.28,258.78,323.07
2025-11-19 02:08:07.149680,147.047,69.37,256.23,325.60
2025-11-19 02:08:07.301983,147.200,64.23,254.22,318.45
2025-11-19 02:08:07.455878,147.352,64.24,261.09,325.33
2025-11-19 02:08:07.608445,147.506,64.30,258.96,323.26
2025-11-19 02:08:07.762965,147.659,64.78,257.84,322.62
2025-11-19 02:08:07.917253,147.813,64.37,259.98,324.34
2025-11-19 02:08:08.069603,147.967,64.17,258.79,322.96
2025-11-19 02:08:08.222210,148.120,64.04,257.05,321.08
2025-11-19 02:08:08.377159,148.272,64.06,259.74,323.81
2025-11-19 02:08:08.529393,148.427,63.86,262.07,325.93
2025-11-19 02:08:08.685066,148.580,64.16,259.04,323.19
2025-11-19 02:08:08.837582,148.735,63.91,255.78,319.69
2025-11-19 02:08:09.051773,148.888,64.13,254.89,319.02
2025-11-19 02:08:09.204202,149.102,64.54,256.76,321.30
2025-11-19 02:08:09.356635,149.254,64.26,258.67,322.93
2025-11-19 02:08:09.509171,149.407,64.00,255.84,319.85
2025-11-19 02:08:09.661595,149.559,64.41,258.74,323.15
2025-11-19 02:08:09.813917,149.712,66.90,258.76,325.66
2025-11-19 02:08:09.966250,149.864,63.89,260.82,324.71
2025-11-19 02:08:10.118986,150.017,63.87,255.98,319.84
2025-11-19 02:08:10.271344,150.169,64.03,255.61,319.64
2025-11-19 02:08:10.446128,150.322,68.30,255.26,323.56
2025-11-19 02:08:10.598589,150.496,64.13,257.08,321.21
2025-11-19 02:08:10.752782,150.649,63.67,253.41,317.08
2025-11-19 02:08:10.905198,150.803,64.18,249.65,313.83
2025-11-19 02:08:11.057696,150.955,65.81,254.21,320.02
2025-11-19 02:08:11.210145,151.108,66.34,272.70,339.04
2025-11-19 02:08:11.362518,151.260,64.08,257.69,321.77
2025-11-19 02:08:11.517515,151.413,64.27,257.38,321.65
2025-11-19 02:08:11.669664,151.568,64.52,261.38,325.90
2025-11-19 02:08:11.835511,151.720,68.65,256.97,325.62
2025-11-19 02:08:11.987854,151.886,64.19,253.52,317.71
2025-11-19 02:08:12.140442,152.038,65.10,255.28,320.38
2025-11-19 02:08:12.292900,152.191,64.07,258.86,322.93
2025-11-19 02:08:12.518456,152.343,66.95,258.06,325.02
2025-11-19 02:08:12.671879,152.569,64.46,256.25,320.71
2025-11-19 02:08:12.824178,152.722,64.35,259.34,323.69
2025-11-19 02:08:12.977747,152.874,64.33,259.76,324.09
2025-11-19 02:08:13.206630,153.028,66.61,256.38,322.99
2025-11-19 02:08:13.360065,153.257,64.08,255.01,319.09
2025-11-19 02:08:13.512608,153.410,64.56,255.32,319.88
2025-11-19 02:08:13.665307,153.563,63.65,261.60,325.25
2025-11-19 02:08:13.817857,153.716,64.82,257.55,322.37
2025-11-19 02:08:13.970273,153.868,67.17,259.08,326.25
2025-11-19 02:08:14.122963,154.021,63.87,258.44,322.31
2025-11-19 02:08:14.275563,154.173,63.31,258.26,321.57
2025-11-19 02:08:14.432596,154.326,64.73,259.66,324.38
2025-11-19 02:08:14.638162,154.483,67.59,258.34,325.93
2025-11-19 02:08:14.790828,154.688,63.90,253.48,317.38
2025-11-19 02:08:14.943415,154.841,64.36,259.60,323.95
2025-11-19 02:08:15.099547,154.994,64.03,255.97,320.00
2025-11-19 02:08:15.321906,155.150,66.92,257.96,324.87
2025-11-19 02:08:15.474454,155.372,63.91,257.16,321.08
2025-11-19 02:08:15.626841,155.525,63.63,257.17,320.80
2025-11-19 02:08:15.779258,155.677,64.71,258.84,323.55
2025-11-19 02:08:15.931764,155.830,65.39,257.75,323.14
2025-11-19 02:08:16.084246,155.982,62.43,263.72,326.15
2025-11-19 02:08:16.236583,156.135,63.92,256.25,320.17
2025-11-19 02:08:16.389236,156.287,63.99,257.22,321.21
2025-11-19 02:08:16.541594,156.439,63.88,256.02,319.91
2025-11-19 02:08:16.747472,156.592,64.11,256.06,320.17
2025-11-19 02:08:16.900372,156.798,64.27,259.56,323.83
2025-11-19 02:08:17.052629,156.951,63.98,255.59,319.57
2025-11-19 02:08:17.205347,157.103,64.04,255.28,319.32
2025-11-19 02:08:17.358039,157.256,64.00,255.39,319.38
2025-11-19 02:08:17.510523,157.408,64.23,256.01,320.24
2025-11-19 02:08:17.663416,157.561,64.14,255.84,319.97
2025-11-19 02:08:17.815393,157.714,110.06,264.10,374.16
2025-11-19 02:08:17.967564,157.866,65.96,254.38,320.34
2025-11-19 02:08:18.135520,158.018,62.09,265.25,327.34
2025-11-19 02:08:18.287882,158.186,64.17,251.01,315.18
2025-11-19 02:08:18.440194,158.338,64.25,256.10,320.35
2025-11-19 02:08:18.592702,158.490,64.29,259.17,323.47
2025-11-19 02:08:18.812300,158.643,67.30,254.09,321.39
2025-11-19 02:08:18.964814,158.863,63.92,257.52,321.44
2025-11-19 02:08:19.117289,159.015,64.65,255.22,319.87
2025-11-19 02:08:19.269439,159.168,64.31,257.67,321.98
2025-11-19 02:08:19.421673,159.320,66.12,258.85,324.97
2025-11-19 02:08:19.573996,159.472,66.31,259.57,325.88
2025-11-19 02:08:19.726632,159.624,64.16,256.76,320.92
2025-11-19 02:08:19.878898,159.777,63.81,255.02,318.83
2025-11-19 02:08:20.034134,159.929,63.72,258.00,321.72
2025-11-19 02:08:20.205806,160.084,68.22,259.15,327.38
2025-11-19 02:08:20.358611,160.256,64.04,258.27,322.30
2025-11-19 02:08:20.511193,160.409,63.98,254.10,318.09
2025-11-19 02:08:20.665425,160.561,89.61,257.09,346.70
2025-11-19 02:08:20.858099,160.716,84.24,249.99,334.23
2025-11-19 02:08:21.010367,160.908,62.57,259.27,321.84
2025-11-19 02:08:21.162567,161.061,64.11,254.08,318.19
2025-11-19 02:08:21.314835,161.213,64.13,257.61,321.74
2025-11-19 02:08:21.544228,161.365,64.38,253.63,318.01
2025-11-19 02:08:21.696708,161.595,64.26,257.87,322.12
2025-11-19 02:08:21.848991,161.747,64.70,258.67,323.36
2025-11-19 02:08:22.001368,161.899,63.88,254.15,318.02
2025-11-19 02:08:22.226062,162.052,65.29,258.00,323.29
2025-11-19 02:08:22.379780,162.276,64.15,252.92,317.07
2025-11-19 02:08:22.532248,162.430,63.94,260.52,324.46
2025-11-19 02:08:22.686904,162.583,63.85,256.73,320.59
2025-11-19 02:08:22.911369,162.737,64.43,254.40,318.82
2025-11-19 02:08:23.067660,162.962,64.27,256.14,320.41
2025-11-19 02:08:23.220263,163.118,64.27,254.88,319.15
2025-11-19 02:08:23.374341,163.271,64.33,257.88,322.21
2025-11-19 02:08:23.527732,163.425,63.71,257.60,321.31
2025-11-19 02:08:23.679965,163.578,64.06,258.00,322.07
2025-11-19 02:08:23.835978,163.730,63.58,263.43,327.01
2025-11-19 02:08:23.988207,163.886,101.46,252.16,353.62
2025-11-19 02:08:24.140851,164.038,67.29,255.40,322.69
2025-11-19 02:08:24.293388,164.191,62.59,257.73,320.32
2025-11-19 02:08:24.445921,164.344,64.28,252.91,317.19
2025-11-19 02:08:24.598214,164.496,64.20,257.22,321.42
2025-11-19 02:08:24.750764,164.648,64.16,262.29,326.45
2025-11-19 02:08:24.967823,164.801,64.41,262.90,327.31
2025-11-19 02:08:25.120410,165.018,63.85,256.01,319.86
2025-11-19 02:08:25.273088,165.171,64.06,256.43,320.49
2025-11-19 02:08:25.425527,165.323,64.14,257.94,322.08
2025-11-19 02:08:25.647759,165.476,64.58,257.81,322.39
2025-11-19 02:08:25.800236,165.698,64.05,256.14,320.19
2025-11-19 02:08:25.952763,165.850,64.42,256.08,320.50
2025-11-19 02:08:26.105253,166.003,64.35,259.64,324.00
2025-11-19 02:08:26.331781,166.156,64.28,254.20,318.48
2025-11-19 02:08:26.485006,166.382,65.22,256.59,321.81
2025-11-19 02:08:26.637385,166.535,64.10,256.40,320.50
2025-11-19 02:08:26.789958,166.688,64.12,255.24,319.36
2025-11-19 02:08:26.942562,166.840,64.34,257.16,321.49
2025-11-19 02:08:27.094898,166.993,64.32,258.44,322.77
2025-11-19 02:08:27.247242,167.145,64.00,257.41,321.40
2025-11-19 02:08:27.399844,167.298,64.08,256.96,321.04
2025-11-19 02:08:27.552076,167.450,75.01,256.39,331.40
2025-11-19 02:08:27.763956,167.602,96.60,258.28,354.88
2025-11-19 02:08:27.918576,167.814,63.35,255.69,319.04
2025-11-19 02:08:28.070964,167.969,64.37,260.69,325.06
2025-11-19 02:08:28.223247,168.121,64.51,260.20,324.71
2025-11-19 02:08:28.451115,168.274,63.93,259.62,323.55
2025-11-19 02:08:28.605105,168.501,64.28,256.66,320.94
2025-11-19 02:08:28.757544,168.655,63.82,257.55,321.37
2025-11-19 02:08:28.909886,168.808,64.05,255.47,319.53
2025-11-19 02:08:29.062174,168.960,64.42,255.25,319.67
2025-11-19 02:08:29.214652,169.112,67.42,259.09,326.51
2025-11-19 02:08:29.367085,169.265,64.15,255.44,319.59
2025-11-19 02:08:29.519610,169.417,64.23,257.06,321.29
2025-11-19 02:08:29.672068,169.570,67.88,252.14,320.02
2025-11-19 02:08:29.869183,169.722,64.45,253.40,317.85
2025-11-19 02:08:30.023295,169.919,71.80,258.83,330.63
2025-11-19 02:08:30.175571,170.074,64.65,256.14,320.79
2025-11-19 02:08:30.327724,170.226,64.26,258.43,322.69
2025-11-19 02:08:30.542921,170.378,64.25,253.33,317.58
2025-11-19 02:08:30.695155,170.593,64.33,255.72,320.05
2025-11-19 02:08:30.847646,170.745,63.85,256.09,319.94
2025-11-19 02:08:31.000016,170.898,64.18,254.47,318.66
2025-11-19 02:08:31.224865,171.050,67.35,258.90,326.25
2025-11-19 02:08:31.377094,171.275,63.87,254.64,318.52
2025-11-19 02:08:31.529275,171.427,72.08,259.47,331.55
2025-11-19 02:08:31.681377,171.579,90.91,259.88,350.79
2025-11-19 02:08:31.911053,171.732,64.78,261.56,326.34
2025-11-19 02:08:32.063611,171.961,65.19,249.36,314.55
2025-11-19 02:08:32.215828,172.114,65.27,259.44,324.70
2025-11-19 02:08:32.368430,172.266,65.11,260.74,325.85
2025-11-19 02:08:32.593845,172.419,65.08,257.53,322.61
2025-11-19 02:08:32.748924,172.644,64.93,256.83,321.76
2025-11-19 02:08:32.901234,172.799,64.88,257.42,322.30
2025-11-19 02:08:33.053251,172.951,64.11,253.84,317.95
2025-11-19 02:08:33.205392,173.103,65.25,256.31,321.55
2025-11-19 02:08:33.358784,173.256,64.63,262.10,326.73
2025-11-19 02:08:33.511268,173.409,65.07,255.75,320.83
2025-11-19 02:08:33.663897,173.562,65.78,254.77,320.55
2025-11-19 02:08:33.819823,173.714,65.29,257.78,323.07
2025-11-19 02:08:34.026106,173.870,64.87,255.67,320.54
2025-11-19 02:08:34.178382,174.076,64.65,259.84,324.49
2025-11-19 02:08:34.330699,174.229,64.73,258.66,323.40
2025-11-19 02:08:34.482951,174.381,64.61,257.78,322.39
2025-11-19 02:08:34.711880,174.533,65.04,257.94,322.99
2025-11-19 02:08:34.864349,174.762,66.46,257.71,324.17
2025-11-19 02:08:35.017327,174.915,65.65,256.89,322.54
2025-11-19 02:08:35.169616,175.068,69.25,256.26,325.52
2025-11-19 02:08:35.391132,175.220,64.87,254.63,319.51
2025-11-19 02:08:35.543491,175.441,64.38,253.56,317.94
2025-11-19 02:08:35.699627,175.594,64.39,260.73,325.12
2025-11-19 02:08:35.851907,175.750,64.67,259.33,324.00
2025-11-19 02:08:36.004308,175.902,75.29,252.81,328.10
2025-11-19 02:08:36.156259,176.054,88.59,252.07,340.66
2025-11-19 02:08:36.309938,176.206,64.26,256.57,320.83
2025-11-19 02:08:36.462134,176.360,64.52,260.16,324.67
2025-11-19 02:08:36.614702,176.512,64.47,256.93,321.40
2025-11-19 02:08:36.793887,176.665,68.66,259.72,328.38
2025-11-19 02:08:36.946268,176.844,64.25,257.30,321.55
2025-11-19 02:08:37.098340,176.996,64.73,257.88,322.60
2025-11-19 02:08:37.250576,177.149,64.31,254.85,319.16
2025-11-19 02:08:37.403056,177.301,66.24,255.86,322.09
2025-11-19 02:08:37.555456,177.453,66.58,256.46,323.04
2025-11-19 02:08:37.707923,177.606,64.49,257.23,321.73
2025-11-19 02:08:37.861764,177.758,64.44,258.44,322.88
2025-11-19 02:08:38.014055,177.912,64.40,254.34,318.75
2025-11-19 02:08:38.180946,178.064,68.08,258.75,326.84
2025-11-19 02:08:38.333313,178.231,64.65,254.50,319.15
2025-11-19 02:08:38.485830,178.384,64.84,255.98,320.82
2025-11-19 02:08:38.638112,178.536,63.72,258.33,322.05
2025-11-19 02:08:38.793216,178.688,66.67,254.05,320.72
2025-11-19 02:08:38.945512,178.843,66.01,257.34,323.35
2025-11-19 02:08:39.097857,178.996,64.40,257.70,322.10
2025-11-19 02:08:39.250249,179.148,64.13,254.24,318.36
2025-11-19 02:08:39.402795,179.301,64.60,260.06,324.66
2025-11-19 02:08:39.560162,179.453,68.33,259.16,327.49
2025-11-19 02:08:39.712718,179.610,64.63,257.74,322.36
2025-11-19 02:08:39.866889,179.763,64.48,255.64,320.11
2025-11-19 02:08:40.019181,179.917,64.27,258.27,322.54
2025-11-19 02:08:40.235701,180.069,67.80,257.64,325.44
2025-11-19 02:08:40.388020,180.286,64.39,254.71,319.10
2025-11-19 02:08:40.540077,180.438,63.66,257.74,321.40
2025-11-19 02:08:40.692841,180.590,124.67,249.94,374.60
2025-11-19 02:08:40.934539,180.743,67.51,257.16,324.67
2025-11-19 02:08:41.086821,180.985,64.09,248.58,312.66
2025-11-19 02:08:41.240434,181.137,64.49,257.87,322.35
2025-11-19 02:08:41.392918,181.291,64.33,259.70,324.03
2025-11-19 02:08:41.620277,181.443,66.89,254.88,321.77
2025-11-19 02:08:41.772742,181.671,64.39,258.75,323.14
2025-11-19 02:08:41.928099,181.823,64.51,260.81,325.31
2025-11-19 02:08:42.080316,181.978,63.95,254.43,318.38
2025-11-19 02:08:42.308633,182.131,64.89,264.21,329.11
2025-11-19 02:08:42.460966,182.359,64.24,243.28,307.52
2025-11-19 02:08:42.616343,182.511,64.24,252.67,316.91
2025-11-19 02:08:42.769000,182.667,65.43,251.37,316.80
2025-11-19 02:08:42.921494,182.819,64.57,274.32,338.89
2025-11-19 02:08:43.073859,182.972,64.58,256.94,321.53
2025-11-19 02:08:43.226123,183.124,64.56,253.61,318.17
2025-11-19 02:08:43.378520,183.276,64.73,257.24,321.97
2025-11-19 02:08:43.533929,183.429,64.45,259.94,324.40
2025-11-19 02:08:43.722226,183.584,64.50,253.60,318.10
2025-11-19 02:08:43.874721,183.772,64.44,255.67,320.11
2025-11-19 02:08:44.027281,183.925,64.29,258.44,322.73
2025-11-19 02:08:44.179656,184.078,64.29,255.36,319.66
2025-11-19 02:08:44.403523,184.230,64.66,255.25,319.92
2025-11-19 02:08:44.558579,184.454,64.37,254.07,318.44
2025-11-19 02:08:44.710951,184.609,64.53,255.63,320.16
2025-11-19 02:08:44.865438,184.761,64.78,257.85,322.63
2025-11-19 02:08:45.099274,184.916,64.28,258.80,323.07
2025-11-19 02:08:45.251689,185.150,64.32,258.60,322.92
2025-11-19 02:08:45.405390,185.302,64.22,257.00,321.22
2025-11-19 02:08:45.557314,185.456,119.86,248.95,368.82
2025-11-19 02:08:45.777488,185.607,64.80,254.41,319.21
2025-11-19 02:08:45.933531,185.828,64.50,252.81,317.31
2025-11-19 02:08:46.085692,185.984,64.17,259.40,323.58
2025-11-19 02:08:46.238645,186.136,63.96,259.59,323.55
2025-11-19 02:08:46.458100,186.289,64.57,258.80,323.37
2025-11-19 02:08:46.610312,186.508,64.61,255.25,319.87
2025-11-19 02:08:46.763783,186.661,64.50,254.00,318.51
2025-11-19 02:08:46.916073,186.814,64.11,259.27,323.39
2025-11-19 02:08:47.070370,186.966,64.48,259.69,324.17
2025-11-19 02:08:47.222431,187.121,64.62,258.19,322.81
2025-11-19 02:08:47.377405,187.273,64.42,257.80,322.22
2025-11-19 02:08:47.531723,187.428,64.52,254.67,319.19
2025-11-19 02:08:47.684299,187.582,64.76,255.17,319.93
2025-11-19 02:08:47.836713,187.735,68.24,254.96,323.20
2025-11-19 02:08:47.988990,187.887,64.51,257.27,321.78
2025-11-19 02:08:48.141499,188.039,64.53,253.27,317.80
2025-11-19 02:08:48.293882,188.192,64.10,256.09,320.19
2025-11-19 02:08:48.446254,188.344,65.67,257.23,322.90
2025-11-19 02:08:48.598713,188.496,66.66,256.83,323.49
2025-11-19 02:08:48.751095,188.649,64.62,257.82,322.44
2025-11-19 02:08:48.907060,188.802,64.40,257.18,321.58
2025-11-19 02:08:49.059342,188.958,64.68,257.84,322.52
2025-11-19 02:08:49.251432,189.110,67.97,255.37,323.35
2025-11-19 02:08:49.403990,189.302,65.19,253.01,318.20
2025-11-19 02:08:49.558674,189.454,65.26,255.72,320.98
2025-11-19 02:08:49.711176,189.609,64.36,259.09,323.45
2025-11-19 02:08:49.932691,189.761,66.99,257.47,324.46
2025-11-19 02:08:50.085127,189.983,64.26,261.58,325.84
2025-11-19 02:08:50.237350,190.135,64.54,256.33,320.87
2025-11-19 02:08:50.389759,190.288,65.19,256.60,321.79
2025-11-19 02:08:50.542853,190.440,66.27,259.29,325.56
2025-11-19 02:08:50.695308,190.593,66.25,254.27,320.51
2025-11-19 02:08:50.847639,190.746,64.04,257.27,321.30
2025-11-19 02:08:50.999796,190.898,124.07,256.96,381.03
2025-11-19 02:08:51.152187,191.050,65.20,256.35,321.55
2025-11-19 02:08:51.306727,191.202,64.67,263.99,328.67
2025-11-19 02:08:51.458989,191.357,64.73,252.12,316.85
2025-11-19 02:08:51.611261,191.509,64.80,257.24,322.04
2025-11-19 02:08:51.763501,191.662,64.97,261.23,326.19
2025-11-19 02:08:51.987068,191.814,66.75,256.00,322.76
2025-11-19 02:08:52.143061,192.037,64.96,249.88,314.84
2025-11-19 02:08:52.295239,192.193,64.28,256.33,320.61
2025-11-19 02:08:52.448800,192.346,64.28,259.10,323.37
2025-11-19 02:08:52.601326,192.499,65.22,255.32,320.54
2025-11-19 02:08:52.753551,192.652,67.06,253.71,320.77
2025-11-19 02:08:52.905784,192.804,64.45,257.54,321.99
2025-11-19 02:08:53.058103,192.956,64.32,260.54,324.86
2025-11-19 02:08:53.213055,193.108,64.40,256.13,320.53
2025-11-19 02:08:53.440677,193.263,67.40,256.29,323.69
2025-11-19 02:08:53.593186,193.491,64.42,256.17,320.59
2025-11-19 02:08:53.745456,193.643,64.45,256.83,321.28
2025-11-19 02:08:53.900124,193.796,64.39,253.51,317.90
2025-11-19 02:08:54.126074,193.950,67.14,257.33,324.46
2025-11-19 02:08:54.278401,194.176,64.44,255.60,320.05
2025-11-19 02:08:54.430754,194.329,64.68,255.47,320.15
2025-11-19 02:08:54.582906,194.481,64.41,255.49,319.89
2025-11-19 02:08:54.735536,194.633,65.18,257.54,322.73
2025-11-19 02:08:54.887929,194.786,61.89,254.07,315.95
2025-11-19 02:08:55.040336,194.938,64.39,258.82,323.22
2025-11-19 02:08:55.195096,195.091,64.59,254.95,319.54
2025-11-19 02:08:55.347539,195.245,64.48,255.87,320.35
2025-11-19 02:08:55.547618,195.398,67.84,258.87,326.72
2025-11-19 02:08:55.700454,195.598,64.31,258.67,322.98
2025-11-19 02:08:55.852934,195.751,64.38,255.54,319.92
2025-11-19 02:08:56.005300,195.903,64.71,255.48,320.19
2025-11-19 02:08:56.229695,196.056,67.12,255.16,322.28
2025-11-19 02:08:56.381920,196.280,64.46,259.10,323.55
2025-11-19 02:08:56.534283,196.432,64.63,255.22,319.85
2025-11-19 02:08:56.689898,196.585,64.60,254.21,318.81
2025-11-19 02:08:56.841686,196.740,105.27,253.51,358.79
2025-11-19 02:08:56.994174,196.892,68.53,254.97,323.51
2025-11-19 02:08:57.146840,197.044,64.92,261.69,326.62
2025-11-19 02:08:57.299783,197.197,64.39,255.89,320.28
2025-11-19 02:08:57.452227,197.350,63.56,259.72,323.27
2025-11-19 02:08:57.651040,197.503,68.61,257.81,326.42
2025-11-19 02:08:57.804069,197.701,64.49,256.60,321.09
2025-11-19 02:08:57.956300,197.854,64.49,257.01,321.50
2025-11-19 02:08:58.109397,198.007,64.47,260.12,324.59
2025-11-19 02:08:58.263007,198.160,66.34,256.03,322.37
2025-11-19 02:08:58.415579,198.313,66.52,257.66,324.18
2025-11-19 02:08:58.570223,198.466,64.39,257.09,321.48
2025-11-19 02:08:58.722872,198.621,64.47,254.59,319.05
2025-11-19 02:08:58.875622,198.773,64.30,257.57,321.87
2025-11-19 02:08:59.058487,198.926,68.02,255.21,323.24
2025-11-19 02:08:59.210839,199.109,64.54,257.85,322.38
2025-11-19 02:08:59.363235,199.261,64.16,258.37,322.53
2025-11-19 02:08:59.515507,199.413,64.59,257.42,322.01
2025-11-19 02:08:59.667900,199.566,65.06,258.19,323.25
2025-11-19 02:08:59.823329,199.718,67.54,256.47,324.01
2025-11-19 02:08:59.975402,199.874,64.47,258.06,322.52
2025-11-19 02:09:00.128084,200.026,64.93,254.73,319.65
2025-11-19 02:09:00.280185,200.178,64.40,254.26,318.66
2025-11-19 02:09:00.470736,200.330,62.38,260.25,322.63
2025-11-19 02:09:00.622984,200.521,64.29,255.39,319.68
2025-11-19 02:09:00.775696,200.673,64.18,256.69,320.87
2025-11-19 02:09:00.928092,200.826,64.31,255.56,319.87
2025-11-19 02:09:01.082306,200.978,64.02,257.90,321.92
2025-11-19 02:09:01.234870,201.133,66.60,257.63,324.23
2025-11-19 02:09:01.387348,201.285,64.42,257.21,321.63
2025-11-19 02:09:01.542955,201.438,64.64,254.47,319.11
2025-11-19 02:09:01.695134,201.593,64.59,259.84,324.43
2025-11-19 02:09:01.879996,201.745,68.04,255.24,323.28
2025-11-19 02:09:02.032459,201.930,64.17,256.19,320.36
2025-11-19 02:09:02.184638,202.083,64.18,256.07,320.25
2025-11-19 02:09:02.336870,202.235,64.22,256.03,320.25
2025-11-19 02:09:02.492121,202.387,64.62,254.69,319.31
2025-11-19 02:09:02.644736,202.542,64.30,256.88,321.18
2025-11-19 02:09:02.799026,202.695,64.21,258.19,322.40
2025-11-19 02:09:02.951314,202.849,64.20,260.78,324.98
2025-11-19 02:09:03.103594,203.002,108.57,252.03,360.60
2025-11-19 02:09:03.271778,203.154,66.28,255.49,321.78
2025-11-19 02:09:03.425770,203.322,64.13,256.54,320.67
2025-11-19 02:09:03.578051,203.476,64.03,253.07,317.10
2025-11-19 02:09:03.730964,203.628,64.52,261.01,325.52
2025-11-19 02:09:03.948976,203.781,67.72,254.29,322.01
2025-11-19 02:09:04.101516,203.999,64.41,258.64,323.06
2025-11-19 02:09:04.253624,204.152,64.30,253.95,318.25
2025-11-19 02:09:04.405799,204.304,64.33,260.82,325.14
2025-11-19 02:09:04.558298,204.456,65.37,256.47,321.84
2025-11-19 02:09:04.710626,204.609,66.98,256.75,323.74
2025-11-19 02:09:04.863019,204.761,64.42,259.24,323.65
2025-11-19 02:09:05.015636,204.913,64.68,257.35,322.03
2025-11-19 02:09:05.168203,205.066,64.47,259.02,323.49
2025-11-19 02:09:05.390227,205.218,67.24,254.30,321.54
2025-11-19 02:09:05.543140,205.441,64.15,255.61,319.76
2025-11-19 02:09:05.695514,205.593,64.42,258.60,323.03
2025-11-19 02:09:05.849420,205.746,63.96,253.71,317.67
2025-11-19 02:09:06.001684,205.900,66.55,254.37,320.91
2025-11-19 02:09:06.154084,206.052,66.24,257.52,323.76
2025-11-19 02:09:06.306550,206.204,64.56,261.16,325.72
2025-11-19 02:09:06.458859,206.357,64.81,253.44,318.25
2025-11-19 02:09:06.614379,206.509,64.55,256.67,321.22
2025-11-19 02:09:06.795616,206.665,68.51,254.84,323.35
2025-11-19 02:09:06.948015,206.846,64.67,256.90,321.57
2025-11-19 02:09:07.102534,206.998,65.20,258.83,324.03
2025-11-19 02:09:07.255073,207.153,64.67,256.72,321.38
2025-11-19 02:09:07.407917,207.305,67.22,257.14,324.36
2025-11-19 02:09:07.563258,207.458,66.61,252.21,318.82
2025-11-19 02:09:07.715567,207.614,65.44,256.14,321.57
2025-11-19 02:09:07.869587,207.766,66.02,258.36,324.37
2025-11-19 02:09:08.021870,207.920,65.16,255.85,321.01
2025-11-19 02:09:08.200542,208.072,65.80,258.35,324.14
2025-11-19 02:09:08.352998,208.251,64.84,256.20,321.04
2025-11-19 02:09:08.505309,208.403,64.87,256.72,321.59
2025-11-19 02:09:08.657876,208.556,64.63,254.75,319.38
2025-11-19 02:09:08.810252,208.708,66.20,257.53,323.73
2025-11-19 02:09:08.962597,208.861,66.66,258.69,325.35
2025-11-19 02:09:09.118646,209.013,64.54,253.06,317.59
2025-11-19 02:09:09.271298,209.169,64.39,261.93,326.32
2025-11-19 02:09:09.425623,209.322,64.73,255.64,320.37
2025-11-19 02:09:09.623776,209.476,64.79,255.28,320.06
2025-11-19 02:09:09.776404,209.674,64.76,254.09,318.85
2025-11-19 02:09:09.928999,209.827,64.55,255.00,319.56
2025-11-19 02:09:10.081367,209.979,64.65,251.97,316.62
2025-11-19 02:09:10.234009,210.132,65.06,254.77,319.83
2025-11-19 02:09:10.386316,210.284,61.37,254.87,316.24
2025-11-19 02:09:10.538218,210.437,114.43,253.92,368.35
2025-11-19 02:09:10.693384,210.588,65.47,258.81,324.28
2025-11-19 02:09:10.845904,210.744,63.89,261.62,325.51
2025-11-19 02:09:11.004114,210.896,64.76,254.25,319.01
2025-11-19 02:09:11.158755,211.054,64.49,260.01,324.51
2025-11-19 02:09:11.311028,211.209,64.88,255.78,320.66
2025-11-19 02:09:11.463613,211.361,65.19,255.22,320.41
2025-11-19 02:09:11.616025,211.514,70.17,255.32,325.49
2025-11-19 02:09:11.769426,211.666,64.99,260.15,325.14
2025-11-19 02:09:11.921993,211.820,64.68,255.76,320.45
2025-11-19 02:09:12.074304,211.972,65.02,256.20,321.22
2025-11-19 02:09:12.228567,212.125,64.60,256.88,321.48
2025-11-19 02:09:12.415385,212.279,64.90,256.67,321.57
2025-11-19 02:09:12.567935,212.466,64.47,257.49,321.96
2025-11-19 02:09:12.720321,212.618,64.51,255.28,319.79
2025-11-19 02:09:12.873021,212.771,64.68,261.02,325.70
2025-11-19 02:09:13.025535,212.923,64.87,257.41,322.28
2025-11-19 02:09:13.180150,213.076,64.44,253.82,318.27
2025-11-19 02:09:13.332735,213.230,64.60,255.61,320.21
2025-11-19 02:09:13.485193,213.383,64.23,257.19,321.42
2025-11-19 02:09:13.637661,213.535,64.67,259.44,324.10
2025-11-19 02:09:13.835301,213.688,65.05,251.74,316.79
2025-11-19 02:09:13.988693,213.886,68.76,247.00,315.76
2025-11-19 02:09:14.141455,214.039,105.93,253.78,359.70
2025-11-19 02:09:14.294375,214.192,69.05,251.89,320.94
2025-11-19 02:09:14.509239,214.345,70.54,255.71,326.25
2025-11-19 02:09:14.661755,214.559,70.04,256.19,326.23
2025-11-19 02:09:14.814069,214.712,69.68,262.72,332.39
2025-11-19 02:09:14.966644,214.864,69.92,259.85,329.77
2025-11-19 02:09:15.121482,215.017,70.50,254.73,325.23
2025-11-19 02:09:15.273680,215.172,71.06,258.85,329.90
2025-11-19 02:09:15.428445,215.324,64.61,253.99,318.60
2025-11-19 02:09:15.580690,215.479,64.50,256.50,321.01
2025-11-19 02:09:15.733038,215.631,64.22,255.84,320.07
2025-11-19 02:09:15.920603,215.783,64.70,260.29,324.98
