[2025-11-19 02:05:43.070536] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:45.911737] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:45.911880] ID                                               
[2025-11-19 02:07:45.913869] GPU 0     0.841        0.541        0.438        
[2025-11-19 02:07:45.966058] GPU 0     0.841        0.541        0.438        
[2025-11-19 02:07:46.018109] GPU 0     0.841        0.541        0.438        
[2025-11-19 02:07:46.070359] GPU 0     0.836        0.523        0.439        
[2025-11-19 02:07:46.122571] GPU 0     0.848        0.569        0.450        
[2025-11-19 02:07:46.174576] GPU 0     0.839        0.543        0.433        
[2025-11-19 02:07:46.226600] GPU 0     0.835        0.503        0.410        
[2025-11-19 02:07:46.278747] GPU 0     0.839        0.552        0.438        
[2025-11-19 02:07:46.330873] GPU 0     0.842        0.530        0.427        
[2025-11-19 02:07:46.382874] GPU 0     0.836        0.519        0.413        
[2025-11-19 02:07:46.434827] GPU 0     0.836        0.530        0.431        
[2025-11-19 02:07:46.486861] GPU 0     0.837        0.546        0.453        
[2025-11-19 02:07:46.538937] GPU 0     0.843        0.508        0.393        
[2025-11-19 02:07:46.591089] GPU 0     0.842        0.534        0.434        
[2025-11-19 02:07:46.641234] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:46.641316] ID                                               
[2025-11-19 02:07:46.643361] GPU 0     0.834        0.540        0.452        
[2025-11-19 02:07:46.695612] GPU 0     0.834        0.540        0.452        
[2025-11-19 02:07:46.747565] GPU 0     0.834        0.540        0.452        
[2025-11-19 02:07:46.799776] GPU 0     0.839        0.528        0.433        
[2025-11-19 02:07:46.851956] GPU 0     0.833        0.516        0.406        
[2025-11-19 02:07:46.904044] GPU 0     0.835        0.540        0.469        
[2025-11-19 02:07:46.956027] GPU 0     0.837        0.532        0.426        
[2025-11-19 02:07:47.008104] GPU 0     0.836        0.549        0.475        
[2025-11-19 02:07:47.060250] GPU 0     0.843        0.514        0.406        
[2025-11-19 02:07:47.112294] GPU 0     0.834        0.546        0.430        
[2025-11-19 02:07:47.164285] GPU 0     0.841        0.539        0.444        
[2025-11-19 02:07:47.216159] GPU 0     0.837        0.511        0.409        
[2025-11-19 02:07:47.268229] GPU 0     0.845        0.542        0.429        
[2025-11-19 02:07:47.320448] GPU 0     0.837        0.540        0.441        
[2025-11-19 02:07:47.370591] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:47.370690] ID                                               
[2025-11-19 02:07:47.373816] GPU 0     0.841        0.541        0.442        
[2025-11-19 02:07:47.430288] GPU 0     0.841        0.541        0.442        
[2025-11-19 02:07:47.482481] GPU 0     0.837        0.526        0.421        
[2025-11-19 02:07:47.534416] GPU 0     0.845        0.549        0.445        
[2025-11-19 02:07:47.586549] GPU 0     0.832        0.500        0.393        
[2025-11-19 02:07:47.638529] GPU 0     0.840        0.546        0.451        
[2025-11-19 02:07:47.690521] GPU 0     0.837        0.538        0.440        
[2025-11-19 02:07:47.742441] GPU 0     0.848        0.533        0.416        
[2025-11-19 02:07:47.794476] GPU 0     0.828        0.511        0.438        
[2025-11-19 02:07:47.846463] GPU 0     0.842        0.554        0.442        
[2025-11-19 02:07:47.898547] GPU 0     0.833        0.528        0.460        
[2025-11-19 02:07:47.950483] GPU 0     0.836        0.518        0.409        
[2025-11-19 02:07:48.002561] GPU 0     0.840        0.556        0.468        
[2025-11-19 02:07:48.054831] GPU 0     0.839        0.532        0.437        
[2025-11-19 02:07:48.104996] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:48.105070] ID                                               
[2025-11-19 02:07:48.106790] GPU 0     0.839        0.532        0.437        
[2025-11-19 02:07:48.158903] GPU 0     0.839        0.535        0.433        
[2025-11-19 02:07:48.210894] GPU 0     0.838        0.532        0.434        
[2025-11-19 02:07:48.262728] GPU 0     0.832        0.507        0.404        
[2025-11-19 02:07:48.314995] GPU 0     0.845        0.559        0.441        
[2025-11-19 02:07:48.367037] GPU 0     0.841        0.529        0.430        
[2025-11-19 02:07:48.419121] GPU 0     0.840        0.529        0.424        
[2025-11-19 02:07:48.470983] GPU 0     0.832        0.517        0.413        
[2025-11-19 02:07:48.523098] GPU 0     0.847        0.559        0.452        
[2025-11-19 02:07:48.575130] GPU 0     0.843        0.488        0.383        
[2025-11-19 02:07:48.627222] GPU 0     0.833        0.535        0.421        
[2025-11-19 02:07:48.679183] GPU 0     0.842        0.526        0.427        
[2025-11-19 02:07:48.731159] GPU 0     0.831        0.515        0.411        
[2025-11-19 02:07:48.783263] GPU 0     0.831        0.515        0.411        
[2025-11-19 02:07:48.833388] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:48.833525] ID                                               
[2025-11-19 02:07:48.835277] GPU 0     0.843        0.537        0.433        
[2025-11-19 02:07:48.887309] GPU 0     0.830        0.536        0.467        
[2025-11-19 02:07:48.939307] GPU 0     0.841        0.534        0.419        
[2025-11-19 02:07:48.991264] GPU 0     0.831        0.540        0.477        
[2025-11-19 02:07:49.043231] GPU 0     0.841        0.520        0.410        
[2025-11-19 02:07:49.095089] GPU 0     0.836        0.544        0.450        
[2025-11-19 02:07:49.147063] GPU 0     0.836        0.523        0.441        
[2025-11-19 02:07:49.198879] GPU 0     0.837        0.529        0.427        
[2025-11-19 02:07:49.250797] GPU 0     0.837        0.531        0.432        
[2025-11-19 02:07:49.302699] GPU 0     0.845        0.542        0.435        
[2025-11-19 02:07:49.354751] GPU 0     0.842        0.535        0.435        
[2025-11-19 02:07:49.406920] GPU 0     0.833        0.515        0.413        
[2025-11-19 02:07:49.459100] GPU 0     0.833        0.515        0.413        
[2025-11-19 02:07:49.510854] GPU 0     0.833        0.515        0.413        
[2025-11-19 02:07:49.561000] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:49.561121] ID                                               
[2025-11-19 02:07:49.563016] GPU 0     0.839        0.535        0.432        
[2025-11-19 02:07:49.615002] GPU 0     0.842        0.533        0.435        
[2025-11-19 02:07:49.666918] GPU 0     0.832        0.505        0.399        
[2025-11-19 02:07:49.718759] GPU 0     0.842        0.549        0.446        
[2025-11-19 02:07:49.770684] GPU 0     0.841        0.538        0.438        
[2025-11-19 02:07:49.822645] GPU 0     0.839        0.525        0.425        
[2025-11-19 02:07:49.874730] GPU 0     0.833        0.516        0.413        
[2025-11-19 02:07:49.926518] GPU 0     0.840        0.555        0.478        
[2025-11-19 02:07:49.978445] GPU 0     0.838        0.536        0.428        
[2025-11-19 02:07:50.030143] GPU 0     0.840        0.523        0.436        
[2025-11-19 02:07:50.082104] GPU 0     0.831        0.544        0.455        
[2025-11-19 02:07:50.134241] GPU 0     0.831        0.544        0.455        
[2025-11-19 02:07:50.186194] GPU 0     0.842        0.524        0.433        
[2025-11-19 02:07:50.237957] GPU 0     0.836        0.532        0.435        
[2025-11-19 02:07:50.288021] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:50.288119] ID                                               
[2025-11-19 02:07:50.289831] GPU 0     0.845        0.544        0.439        
[2025-11-19 02:07:50.341927] GPU 0     0.840        0.542        0.436        
[2025-11-19 02:07:50.394124] GPU 0     0.831        0.507        0.403        
[2025-11-19 02:07:50.446016] GPU 0     0.845        0.564        0.450        
[2025-11-19 02:07:50.497973] GPU 0     0.841        0.521        0.409        
[2025-11-19 02:07:50.549883] GPU 0     0.832        0.536        0.436        
[2025-11-19 02:07:50.601897] GPU 0     0.844        0.549        0.438        
[2025-11-19 02:07:50.653864] GPU 0     0.841        0.545        0.442        
[2025-11-19 02:07:50.705843] GPU 0     0.835        0.517        0.403        
[2025-11-19 02:07:50.757669] GPU 0     0.838        0.540        0.436        
[2025-11-19 02:07:50.809751] GPU 0     0.844        0.546        0.432        
[2025-11-19 02:07:50.862023] GPU 0     0.844        0.546        0.432        
[2025-11-19 02:07:50.914063] GPU 0     0.844        0.546        0.432        
[2025-11-19 02:07:50.965980] GPU 0     0.842        0.536        0.429        
[2025-11-19 02:07:51.016097] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:51.016207] ID                                               
[2025-11-19 02:07:51.018021] GPU 0     0.827        0.506        0.426        
[2025-11-19 02:07:51.070049] GPU 0     0.844        0.544        0.429        
[2025-11-19 02:07:51.122044] GPU 0     0.828        0.533        0.462        
[2025-11-19 02:07:51.174020] GPU 0     0.846        0.545        0.420        
[2025-11-19 02:07:51.225918] GPU 0     0.830        0.544        0.467        
[2025-11-19 02:07:51.277844] GPU 0     0.842        0.534        0.422        
[2025-11-19 02:07:51.330012] GPU 0     0.842        0.536        0.433        
[2025-11-19 02:07:51.382149] GPU 0     0.833        0.510        0.407        
[2025-11-19 02:07:51.434159] GPU 0     0.846        0.557        0.442        
[2025-11-19 02:07:51.486063] GPU 0     0.839        0.545        0.441        
[2025-11-19 02:07:51.538207] GPU 0     0.837        0.530        0.426        
[2025-11-19 02:07:51.590280] GPU 0     0.837        0.530        0.426        
[2025-11-19 02:07:51.642289] GPU 0     0.844        0.529        0.415        
[2025-11-19 02:07:51.694376] GPU 0     0.845        0.557        0.445        
[2025-11-19 02:07:51.744526] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:51.744647] ID                                               
[2025-11-19 02:07:51.746268] GPU 0     0.839        0.537        0.434        
[2025-11-19 02:07:51.798340] GPU 0     0.834        0.518        0.404        
[2025-11-19 02:07:51.850383] GPU 0     0.840        0.537        0.431        
[2025-11-19 02:07:51.902165] GPU 0     0.845        0.554        0.442        
[2025-11-19 02:07:51.954161] GPU 0     0.836        0.529        0.459        
[2025-11-19 02:07:52.006394] GPU 0     0.833        0.528        0.409        
[2025-11-19 02:07:52.058344] GPU 0     0.831        0.543        0.469        
[2025-11-19 02:07:52.110330] GPU 0     0.842        0.530        0.419        
[2025-11-19 02:07:52.162314] GPU 0     0.838        0.534        0.443        
[2025-11-19 02:07:52.214237] GPU 0     0.837        0.525        0.433        
[2025-11-19 02:07:52.266243] GPU 0     0.837        0.525        0.433        
[2025-11-19 02:07:52.318103] GPU 0     0.840        0.537        0.437        
[2025-11-19 02:07:52.370148] GPU 0     0.835        0.537        0.427        
[2025-11-19 02:07:52.421894] GPU 0     0.848        0.562        0.442        
[2025-11-19 02:07:52.471983] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:52.472114] ID                                               
[2025-11-19 02:07:52.473871] GPU 0     0.833        0.503        0.405        
[2025-11-19 02:07:52.525862] GPU 0     0.838        0.542        0.426        
[2025-11-19 02:07:52.577753] GPU 0     0.836        0.529        0.429        
[2025-11-19 02:07:52.629687] GPU 0     0.848        0.551        0.444        
[2025-11-19 02:07:52.681619] GPU 0     0.836        0.523        0.412        
[2025-11-19 02:07:52.733631] GPU 0     0.836        0.541        0.437        
[2025-11-19 02:07:52.785601] GPU 0     0.838        0.538        0.438        
[2025-11-19 02:07:52.837465] GPU 0     0.838        0.528        0.429        
[2025-11-19 02:07:52.889515] GPU 0     0.841        0.532        0.416        
[2025-11-19 02:07:52.941474] GPU 0     0.841        0.532        0.416        
[2025-11-19 02:07:52.993443] GPU 0     0.839        0.533        0.430        
[2025-11-19 02:07:53.045432] GPU 0     0.835        0.526        0.437        
[2025-11-19 02:07:53.097311] GPU 0     0.835        0.559        0.462        
[2025-11-19 02:07:53.149204] GPU 0     0.840        0.516        0.419        
[2025-11-19 02:07:53.199344] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:53.199463] ID                                               
[2025-11-19 02:07:53.201081] GPU 0     0.841        0.541        0.427        
[2025-11-19 02:07:53.253009] GPU 0     0.832        0.533        0.462        
[2025-11-19 02:07:53.304999] GPU 0     0.842        0.552        0.437        
[2025-11-19 02:07:53.356851] GPU 0     0.831        0.514        0.400        
[2025-11-19 02:07:53.408921] GPU 0     0.846        0.564        0.450        
[2025-11-19 02:07:53.460930] GPU 0     0.840        0.541        0.437        
[2025-11-19 02:07:53.513018] GPU 0     0.837        0.533        0.432        
[2025-11-19 02:07:53.565254] GPU 0     0.836        0.522        0.413        
[2025-11-19 02:07:53.617531] GPU 0     0.842        0.556        0.447        
[2025-11-19 02:07:53.669517] GPU 0     0.842        0.556        0.447        
[2025-11-19 02:07:53.721607] GPU 0     0.842        0.533        0.429        
[2025-11-19 02:07:53.773557] GPU 0     0.835        0.513        0.399        
[2025-11-19 02:07:53.825555] GPU 0     0.844        0.561        0.449        
[2025-11-19 02:07:53.877458] GPU 0     0.837        0.542        0.440        
[2025-11-19 02:07:53.927600] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:53.927723] ID                                               
[2025-11-19 02:07:53.929420] GPU 0     0.836        0.529        0.427        
[2025-11-19 02:07:53.981394] GPU 0     0.837        0.517        0.409        
[2025-11-19 02:07:54.033268] GPU 0     0.842        0.547        0.434        
[2025-11-19 02:07:54.085320] GPU 0     0.842        0.540        0.451        
[2025-11-19 02:07:54.137378] GPU 0     0.823        0.516        0.452        
[2025-11-19 02:07:54.189380] GPU 0     0.837        0.506        0.412        
[2025-11-19 02:07:54.241681] GPU 0     0.820        0.550        0.461        
[2025-11-19 02:07:54.293870] GPU 0     0.822        0.519        0.437        
[2025-11-19 02:07:54.345780] GPU 0     0.824        0.531        0.451        
[2025-11-19 02:07:54.397885] GPU 0     0.819        0.523        0.436        
[2025-11-19 02:07:54.450080] GPU 0     0.824        0.515        0.421        
[2025-11-19 02:07:54.502141] GPU 0     0.823        0.518        0.425        
[2025-11-19 02:07:54.554232] GPU 0     0.824        0.530        0.441        
[2025-11-19 02:07:54.606185] GPU 0     0.824        0.528        0.439        
[2025-11-19 02:07:54.656328] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:54.656447] ID                                               
[2025-11-19 02:07:54.658052] GPU 0     0.813        0.494        0.404        
[2025-11-19 02:07:54.710047] GPU 0     0.820        0.536        0.455        
[2025-11-19 02:07:54.762056] GPU 0     0.824        0.518        0.433        
[2025-11-19 02:07:54.814044] GPU 0     0.826        0.524        0.431        
[2025-11-19 02:07:54.866028] GPU 0     0.825        0.509        0.417        
[2025-11-19 02:07:54.918253] GPU 0     0.823        0.508        0.417        
[2025-11-19 02:07:54.970370] GPU 0     0.825        0.531        0.435        
[2025-11-19 02:07:55.022408] GPU 0     0.822        0.528        0.430        
[2025-11-19 02:07:55.074424] GPU 0     0.822        0.528        0.430        
[2025-11-19 02:07:55.126604] GPU 0     0.823        0.518        0.438        
[2025-11-19 02:07:55.178791] GPU 0     0.820        0.507        0.427        
[2025-11-19 02:07:55.230952] GPU 0     0.817        0.537        0.458        
[2025-11-19 02:07:55.283111] GPU 0     0.830        0.525        0.431        
[2025-11-19 02:07:55.335238] GPU 0     0.816        0.514        0.443        
[2025-11-19 02:07:55.385369] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:55.385488] ID                                               
[2025-11-19 02:07:55.387313] GPU 0     0.821        0.512        0.433        
[2025-11-19 02:07:55.439247] GPU 0     0.816        0.539        0.460        
[2025-11-19 02:07:55.491433] GPU 0     0.825        0.528        0.428        
[2025-11-19 02:07:55.543445] GPU 0     0.828        0.516        0.430        
[2025-11-19 02:07:55.595615] GPU 0     0.819        0.516        0.423        
[2025-11-19 02:07:55.647786] GPU 0     0.824        0.529        0.443        
[2025-11-19 02:07:55.700012] GPU 0     0.821        0.528        0.441        
[2025-11-19 02:07:55.752161] GPU 0     0.821        0.528        0.441        
[2025-11-19 02:07:55.804270] GPU 0     0.821        0.528        0.441        
[2025-11-19 02:07:55.856380] GPU 0     0.823        0.515        0.413        
[2025-11-19 02:07:55.908523] GPU 0     0.824        0.536        0.444        
[2025-11-19 02:07:55.960574] GPU 0     0.823        0.520        0.426        
[2025-11-19 02:07:56.012651] GPU 0     0.825        0.528        0.428        
[2025-11-19 02:07:56.064694] GPU 0     0.828        0.526        0.431        
[2025-11-19 02:07:56.114842] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:56.114967] ID                                               
[2025-11-19 02:07:56.116697] GPU 0     0.816        0.509        0.419        
[2025-11-19 02:07:56.168897] GPU 0     0.823        0.532        0.440        
[2025-11-19 02:07:56.220924] GPU 0     0.823        0.517        0.442        
[2025-11-19 02:07:56.272846] GPU 0     0.822        0.545        0.457        
[2025-11-19 02:07:56.324889] GPU 0     0.821        0.494        0.418        
[2025-11-19 02:07:56.377006] GPU 0     0.817        0.535        0.444        
[2025-11-19 02:07:56.429062] GPU 0     0.817        0.535        0.444        
[2025-11-19 02:07:56.481155] GPU 0     0.817        0.535        0.444        
[2025-11-19 02:07:56.533221] GPU 0     0.823        0.528        0.447        
[2025-11-19 02:07:56.585241] GPU 0     0.823        0.528        0.428        
[2025-11-19 02:07:56.637338] GPU 0     0.826        0.528        0.434        
[2025-11-19 02:07:56.689390] GPU 0     0.821        0.509        0.411        
[2025-11-19 02:07:56.741451] GPU 0     0.821        0.531        0.442        
[2025-11-19 02:07:56.793451] GPU 0     0.822        0.532        0.443        
[2025-11-19 02:07:56.843548] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:56.843674] ID                                               
[2025-11-19 02:07:56.845461] GPU 0     0.827        0.531        0.445        
[2025-11-19 02:07:56.897536] GPU 0     0.821        0.504        0.412        
[2025-11-19 02:07:56.949629] GPU 0     0.815        0.502        0.411        
[2025-11-19 02:07:57.001734] GPU 0     0.824        0.524        0.427        
[2025-11-19 02:07:57.054050] GPU 0     0.830        0.531        0.438        
[2025-11-19 02:07:57.106198] GPU 0     0.822        0.523        0.426        
[2025-11-19 02:07:57.158533] GPU 0     0.816        0.499        0.409        
[2025-11-19 02:07:57.210479] GPU 0     0.825        0.523        0.436        
[2025-11-19 02:07:57.262797] GPU 0     0.828        0.536        0.445        
[2025-11-19 02:07:57.314925] GPU 0     0.811        0.408        0.424        
[2025-11-19 02:07:57.367044] GPU 0     0.819        0.445        0.414        
[2025-11-19 02:07:57.419031] GPU 0     0.821        0.528        0.468        
[2025-11-19 02:07:57.471022] GPU 0     0.822        0.501        0.401        
[2025-11-19 02:07:57.523058] GPU 0     0.815        0.540        0.471        
[2025-11-19 02:07:57.573219] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:57.573339] ID                                               
[2025-11-19 02:07:57.575093] GPU 0     0.824        0.518        0.423        
[2025-11-19 02:07:57.627046] GPU 0     0.820        0.541        0.474        
[2025-11-19 02:07:57.679261] GPU 0     0.824        0.506        0.417        
[2025-11-19 02:07:57.731384] GPU 0     0.820        0.504        0.418        
[2025-11-19 02:07:57.783768] GPU 0     0.826        0.534        0.436        
[2025-11-19 02:07:57.835937] GPU 0     0.826        0.534        0.436        
[2025-11-19 02:07:57.888027] GPU 0     0.826        0.534        0.436        
[2025-11-19 02:07:57.940315] GPU 0     0.843        0.538        0.441        
[2025-11-19 02:07:57.992424] GPU 0     0.829        0.502        0.434        
[2025-11-19 02:07:58.044369] GPU 0     0.850        0.550        0.437        
[2025-11-19 02:07:58.096483] GPU 0     0.831        0.524        0.418        
[2025-11-19 02:07:58.148587] GPU 0     0.837        0.533        0.430        
[2025-11-19 02:07:58.200668] GPU 0     0.843        0.537        0.432        
[2025-11-19 02:07:58.252645] GPU 0     0.841        0.531        0.424        
[2025-11-19 02:07:58.302791] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:58.302911] ID                                               
[2025-11-19 02:07:58.304615] GPU 0     0.829        0.516        0.408        
[2025-11-19 02:07:58.356661] GPU 0     0.835        0.540        0.435        
[2025-11-19 02:07:58.408769] GPU 0     0.833        0.560        0.480        
[2025-11-19 02:07:58.460884] GPU 0     0.825        0.538        0.448        
[2025-11-19 02:07:58.513161] GPU 0     0.825        0.538        0.448        
[2025-11-19 02:07:58.565144] GPU 0     0.838        0.525        0.438        
[2025-11-19 02:07:58.617291] GPU 0     0.838        0.549        0.447        
[2025-11-19 02:07:58.669145] GPU 0     0.828        0.520        0.438        
[2025-11-19 02:07:58.721126] GPU 0     0.835        0.529        0.423        
[2025-11-19 02:07:58.773087] GPU 0     0.843        0.540        0.433        
[2025-11-19 02:07:58.825102] GPU 0     0.837        0.548        0.453        
[2025-11-19 02:07:58.876984] GPU 0     0.832        0.503        0.387        
[2025-11-19 02:07:58.928899] GPU 0     0.833        0.540        0.449        
[2025-11-19 02:07:58.980811] GPU 0     0.836        0.546        0.448        
[2025-11-19 02:07:59.030958] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:59.031091] ID                                               
[2025-11-19 02:07:59.032900] GPU 0     0.839        0.527        0.423        
[2025-11-19 02:07:59.084964] GPU 0     0.835        0.517        0.410        
[2025-11-19 02:07:59.137041] GPU 0     0.832        0.540        0.447        
[2025-11-19 02:07:59.189218] GPU 0     0.838        0.532        0.430        
[2025-11-19 02:07:59.241517] GPU 0     0.838        0.530        0.422        
[2025-11-19 02:07:59.293356] GPU 0     0.838        0.530        0.422        
[2025-11-19 02:07:59.345533] GPU 0     0.840        0.526        0.409        
[2025-11-19 02:07:59.397538] GPU 0     0.834        0.530        0.437        
[2025-11-19 02:07:59.449581] GPU 0     0.835        0.545        0.474        
[2025-11-19 02:07:59.501540] GPU 0     0.837        0.509        0.405        
[2025-11-19 02:07:59.553508] GPU 0     0.825        0.541        0.462        
[2025-11-19 02:07:59.605333] GPU 0     0.844        0.529        0.431        
[2025-11-19 02:07:59.657329] GPU 0     0.831        0.551        0.467        
[2025-11-19 02:07:59.709328] GPU 0     0.831        0.496        0.401        
[2025-11-19 02:07:59.759474] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:07:59.759602] ID                                               
[2025-11-19 02:07:59.761367] GPU 0     0.834        0.543        0.448        
[2025-11-19 02:07:59.813421] GPU 0     0.835        0.561        0.459        
[2025-11-19 02:07:59.865659] GPU 0     0.841        0.531        0.428        
[2025-11-19 02:07:59.917900] GPU 0     0.836        0.518        0.406        
[2025-11-19 02:07:59.969839] GPU 0     0.836        0.518        0.406        
[2025-11-19 02:08:00.022026] GPU 0     0.837        0.527        0.422        
[2025-11-19 02:08:00.074107] GPU 0     0.834        0.529        0.434        
[2025-11-19 02:08:00.126216] GPU 0     0.843        0.541        0.435        
[2025-11-19 02:08:00.178301] GPU 0     0.839        0.532        0.424        
[2025-11-19 02:08:00.230353] GPU 0     0.829        0.513        0.411        
[2025-11-19 02:08:00.282313] GPU 0     0.834        0.539        0.451        
[2025-11-19 02:08:00.334292] GPU 0     0.837        0.548        0.452        
[2025-11-19 02:08:00.386342] GPU 0     0.837        0.508        0.395        
[2025-11-19 02:08:00.438362] GPU 0     0.830        0.527        0.439        
[2025-11-19 02:08:00.488574] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:08:00.488698] ID                                               
[2025-11-19 02:08:00.490370] GPU 0     0.844        0.531        0.426        
[2025-11-19 02:08:00.542548] GPU 0     0.833        0.554        0.470        
[2025-11-19 02:08:00.594690] GPU 0     0.830        0.490        0.395        
[2025-11-19 02:08:00.646834] GPU 0     0.835        0.543        0.453        
[2025-11-19 02:08:00.698935] GPU 0     0.835        0.543        0.453        
[2025-11-19 02:08:00.751199] GPU 0     0.837        0.547        0.462        
[2025-11-19 02:08:00.803385] GPU 0     0.836        0.501        0.400        
[2025-11-19 02:08:00.855452] GPU 0     0.829        0.549        0.458        
[2025-11-19 02:08:00.907455] GPU 0     0.837        0.534        0.435        
[2025-11-19 02:08:00.959488] GPU 0     0.831        0.518        0.405        
[2025-11-19 02:08:01.011470] GPU 0     0.834        0.527        0.435        
[2025-11-19 02:08:01.063519] GPU 0     0.841        0.531        0.425        
[2025-11-19 02:08:01.115568] GPU 0     0.840        0.527        0.424        
[2025-11-19 02:08:01.167493] GPU 0     0.830        0.516        0.414        
[2025-11-19 02:08:01.217703] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:08:01.217837] ID                                               
[2025-11-19 02:08:01.219574] GPU 0     0.837        0.534        0.430        
[2025-11-19 02:08:01.271753] GPU 0     0.842        0.546        0.443        
[2025-11-19 02:08:01.323989] GPU 0     0.842        0.546        0.443        
[2025-11-19 02:08:01.376052] GPU 0     0.842        0.546        0.443        
[2025-11-19 02:08:01.428260] GPU 0     0.837        0.528        0.419        
[2025-11-19 02:08:01.480304] GPU 0     0.832        0.535        0.438        
[2025-11-19 02:08:01.532375] GPU 0     0.840        0.537        0.437        
[2025-11-19 02:08:01.584455] GPU 0     0.836        0.523        0.429        
[2025-11-19 02:08:01.636462] GPU 0     0.828        0.511        0.437        
[2025-11-19 02:08:01.688478] GPU 0     0.834        0.551        0.454        
[2025-11-19 02:08:01.740507] GPU 0     0.841        0.530        0.443        
[2025-11-19 02:08:01.792510] GPU 0     0.834        0.516        0.404        
[2025-11-19 02:08:01.844603] GPU 0     0.826        0.525        0.462        
[2025-11-19 02:08:01.896623] GPU 0     0.838        0.565        0.452        
[2025-11-19 02:08:01.946820] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:08:01.946949] ID                                               
[2025-11-19 02:08:01.948679] GPU 0     0.842        0.541        0.438        
[2025-11-19 02:08:02.000749] GPU 0     0.828        0.515        0.409        
[2025-11-19 02:08:02.052795] GPU 0     0.828        0.515        0.409        
[2025-11-19 02:08:02.104854] GPU 0     0.840        0.532        0.430        
[2025-11-19 02:08:02.156919] GPU 0     0.829        0.517        0.422        
[2025-11-19 02:08:02.209039] GPU 0     0.841        0.538        0.430        
[2025-11-19 02:08:02.261028] GPU 0     0.841        0.543        0.444        
[2025-11-19 02:08:02.313110] GPU 0     0.830        0.510        0.399        
[2025-11-19 02:08:02.365160] GPU 0     0.835        0.539        0.444        
[2025-11-19 02:08:02.417218] GPU 0     0.839        0.543        0.444        
[2025-11-19 02:08:02.469197] GPU 0     0.840        0.529        0.427        
[2025-11-19 02:08:02.521231] GPU 0     0.836        0.521        0.409        
[2025-11-19 02:08:02.573283] GPU 0     0.833        0.531        0.441        
[2025-11-19 02:08:02.625461] GPU 0     0.836        0.528        0.435        
[2025-11-19 02:08:02.675567] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:08:02.675695] ID                                               
[2025-11-19 02:08:02.677504] GPU 0     0.837        0.530        0.432        
[2025-11-19 02:08:02.729681] GPU 0     0.826        0.516        0.441        
[2025-11-19 02:08:02.781682] GPU 0     0.826        0.516        0.441        
[2025-11-19 02:08:02.833916] GPU 0     0.838        0.537        0.438        
[2025-11-19 02:08:02.886215] GPU 0     0.834        0.545        0.472        
[2025-11-19 02:08:02.938548] GPU 0     0.840        0.503        0.397        
[2025-11-19 02:08:02.990506] GPU 0     0.832        0.546        0.433        
[2025-11-19 02:08:03.042686] GPU 0     0.837        0.538        0.440        
[2025-11-19 02:08:03.094790] GPU 0     0.843        0.534        0.435        
[2025-11-19 02:08:03.146887] GPU 0     0.829        0.515        0.411        
[2025-11-19 02:08:03.199035] GPU 0     0.834        0.540        0.448        
[2025-11-19 02:08:03.251091] GPU 0     0.841        0.543        0.437        
[2025-11-19 02:08:03.303052] GPU 0     0.837        0.526        0.424        
[2025-11-19 02:08:03.355187] GPU 0     0.832        0.515        0.406        
[2025-11-19 02:08:03.405335] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:08:03.405470] ID                                               
[2025-11-19 02:08:03.407234] GPU 0     0.831        0.536        0.443        
[2025-11-19 02:08:03.459363] GPU 0     0.831        0.536        0.443        
[2025-11-19 02:08:03.511527] GPU 0     0.840        0.532        0.425        
[2025-11-19 02:08:03.563729] GPU 0     0.833        0.517        0.425        
[2025-11-19 02:08:03.615668] GPU 0     0.839        0.541        0.435        
[2025-11-19 02:08:03.667903] GPU 0     0.840        0.534        0.430        
[2025-11-19 02:08:03.720424] GPU 0     0.826        0.528        0.450        
[2025-11-19 02:08:03.772448] GPU 0     0.837        0.523        0.427        
